cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,2878725.000,2867559.000,3098875.000,3178570.000,3022784.000,3044857.000,3292224.000,3404163.000,3420988.000,3533449.000,3844654.000,4256056.000,3715427.000,3598342.000,3602115.000,3717972.000,3927309.000,3893683.000,4241976.000,5242974.000,5290068.000,5162549.000,4967172.000,4786080.000,4249389.000,4416082.000,4737375.000,5709243.000,5538779.000,5962549.000,7783946.000,7459631.000,6374654.000,6945366.000,8130285.000,6686322.000,7127446.000,7036306.000,7746482.000,8022240.000,7282267.000,6561645.000,7781020.000,9273526.000,8288125.000,8812807.000,11189884.000,10919332.000,9287455.000,9324318.000,10005921.000,10736543.000,9839240.000,9388917.000,9974971.000,10540062.000,10165775.000,9661935.000,10854452.000,11946048.000,10655220.000,10549126.000,11329141.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-1799207.000,-2018797.000,-2219647.000,-2303312.000,-1886241.000,-2104884.000,-2232674.000,-2293766.000,-2245530.000,-2588245.000,-2705643.000,-3162547.000,-2542837.000,-2776123.000,-2549443.000,-2805318.000,-3133470.000,-3069796.000,-3305009.000,-3753266.000,-4276615.000,-4365436.000,-3878610.000,-3747383.000,-3269610.000,-3475976.000,-3657687.000,-4402796.000,-4305648.000,-4894310.000,-6544266.000,-6003049.000,-5055015.000,-5581208.000,-6526892.000,-5184143.000,-5594442.000,-5505169.000,-6063493.000,-6191787.000,-5584224.000,-5340381.000,-5836525.000,-7216240.000,-6358820.000,-6733243.000,-8656202.000,-8204401.000,-6683727.000,-6430573.000,-7145412.000,-7258032.000,-6314592.000,-6356444.000,-6763521.000,-6666544.000,-6344021.000,-6674310.000,-7681520.000,-8359586.000,-6740338.000,-7372472.000,-8029149.000
3.03,Resultado Bruto,1079518.000,848762.000,879228.000,875258.000,1136543.000,939973.000,1059550.000,1110397.000,1175458.000,945204.000,1139011.000,1093509.000,1172590.000,822219.000,1052672.000,912654.000,793839.000,823887.000,936967.000,1489708.000,1013453.000,797113.000,1088562.000,1038697.000,979779.000,940106.000,1079688.000,1306447.000,1233131.000,1068239.000,1239680.000,1456582.000,1319639.000,1364158.000,1603393.000,1502179.000,1533004.000,1531137.000,1682989.000,1830453.000,1698043.000,1221264.000,1944495.000,2057286.000,1929305.000,2079564.000,2533682.000,2714931.000,2603728.000,2893745.000,2860509.000,3478511.000,3524648.000,3032473.000,3211450.000,3873518.000,3821754.000,2987625.000,3172932.000,3586462.000,3914882.000,3176654.000,3299992.000
3.04,Despesas/Receitas Operacionais,-237867.000,-204630.000,-257229.000,-243725.000,-282387.000,-303082.000,-277079.000,-333368.000,-307705.000,-317863.000,-397048.000,-559453.000,-378522.000,-571538.000,-252218.000,-267214.000,-285431.000,-337730.000,-364642.000,-456840.000,-355474.000,-429287.000,-322802.000,-361288.000,-340503.000,-350626.000,-321483.000,-459387.000,-413950.000,-422348.000,-349875.000,-477235.000,-343692.000,-408571.000,-443455.000,-550987.000,-406492.000,-434959.000,-483021.000,-540571.000,-428802.000,-445772.000,-371982.000,-561216.000,-387246.000,-456729.000,-372521.000,-633046.000,-431457.000,-519559.000,-411237.000,-243324.000,-534013.000,-534556.000,-634384.000,-1359513.000,-522449.000,-721168.000,-604437.000,-890491.000,-653276.000,-751396.000,-735142.000
3.04.02,Despesas Gerais e Administrativas,-119392.000,-70816.000,-133312.000,-119692.000,-154805.000,-141273.000,-135628.000,-183465.000,-141378.000,-141127.000,-142038.000,-308281.000,-193968.000,-400211.000,-151680.000,-182755.000,-163078.000,-185837.000,-172027.000,-252689.000,-178140.000,-256570.000,-182980.000,-245809.000,-205091.000,-210219.000,-192069.000,-242037.000,-261565.000,-255225.000,-199380.000,-230902.000,-203875.000,-236112.000,-266771.000,-280533.000,-215637.000,-229647.000,-263140.000,-318806.000,-230056.000,-239764.000,-213825.000,-378010.000,-203978.000,-225753.000,-248995.000,-406031.000,-236628.000,-308473.000,-257673.000,-667985.000,-302567.000,-306763.000,-404617.000,-643360.000,-313414.000,-379359.000,-352582.000,-542691.000,-344332.000,-377945.000,-424200.000
3.04.05,Outras Despesas Operacionais,-54565.000,-53866.000,-56344.000,-35029.000,-54511.000,-56678.000,-56939.000,-48265.000,-73273.000,-77501.000,-103623.000,-126502.000,-88090.000,-93715.000,-50317.000,-53027.000,-92106.000,-88910.000,-85984.000,-60997.000,-88238.000,-107797.000,-65041.000,-96578.000,-71537.000,-72306.000,-74560.000,-168342.000,-82876.000,-107526.000,-105703.000,-142389.000,-96533.000,-92793.000,-106629.000,-189473.000,-95448.000,-113838.000,-126272.000,-151435.000,-109514.000,-98324.000,-104817.000,-157085.000,-111271.000,-109846.000,-108953.000,-162909.000,-103091.000,-123794.000,-111022.000,518993.000,-114222.000,-121931.000,-126564.000,-547321.000,-52921.000,-181867.000,-93416.000,-177417.000,-120807.000,-222747.000,-139606.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6256.000,27397.000,41083.000,46132.000,71075.000,39929.000,-12991.000,-38329.000,17124.000,64257.000,43604.000,91900.000,63481.000,68638.000,68826.000,110468.000,79709.000,82968.000,90031.000,59682.000,85356.000,68746.000,86880.000,93216.000,85775.000,89654.000,81910.000,91751.000,85160.000,85034.000,95645.000,143767.000,90249.000,91065.000,206090.000,134401.000,114916.000,127344.000,142523.000,105747.000,79513.000,83544.000,89091.000,66560.000,91540.000,84464.000,86979.000,73479.000,60512.000,73316.000,77227.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,841651.000,644132.000,621999.000,631533.000,854156.000,636891.000,782471.000,777029.000,867753.000,627341.000,741963.000,534056.000,794068.000,250681.000,800454.000,645440.000,508408.000,486157.000,572325.000,1032868.000,657979.000,367826.000,765760.000,677409.000,639276.000,589480.000,758205.000,847060.000,819181.000,645891.000,889805.000,979347.000,975947.000,955587.000,1159938.000,951192.000,1126512.000,1096178.000,1199968.000,1289882.000,1269241.000,775492.000,1572513.000,1496070.000,1542059.000,1622835.000,2161161.000,2081885.000,2172271.000,2374186.000,2449272.000,3235187.000,2990635.000,2497917.000,2577066.000,2514005.000,3299305.000,2266457.000,2568495.000,2695971.000,3261606.000,2425258.000,2564850.000
3.06,Resultado Financeiro,-82007.000,-84124.000,-73100.000,-114712.000,-131106.000,-182050.000,-205203.000,-170231.000,-214548.000,-238384.000,-236566.000,-78134.000,-143648.000,-415036.000,-241661.000,-171098.000,-222905.000,-224044.000,-374980.000,-267525.000,-366729.000,-186758.000,-346537.000,-114496.000,-231647.000,-199315.000,-371453.000,-651059.000,-436138.000,-418167.000,-343400.000,-289849.000,-307519.000,-245674.000,-278972.000,-270522.000,-220040.000,-211324.000,-132358.000,-162525.000,121007.000,-72259.000,-192044.000,-172679.000,-121044.000,-9257.000,-189407.000,-472773.000,-431738.000,-648914.000,-479688.000,-1350929.000,-551094.000,-685330.000,-683109.000,-637307.000,-815932.000,-715999.000,-742511.000,-466893.000,-869265.000,-666545.000,-738174.000
3.06.01,Receitas Financeiras,100427.000,101865.000,129825.000,150998.000,125914.000,125524.000,220146.000,226604.000,143501.000,126735.000,157749.000,292347.000,155463.000,120581.000,182558.000,240606.000,228687.000,248800.000,170686.000,242263.000,287073.000,329493.000,420914.000,520567.000,404849.000,401522.000,335467.000,58665.000,280711.000,222632.000,205553.000,171418.000,197151.000,169078.000,212587.000,183597.000,206595.000,231337.000,280129.000,185514.000,438292.000,182483.000,139622.000,176384.000,225134.000,323730.000,251939.000,324350.000,563690.000,572941.000,566868.000,450628.000,529440.000,490196.000,476010.000,439687.000,416598.000,378121.000,416673.000,390476.000,387394.000,462571.000,515101.000
