Ticker,Preço_Fechamento,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
RENT3,Preço de Fechamento Ajustado,3.88,4.34,5.9,5.6,5.32,5.85,5.24,5.4,7.12,6.46,7.58,8.0,7.75,7.14,7.45,7.76,7.76,8.6,8.38,8.42,8.72,7.35,5.88,6.01,7.24,8.46,9.77,8.52,10.42,11.86,15.27,17.56,22.91,18.98,18.25,23.93,26.68,33.16,36.87,40.46,22.5,35.07,48.66,59.28,51.43,55.21,47.08,45.92,53.06,45.75,53.85,47.26,47.81,61.34,53.15,58.13,49.98,39.04,38.47,30.61,32.36,39.53,38.98,40.7
