data_fim,trimestre,cd_conta,ds_conta,valor_mil
2018-12-31,T4,6.01,Caixa Líquido Atividades Operacionais,198304.0
2018-12-31,T4,6.01.01,Caixa Gerado nas Operações,291418.0
2018-12-31,T4,6.01.02,Variações nos Ativos e Passivos,-93114.0
2018-12-31,T4,6.01.03,Outros,0.0
2018-12-31,T4,6.02,Caixa Líquido Atividades de Investimento,-85930.0
2018-12-31,T4,6.03,Caixa Líquido Atividades de Financiamento,-19622.0
2018-12-31,T4,6.04,Variação Cambial s/ Caixa e Equivalentes,0.0
2018-12-31,T4,6.05,Aumento (Redução) de Caixa e Equivalentes,92752.0
2018-12-31,T4,6.05.01,Saldo Inicial de Caixa e Equivalentes,150066.0
2018-12-31,T4,6.05.02,Saldo Final de Caixa e Equivalentes,242818.0
2019-12-31,T4,6.01,Caixa Líquido Atividades Operacionais,-123368.0
2019-12-31,T4,6.01.01,Caixa Gerado nas Operações,452143.0
2019-12-31,T4,6.01.02,Variações nos Ativos e Passivos,-575511.0
2019-12-31,T4,6.01.03,Outros,0.0
2019-12-31,T4,6.02,Caixa Líquido Atividades de Investimento,-118950.0
2019-12-31,T4,6.03,Caixa Líquido Atividades de Financiamento,104808.0
2019-12-31,T4,6.04,Variação Cambial s/ Caixa e Equivalentes,0.0
2019-12-31,T4,6.05,Aumento (Redução) de Caixa e Equivalentes,-137510.0
2019-12-31,T4,6.05.01,Saldo Inicial de Caixa e Equivalentes,242818.0
2019-12-31,T4,6.05.02,Saldo Final de Caixa e Equivalentes,105308.0
2020-12-31,T4,6.01,Caixa Líquido Atividades Operacionais,-508831.0
2020-12-31,T4,6.01.01,Caixa Gerado nas Operações,56943.0
2020-12-31,T4,6.01.01.01,Lucro (prejuizo liquido do exercício,-112805.0
2020-12-31,T4,6.01.01.02,Depreciação e amortização,239912.0
2020-12-31,T4,6.01.01.03,Juros sobre empréstimos,11586.0
2020-12-31,T4,6.01.01.04,Juros sobre debentures,6156.0
2020-12-31,T4,6.01.01.05,Juros sobre partes relacionadas,0.0
2020-12-31,T4,6.01.01.06,Juros sobre parcelementos de tributos,14511.0
2020-12-31,T4,6.01.01.07,Juros sobre pagamentos em atraso,6494.0
2020-12-31,T4,6.01.01.08,Juros sobre atraso de impostos,13938.0
2020-12-31,T4,6.01.01.09,Pagamento Basedo em ações,23371.0
2020-12-31,T4,6.01.01.10,Custo residual na baixa de ativos,12186.0
2020-12-31,T4,6.01.01.11,Baixa residual em areendamentos,-2900.0
2020-12-31,T4,6.01.01.12,Baixa de depósitos judiciais,0.0
2020-12-31,T4,6.01.01.13,Provisão para obsolecência do estoque,26195.0
2020-12-31,T4,6.01.01.14,Ajuste a valor presente liquido,3836.0
2020-12-31,T4,6.01.01.15,Juros sobre arrendamento mercantil,101636.0
2020-12-31,T4,6.01.01.16,Descontos sobre arrendamento mercantil,-47096.0
2020-12-31,T4,6.01.01.17,Constituição liquida de provisão para contencioso,57766.0
2020-12-31,T4,6.01.01.18,Reconhecimento de PIS e COFINS na base do ICMS,0.0
2020-12-31,T4,6.01.01.19,Imposto de renda e contribuição social diferidos,-297843.0
2020-12-31,T4,6.01.01.20,Reversão de impairment de ativo imobilizado,0.0
2020-12-31,T4,6.01.02,Variações nos Ativos e Passivos,-565774.0
2020-12-31,T4,6.01.02.01,Contas a receber,-407148.0
2020-12-31,T4,6.01.02.02,Estoques,-488431.0
2020-12-31,T4,6.01.02.03,Tributos a compensar,-280625.0
