Ticker,Preço_Fechamento,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
CYRE3,Preço de Fechamento Ajustado,10.97,10.4,12.76,11.64,7.95,8.09,6.37,8.07,8.79,8.2,9.64,9.91,9.17,8.78,9.55,8.21,7.79,8.14,7.27,6.51,7.8,5.85,4.89,4.43,6.16,6.24,6.2,6.23,8.03,6.69,8.43,8.07,9.34,6.99,6.82,10.22,10.75,13.75,16.43,21.04,10.01,16.19,16.63,22.19,18.55,18.35,14.15,12.41,13.75,9.66,15.0,10.68,11.51,17.02,17.14,20.67,21.41,16.65,18.13,14.97,21.11,24.1,28.31,24.7
