cd_conta,conta,2019T3,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,83979.169,37629.893,112567.475,34587.198,67308.45,25142.69,109499.114,79969.016,5160.637,-29292.871,-12511.275,-25624.691,130737.907,26682.064,64292.476,60443.273,50051.029,167949.605,125678.193,20181.378,-163127.944,-143966.43,48702.764,61199.876
6.01.DA,Depreciação e Amortização,14683.94,13598.584,14145.046,15649.099,14880.016,15944.138,17490.562,17590.076,20805.159,26408.854,52118.746,83490.858,-48078.521,31885.1,64086.965,97947.73,-59834.873,38783.071,40921.087,43445.72,31380.137,40820.383,81645.251,121452.523
6.02,Caixa Líquido Atividades de Investimento,-17262.579,-14188.309,-12176.75,-104208.061,-138739.857,-43206.391,-74478.307,-42312.624,-47591.36,-30898.175,6032.997,-28965.878,21381.22,-42706.816,-20687.934,-64987.372,90577.725,-45712.94,-15698.505,19425.936,-3168.024,-42000.191,-30846.465,-56392.736
6.03,Caixa Líquido Atividades de Financiamento,-9910.383,13502.846,11499.387,4356.373,29336.384,-93330.421,-39778.494,-11695.594,-19110.044,-19024.586,-154166.955,-169328.592,146109.277,-22547.506,-125180.048,-85973.173,131495.511,-73528.908,-106063.405,-14824.735,145547.572,57754.293,-109924.452,-48597.593
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.05,Aumento (Redução) de Caixa e Equivalentes,56806.207,36944.43,111890.112,-65264.49,-42095.023,-111394.122,-4757.687,25960.798,-61540.767,-79215.632,-160645.233,-223919.161,298228.404,-38572.258,-81575.506,-90517.272,272124.265,48707.757,3916.283,24782.579,-20748.396,-128212.328,-92068.153,-43790.453
