Ticker,Preço_Fechamento,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
MNPR3,Preço de Fechamento Ajustado,4.53,3.66,3.4,3.3,3.1,3.4,3.2,3.3,3.1,2.3,1.8,1.2,1.0,0.6,1.0,0.8,0.7,0.9,0.9,0.6,0.6,0.7,0.6,0.5,0.5,0.3,0.35,0.31,0.3,0.27,0.28,0.28,0.26,0.25,0.23,0.23,0.21,0.46,0.66,0.59,0.41,0.55,0.64,0.7,1.0,1.67,1.04,0.64,0.69,0.69,0.65,0.62,0.88,1.22,1.5,1.9,2.09,1.18,1.78,2.14,2.95,2.55,3.97,4.23
