cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,2036861.000,2665622.000,2238312.000,2009241.000,2181832.000,2307884.000,2525630.000,2755503.000,2629545.000,2769312.000,2917680.000,3494091.000,2795078.000,2558969.000,2531858.000,2728393.000,2703669.000,2792323.000,2934932.000,3878023.000,2817297.000,4419101.000,3394103.000,3987178.000,3387454.000,3808067.000,3598119.000,4040591.000,3738675.000,4316648.000,5846902.000,6605845.000,5549798.000,6420849.000,7191017.000,6791995.000,7103883.000,6725865.000,7177782.000,7453783.000,6920000.000,6602000.000,7980000.000,10487000.000,8997000.000,9975000.000,12249000.000,11944000.000,10548000.000,10462000.000,10241000.000,11536000.000,11926000.000,10902000.000,9968000.000,11547000.000,11624000.000,11482000.000,12257000.000,13630000.000,12285000.000,12856000.000,13485000.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-1200763.000,-1789089.000,-1533573.000,-1161938.000,-1443735.000,-1438396.000,-1640954.000,-1911778.000,-1722287.000,-2007569.000,-2091970.000,-2392711.000,-2044615.000,-1745024.000,-1881949.000,-2099546.000,-2139426.000,-2252967.000,-2359272.000,-2508375.000,-2231513.000,-3847390.000,-3043090.000,-2456762.000,-2511873.000,-2937963.000,-2873984.000,-3221420.000,-2833255.000,-3401896.000,-5063128.000,-5591403.000,-4460073.000,-5206961.000,-5838951.000,-5371801.000,-5646504.000,-5200509.000,-5536715.000,-5703600.000,-5256000.000,-5230000.000,-5998000.000,-8131000.000,-6543000.000,-7581000.000,-9291000.000,-8846000.000,-7212000.000,-7005000.000,-7654000.000,-8450000.000,-8101000.000,-7896000.000,-8053000.000,-8571000.000,-8064000.000,-8515000.000,-9229000.000,-10088000.000,-8483000.000,-9601000.000,-10057000.000
3.03,Resultado Bruto,836098.000,876533.000,704739.000,847303.000,738097.000,869488.000,884676.000,843725.000,907258.000,761743.000,825710.000,1101380.000,750463.000,813945.000,649909.000,628847.000,564243.000,539356.000,575660.000,1369648.000,585784.000,571711.000,351013.000,1530416.000,875581.000,870104.000,724135.000,819171.000,905420.000,914752.000,783774.000,1014442.000,1089725.000,1213888.000,1352066.000,1420194.000,1457379.000,1525356.000,1641067.000,1750183.000,1664000.000,1372000.000,1982000.000,2356000.000,2454000.000,2394000.000,2958000.000,3098000.000,3336000.000,3457000.000,2587000.000,3086000.000,3825000.000,3006000.000,1915000.000,2976000.000,3560000.000,2967000.000,3028000.000,3542000.000,3802000.000,3255000.000,3428000.000
3.04,Despesas/Receitas Operacionais,-214656.000,-221618.000,-214685.000,-235144.000,-250619.000,-248032.000,-259305.000,-374059.000,-331605.000,-319661.000,-339992.000,-747418.000,-321740.000,-392117.000,-336655.000,-337027.000,-296848.000,-377371.000,-332920.000,-377050.000,-198703.000,-218606.000,-224062.000,-943000.000,-312844.000,-363054.000,-401396.000,-354272.000,-335235.000,-389339.000,-420616.000,-349413.000,-371155.000,-410532.000,-371280.000,-653020.000,-465458.000,-535725.000,-503227.000,-596394.000,-519000.000,-666000.000,-626000.000,-685000.000,-603000.000,-608000.000,-603000.000,-1218000.000,-694000.000,-768000.000,-803000.000,-862000.000,-814000.000,-970000.000,658000.000,-797000.000,-737000.000,-666000.000,-766000.000,-1227000.000,-806000.000,-807000.000,-769000.000
3.04.02,Despesas Gerais e Administrativas,-106616.000,-114765.000,-96355.000,-110957.000,-122021.000,-113318.000,-110644.000,-104536.000,-122039.000,-124631.000,-135509.000,-200164.000,-138789.000,-190282.000,-150116.000,-181312.000,-136881.000,-171697.000,-155267.000,-177553.000,-140222.000,-166386.000,-163112.000,-207393.000,-158278.000,-184909.000,-205646.000,-108607.000,-179084.000,-200786.000,-193364.000,-143900.000,-204574.000,-257645.000,-209499.000,-433156.000,-313251.000,-355540.000,-341655.000,-385860.000,-298000.000,-335000.000,-397000.000,-500000.000,-375000.000,-414000.000,-424000.000,-448000.000,-422000.000,-493000.000,-531000.000,-634000.000,-565000.000,-572000.000,-585000.000,-471000.000,-545000.000,-562000.000,-545000.000,-597000.000,-558000.000,-604000.000,-593000.000
3.04.05,Outras Despesas Operacionais,0.000,0.000,0.000,-102492.000,0.000,0.000,0.000,-151543.000,-25158.000,-23733.000,0.000,-48630.000,-22710.000,0.000,0.000,22710.000,-30226.000,0.000,0.000,30226.000,-21287.000,0.000,0.000,21287.000,-19961.000,-19961.000,-49337.000,-20601.000,-18699.000,-18973.000,-92662.000,17949.000,-45720.000,-45719.000,-32297.000,-53325.000,-42599.000,-42958.000,-6375.000,-10677.000,-44000.000,-53000.000,-55000.000,-14000.000,-38000.000,-68000.000,7000.000,-616000.000,0.000,0.000,-56000.000,-145000.000,-12000.000,-150000.000,1461000.000,-52000.000,0.000,27000.000,-23000.000,-281000.000,0.000,0.000,22000.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,248.000,316.000,-91.000,-2486.000,1186.000,-552.000,346.000,3277.000,-31514.000,-25686.000,-20509.000,11571.000,-37373.000,-11733.000,-20890.000,-37608.000,-51941.000,-60950.000,-84063.000,17368.000,18080.000,0.000,-55547.000,5881.000,207.000,0.000,-98784.000,42043.000,28114.000,0.000,-13837.000,26129.000,0.000,0.000,-26129.000,0.000,0.000,0.000,-56000.000,0.000,0.000,0.000,68000.000,-53000.000,-58000.000,0.000,130000.000,18000.000,19000.000,0.000,-38000.000,41000.000,51000.000,4000.000,-128000.000,-15000.000,46000.000,9000.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,621442.000,654915.000,490054.000,612159.000,487478.000,621456.000,625371.000,469666.000,575653.000,442082.000,485718.000,353962.000,428723.000,421828.000,313254.000,291820.000,267395.000,161985.000,242740.000,992598.000,387081.000,353105.000,126951.000,587416.000,562737.000,507050.000,322739.000,464899.000,570185.000,525413.000,363158.000,665029.000,718570.000,803356.000,980786.000,767174.000,991921.000,989631.000,1137840.000,1153789.000,1145000.000,706000.000,1356000.000,1671000.000,1851000.000,1786000.000,2355000.000,1880000.000,2642000.000,2689000.000,1784000.000,2224000.000,3011000.000,2036000.000,2573000.000,2179000.000,2823000.000,2301000.000,2262000.000,2315000.000,2996000.000,2448000.000,2659000.000
3.06,Resultado Financeiro,1759.000,-41179.000,126088.000,-8635.000,-20336.000,-17145.000,-26899.000,-24417.000,-27738.000,-33212.000,-32260.000,64494.000,-19374.000,-33212.000,-27833.000,-51538.000,-93344.000,-145239.000,-172230.000,-289548.000,-161463.000,-143049.000,-201405.000,-366328.000,-272216.000,-332898.000,-319425.000,-372075.000,-325799.000,-330667.000,-358083.000,-379715.000,-290457.000,-276675.000,-265403.000,-336431.000,-291869.000,-370773.000,-310221.000,-367929.000,-314000.000,-169000.000,-197000.000,-350000.000,-382000.000,-426000.000,-566000.000,-909000.000,-917000.000,-1156000.000,-780000.000,-947000.000,-1272000.000,-1321000.000,-1113000.000,-1137000.000,-1293000.000,-1187000.000,-1135000.000,-1377000.000,-1561000.000,-1375000.000,-1512000.000
3.06.01,Receitas Financeiras,172357.000,170693.000,311948.000,193855.000,201894.000,209711.000,253969.000,255010.000,237798.000,200270.000,153720.000,324977.000,211298.000,256434.000,286337.000,309597.000,421468.000,200125.000,359945.000,239123.000,1051598.000,960780.000,1830149.000,892095.000,1382558.000,1443542.000,324199.000,1016489.000,561447.000,440402.000,584016.000,1206220.000,875856.000,1712717.000,2110694.000,1424450.000,1058171.000,666169.000,1130639.000,1197324.000,147000.000,143000.000,201000.000,234000.000,196000.000,197000.000,152000.000,106000.000,139000.000,159000.000,413000.000,-172000.000,122000.000,-146000.000,354000.000,-329000.000,14000.000,69000.000,324000.000,-149000.000,65000.000,293000.000,332000.000
