cd_conta,conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,-120491.000,-350680.000,-469523.000,-155910.000,-192198.000,-208066.000,-70510.000,-348654.000,57618.000,172700.000,351480.000,69147.000,-26382.000,-41174.000,46026.000,319182.000,-54109.000,14067.000,39105.000,42830.000,-51127.000,5282.000,32935.000,104658.000,41952.000,26897.000,93287.000,107530.000,69998.000,70110.000,60833.000,5924.000,-62761.000,36851.000,-1030.000,58390.000,-31884.000,21912.000,78070.000,-24079.000,-37421.000,-50588.000,-218444.000,-146442.000,10653.000,-223749.000,131561.000,-32778.000,-55641.000,-177299.000,-157999.000,300326.000,-46334.000,-305508.000,33708.000,450736.000,113595.000,53061.000,-50966.000,45021.000,3313.000,13417.000,-143384.000
6.01.DA,Depreciação e Amortização,10238.000,8781.000,8305.000,6492.000,12365.000,23225.000,15394.000,32444.000,18333.000,32688.000,51392.000,-14829.000,10297.000,20431.000,38573.000,-6287.000,14022.000,15977.000,11715.000,19933.000,11669.000,11561.000,12444.000,11746.000,12698.000,21382.000,32451.000,-32639.000,8708.000,8875.000,8379.000,6084.000,3985.000,5140.000,6393.000,5772.000,4373.000,4143.000,3223.000,2442.000,2166.000,4048.000,5984.000,-3920.000,2878.000,4561.000,5342.000,8105.000,8785.000,7057.000,8513.000,10342.000,6245.000,7676.000,6985.000,703.000,4428.000,3582.000,2378.000,3591.000,5159.000,6386.000,11487.000
6.02,Caixa Líquido Atividades de Investimento,-637776.000,287178.000,437298.000,36188.000,232219.000,-161422.000,285420.000,-352421.000,136972.000,766.000,-5245.000,-455387.000,191582.000,155486.000,-122671.000,-170933.000,419622.000,274462.000,-192252.000,250121.000,150108.000,151322.000,-146694.000,206730.000,-29606.000,132753.000,128585.000,-69277.000,-44211.000,339636.000,40401.000,109622.000,-67216.000,-24379.000,2084.000,86450.000,56565.000,-129169.000,-208298.000,-19718.000,44774.000,-148998.000,-228193.000,94484.000,-338186.000,142850.000,50346.000,-300366.000,41289.000,98742.000,-251669.000,122199.000,48894.000,201460.000,50868.000,-227477.000,66054.000,-7623.000,-37986.000,-128886.000,79120.000,30666.000,38098.000
6.03,Caixa Líquido Atividades de Financiamento,839738.000,42099.000,-94711.000,150032.000,-67703.000,470971.000,-160686.000,454266.000,-66923.000,-10410.000,-19987.000,258808.000,-76998.000,-69765.000,-80932.000,-340429.000,-391205.000,-342942.000,179825.000,-344823.000,15867.000,-227118.000,27412.000,-296630.000,48731.000,-84553.000,-143172.000,-277819.000,-14406.000,-287971.000,-112587.000,-113645.000,125104.000,-21965.000,-7284.000,-120467.000,-44583.000,106228.000,131674.000,43413.000,-13787.000,206663.000,439392.000,61516.000,350013.000,50944.000,-172202.000,337299.000,40798.000,114732.000,328005.000,-415901.000,-10475.000,100000.000,-89621.000,-217363.000,-169570.000,-28517.000,58940.000,83505.000,-85433.000,-49722.000,120842.000
6.04,Variação Cambial s/ Caixa e Equivalentes,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-28414.000,-17101.000,-107610.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1515.000,12132.000,0.000,0.000,0.000,0.000,0.000,0.000,371.000,-371.000,0.000,0.000,0.000,430.000,-6964.000,6964.000,0.000,0.000,0.000,0.000,0.000
6.05,Aumento (Redução) de Caixa e Equivalentes,81471.000,-21403.000,-126936.000,30310.000,-27682.000,101483.000,54224.000,-246809.000,127667.000,163056.000,326248.000,-127432.000,88202.000,44547.000,-157577.000,-192180.000,-25692.000,-54413.000,26678.000,-51872.000,114848.000,-70514.000,-86347.000,14758.000,61077.000,75097.000,78700.000,-267980.000,-5720.000,14165.000,-11353.000,1901.000,-4873.000,-9493.000,-6230.000,24373.000,-19902.000,-1029.000,1446.000,-384.000,-6434.000,7077.000,-5730.000,21690.000,22480.000,-29955.000,9705.000,4155.000,26446.000,36175.000,-81292.000,6253.000,-7915.000,-4048.000,-5045.000,6326.000,3115.000,23885.000,-30012.000,-360.000,-3000.000,-5639.000,15556.000
