cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,519501.0,591529.0,624043.0,559246.0,405534.0,67837.0,65409.0,376918.0,136539.0,147253.0,160325.0,164706.0,213397.0,302271.0,252306.0,192917.0,95421.0,99659.0,89212.0,116173.0,71703.0,83800.0,148632.0,579910.0,170132.0,259227.0,166754.0,222195.0,195298.0,263274.0,351650.0,325775.0,292506.0,284232.0,286410.0,240384.0,253736.0,178323.0,220697.0,359596.0,226841.0,162291.0,120832.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-370301.0,-432986.0,-447823.0,-416395.0,-333333.0,-46547.0,-67007.0,-582326.0,-153706.0,-161656.0,-167956.0,-335433.0,-190535.0,-229447.0,-203560.0,-222627.0,-88974.0,-62688.0,-51108.0,-79914.0,-51241.0,-61086.0,-124220.0,-466277.0,-131452.0,-183118.0,-100522.0,-194586.0,-134702.0,-220061.0,-310573.0,-317594.0,-262448.0,-265579.0,-302132.0,-319827.0,-252533.0,-176339.0,-258606.0,-379201.0,-226491.0,-184716.0,-144986.0
3.03,Resultado Bruto,149200.0,158543.0,176220.0,142851.0,72201.0,21290.0,-1598.0,21622.0,17167.0,14403.0,7631.0,170727.0,22862.0,72824.0,48746.0,-29710.0,6447.0,36971.0,38104.0,36259.0,20462.0,22714.0,24412.0,113633.0,38680.0,76109.0,66232.0,27609.0,60596.0,43213.0,41077.0,8181.0,30058.0,18653.0,15722.0,-17979.0,1203.0,1984.0,37909.0,13231.0,350.0,22425.0,24154.0
3.04,Despesas/Receitas Operacionais,-97223.0,-141499.0,-146268.0,-125538.0,-109866.0,-16024.0,-16614.0,-220243.0,-109994.0,-121817.0,-129829.0,-292576.0,-59783.0,-81711.0,-66822.0,-268912.0,-42683.0,-38670.0,-17597.0,-8585.0,-36386.0,-43131.0,-51952.0,-46149.0,-35948.0,-33286.0,-35194.0,-102438.0,-50964.0,-54739.0,-64730.0,-113763.0,-70916.0,-63219.0,-66833.0,-191545.0,-4431.0,-13065.0,-8817.0,-21070.0,-19903.0,-66141.0,-47154.0
3.04.02,Despesas Gerais e Administrativas,-43668.0,-49070.0,-50948.0,-37727.0,-46022.0,-5321.0,-8771.0,-57113.0,-27369.0,-19738.0,-21441.0,-24165.0,-18696.0,-20845.0,-22300.0,-4752.0,-7900.0,-11340.0,-12678.0,-22215.0,-16460.0,-15133.0,-19543.0,-30417.0,-30698.0,-33982.0,-23498.0,-35254.0,-18776.0,-33806.0,-35661.0,-29431.0,-33590.0,-29428.0,-28373.0,-22566.0,-24084.0,-30106.0,-21681.0,-34219.0,-16980.0,-27003.0,-14559.0
3.04.05,Outras Despesas Operacionais,-45224.0,-44612.0,-58551.0,-59234.0,-42491.0,-7580.0,-1188.0,-76785.0,-28410.0,-40444.0,-18408.0,-181810.0,-16190.0,-22859.0,-23971.0,-144405.0,-26599.0,-27785.0,-3054.0,-23928.0,-14911.0,-21897.0,-28393.0,-468.0,-5079.0,-25419.0,-1907.0,-101023.0,-15699.0,-10357.0,-5271.0,-67716.0,-32754.0,-19962.0,-23312.0,-68106.0,-43034.0,-23790.0,-25586.0,-60805.0,-93.0,-96411.0,-17196.0
3.04.05.02,Depreciação e amortização,-33555.0,-33051.0,-46107.0,-47488.0,-29793.0,3566.0,1197.0,-53962.0,-19702.0,-31569.0,-10029.0,-150250.0,-12205.0,-17719.0,-17578.0,-138633.0,-22226.0,-23642.0,169.0,187470.0,-12745.0,-20015.0,-26457.0,2762.0,7957.0,-20858.0,3435.0,163780.0,-6914.0,-3300.0,3242.0,-60401.0,-26509.0,-12286.0,-16327.0,220865.0,47462.0,27372.0,27964.0,64396.0,5252.0,97638.0,-12095.0
3.04.06,Resultado de Equivalência Patrimonial,18782.0,-7182.0,2057.0,28109.0,13665.0,-22428.0,2085.0,-41654.0,-35159.0,-40451.0,-67051.0,-62202.0,-618.0,-9897.0,102.0,-117870.0,-1682.0,3466.0,305.0,-7092.0,-2222.0,-2054.0,-107.0,2043.0,92.0,38606.0,1155.0,-3664.0,822.0,-2736.0,-1861.0,-8307.0,5349.0,-1455.0,-6228.0,20656.0,-7752.0,-1195.0,-636.0,-4870.0,5447.0,2810.0,-12101.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,51977.0,17044.0,29952.0,17313.0,-37665.0,5266.0,-18212.0,-425651.0,-127161.0,-136220.0,-137460.0,-463303.0,-36921.0,-8887.0,-18076.0,-298622.0,-36236.0,-1699.0,20507.0,27674.0,-15924.0,-20417.0,-27540.0,67484.0,2732.0,42823.0,31038.0,134027.0,9632.0,-11526.0,-23653.0,-105582.0,-40858.0,-44566.0,-82555.0,130948.0,5634.0,-11081.0,-46726.0,-7397.0,-19553.0,43716.0,-71308.0
3.06,Resultado Financeiro,-8216.0,2685.0,-19689.0,-12907.0,-1941.0,-548.0,-14976.0,-8214.0,-28560.0,-33390.0,-21069.0,-24249.0,-19950.0,-19082.0,-19179.0,-22310.0,-9959.0,-10469.0,-21548.0,-17648.0,-8396.0,-2354.0,-28049.0,-34196.0,10165.0,-20246.0,-21342.0,-13157.0,-250.0,-8904.0,-7220.0,86270.0,26416.0,-44271.0,9879.0,-102345.0,31989.0,28126.0,-10321.0,5061.0,-33132.0,-33834.0,-18211.0
