cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,696822.0,734727.0,852980.0,814873.0,734614.0,696752.0,570222.0,622388.0,579736.0,730107.0,773703.0,853212.0,921639.0,1018863.0,1109873.0,1212227.0,1133591.0,1302121.0,1371329.0,1285324.0,1167733.0,932992.0,1515500.0,1746810.0,1912679.0,2113800.0,2486489.0,2544489.0,2476347.0,2772317.0,3055830.0,2847923.0,2658168.0,2776867.0,2896681.0,2556127.0,2537785.0,2984578.0,3134567.0,3258811.0,3191363.0,3298385.0,3444219.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-544828.0,-578444.0,-679417.0,-655786.0,-603597.0,-534386.0,-458172.0,-506914.0,-461308.0,-548158.0,-579943.0,-650345.0,-704542.0,-775199.0,-837599.0,-932748.0,-864716.0,-954910.0,-1032724.0,-981152.0,-915552.0,-732204.0,-1095876.0,-1268873.0,-1400467.0,-1593208.0,-1847831.0,-1947598.0,-1831772.0,-2126897.0,-2313407.0,-2255579.0,-1925860.0,-1996891.0,-2199398.0,-1972339.0,-1851520.0,-2170018.0,-2310637.0,-2399414.0,-2342169.0,-2501048.0,-2538384.0
3.03,Resultado Bruto,151994.0,156283.0,173563.0,159087.0,131017.0,162366.0,112050.0,115474.0,118428.0,181949.0,193760.0,202867.0,217097.0,243664.0,272274.0,279479.0,268875.0,347211.0,338605.0,304172.0,252181.0,200788.0,419624.0,477937.0,512212.0,520592.0,638658.0,596891.0,644575.0,645420.0,742423.0,592344.0,732308.0,779976.0,697283.0,583788.0,686265.0,814560.0,823930.0,859397.0,849194.0,797337.0,905835.0
3.04,Despesas/Receitas Operacionais,-131886.0,-140298.0,-162763.0,-168750.0,-116060.0,-116751.0,-122431.0,-144279.0,-99109.0,-123311.0,-127288.0,-156350.0,-87313.0,-148111.0,-153946.0,-185654.0,-171213.0,-181067.0,-184628.0,-190997.0,-188669.0,-91047.0,-197590.0,-141216.0,-218617.0,-251267.0,-299028.0,-398926.0,-304083.0,-344569.0,-385017.0,-338837.0,-355553.0,-403542.0,-370569.0,-379123.0,-419045.0,-514294.0,-435193.0,-535591.0,-623059.0,-562366.0,-542606.0
3.04.02,Despesas Gerais e Administrativas,-50497.0,-52460.0,-56305.0,-60489.0,-49607.0,-46137.0,-44960.0,-43313.0,-46535.0,-51233.0,-46488.0,-53532.0,-54419.0,-60887.0,-57992.0,-67720.0,-63915.0,-67885.0,-68846.0,-78338.0,-70127.0,-79473.0,-81885.0,-138372.0,-91845.0,-105470.0,-119628.0,-129909.0,-115185.0,-125954.0,-138020.0,-162275.0,-146694.0,-179345.0,-152520.0,-184886.0,-168617.0,-194784.0,-193448.0,-240762.0,-264551.0,-268412.0,-240455.0
3.04.05,Outras Despesas Operacionais,-15822.0,-8552.0,-17990.0,-27243.0,-11880.0,-6346.0,-16504.0,-40184.0,-9953.0,-57143.0,-16236.0,-32138.0,-10770.0,-18798.0,-14021.0,-26866.0,-13653.0,-20339.0,-21829.0,-29364.0,-34455.0,-45564.0,-26499.0,-142472.0,-49017.0,-40789.0,-64693.0,-132183.0,-37531.0,-42774.0,-48619.0,-73867.0,-38179.0,-71127.0,-46259.0,-63522.0,-72680.0,-107894.0,-48794.0,-56441.0,-161446.0,-41798.0,-47094.0
3.04.05.02,Depreciação e amortização,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04.06,Resultado de Equivalência Patrimonial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-487.0,-423.0,-418.0,-544.0,1105.0,274.0,-209.0,-126.0,-2009.0,-68.0,-7647.0,7163.0,10039.0,2393.0,5392.0,1460.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,20108.0,15985.0,10800.0,-9663.0,14957.0,45615.0,-10381.0,-28805.0,19319.0,58638.0,66472.0,46517.0,129784.0,95553.0,118328.0,93825.0,97662.0,166144.0,153977.0,113175.0,63512.0,109741.0,222034.0,619153.0,293595.0,269325.0,339630.0,197965.0,340492.0,300851.0,357406.0,253507.0,376755.0,376434.0,326714.0,204665.0,267220.0,300266.0,388737.0,323806.0,226135.0,234971.0,363229.0
3.06,Resultado Financeiro,-14357.0,-4940.0,-10615.0,-13403.0,-14834.0,-13417.0,7557.0,389.0,536.0,-14932.0,-9130.0,-13476.0,-19978.0,-30813.0,-36915.0,-30569.0,-34613.0,-7722.0,-35082.0,-23898.0,-27395.0,-6078.0,-16241.0,267390.0,-29066.0,-29906.0,-28411.0,-18799.0,-92756.0,-68628.0,-91977.0,-116940.0,-107768.0,-109866.0,-88503.0,-37191.0,-701.0,-48269.0,-101470.0,-118240.0,-167220.0,-212893.0,-249104.0
