cd_conta,conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,134964.0,-54294.0,-27125.0,104082.0,154125.0,290741.0,139904.0,-139113.0,52348.0,292583.0,133975.0,-23008.0,155615.0,68371.0,-95186.0,247254.0,57790.0,135191.0,216735.0,78290.0,24715.0,320429.0,252084.0,211254.0,-226504.0,-172071.0,-17521.0,1325157.0,-312357.0,-289257.0,-131360.0,1862789.0,-342089.0,216548.0,945872.0,1361560.0,-317128.0,231969.0,-259044.0,720338.0,243479.0,437248.0,1065991.0
6.01.DA,Depreciação e Amortização,30861.0,31029.0,31666.0,31092.0,31411.0,29798.0,30283.0,29839.0,28910.0,28242.0,28274.0,31855.0,29714.0,30735.0,31090.0,30704.0,31500.0,63623.0,98628.0,-58211.0,43468.0,44191.0,47962.0,44337.0,55532.0,53313.0,56645.0,60460.0,60858.0,122025.0,183879.0,-114054.0,65409.0,133416.0,203075.0,-116248.0,79660.0,80624.0,82699.0,99537.0,100147.0,222118.0,363819.0
6.02,Caixa Líquido Atividades de Investimento,-31667.0,-33157.0,-22225.0,-44408.0,-13401.0,-6349.0,-10788.0,45694.0,-7791.0,-10312.0,-27885.0,-71641.0,-133120.0,-23359.0,-29599.0,-210357.0,-36725.0,-92143.0,-157966.0,75671.0,-31254.0,-62598.0,-330592.0,-31376.0,-46507.0,-108534.0,-92595.0,-336720.0,-48276.0,-127799.0,-225193.0,-260138.0,-225596.0,-286261.0,-293475.0,198330.0,-92075.0,-81519.0,-279628.0,-695793.0,-2254534.0,-2569749.0,-2693533.0
6.03,Caixa Líquido Atividades de Financiamento,127275.0,-141581.0,327869.0,-369419.0,-439380.0,-156171.0,-164422.0,104399.0,-178099.0,-215515.0,-146803.0,70104.0,-187231.0,272220.0,420607.0,-257663.0,-289734.0,-227065.0,-288601.0,476608.0,-236046.0,439891.0,98555.0,-166727.0,259382.0,-420137.0,176366.0,-109921.0,219789.0,486718.0,92532.0,-653345.0,-322947.0,-631393.0,-1011934.0,751330.0,363045.0,-317388.0,-237914.0,352468.0,2011745.0,1573843.0,1983884.0
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.05,Aumento (Redução) de Caixa e Equivalentes,230572.0,-229032.0,278519.0,-309745.0,-298656.0,128221.0,-35306.0,10980.0,-133542.0,66756.0,-40713.0,-24545.0,-164736.0,317232.0,295822.0,-220766.0,-268669.0,-184017.0,-229832.0,630569.0,-242585.0,697722.0,20047.0,13151.0,-13629.0,-700742.0,66250.0,878516.0,-140844.0,69662.0,-264021.0,949306.0,-890632.0,-701106.0,-359537.0,2311220.0,-46158.0,-166938.0,-776586.0,377013.0,690.0,-558658.0,356342.0
