cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,302163.0,301790.0,317653.0,328085.0,329733.0,338768.0,344581.0,351957.0,351461.0,354297.0,359788.0,371737.0,370389.0,375258.0,412921.0,433273.0,453669.0,447438.0,452622.0,455197.0,455062.0,432958.0,430350.0,446968.0,451405.0,454.602,467067.0,923507.398,452504.0,460689.0,491219.0,498010.0,521558.0,535214.0,551960.0,509935.0,554501.0,570294.0,570426.0,585971.0,587800.0,603695.0,617388.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-124224.0,-148564.0,-158103.0,-151637.0,-138108.0,-179762.0,-185673.0,-168261.0,-152146.0,-50486.0,-168623.0,-23905.0,-143938.0,-180472.0,-193987.0,-185323.0,-168721.0,-212590.0,-224232.0,-204822.0,-207886.0,-134120.0,-174307.0,-196830.0,-166240.0,-188.772,-192172.0,-372876.228,-135668.0,-189600.0,-213284.0,-193891.0,-330101.0,-337387.0,-383482.0,-412967.0,-359678.0,-375221.0,-363869.0,-399374.0,-332100.0,-379026.0,-401927.0
3.03,Resultado Bruto,177939.0,153226.0,159550.0,176448.0,191625.0,159006.0,158908.0,183696.0,199315.0,404783.0,191165.0,246860.0,226451.0,194786.0,218934.0,247950.0,284948.0,234848.0,228390.0,250375.0,247176.0,298838.0,256043.0,250138.0,285165.0,265.83,274895.0,550631.17,316836.0,271089.0,277935.0,304119.0,191457.0,197827.0,168478.0,96968.0,194823.0,195073.0,206557.0,186597.0,255700.0,224669.0,215461.0
3.04,Despesas/Receitas Operacionais,-82109.0,-83786.0,-92451.0,-100157.0,-97708.0,-101105.0,-102522.0,-110161.0,-107520.0,-122126.0,-111827.0,-124750.0,-114674.0,-115457.0,-132927.0,-143498.0,-148937.0,-151154.0,-156459.0,-155687.0,-141342.0,-128269.0,-134144.0,-133577.0,-128886.0,-144.991,-145594.0,-328380.009,-106129.0,-146403.0,-156928.0,-186928.0,-14637.0,-28831.0,-21722.0,-56511.0,-7575.0,-25680.0,-24276.0,-38286.0,-24057.0,-24117.0,-25812.0
3.04.02,Despesas Gerais e Administrativas,-40852.0,-44836.0,-47760.0,-53380.0,-47210.0,-52009.0,-52598.0,-57198.0,-50911.0,-69432.0,-56271.0,-65881.0,-54585.0,-61363.0,-68889.0,-76285.0,-69368.0,-73509.0,-75589.0,-83284.0,-73119.0,-63459.0,-70256.0,-74352.0,-67536.0,-72.872,-75447.0,-189328.128,-37647.0,-77654.0,-84258.0,-98847.0,-7005.0,-13360.0,-14793.0,-26944.0,-15016.0,-26068.0,-23992.0,-38125.0,-30132.0,-33580.0,-30360.0
3.04.05,Outras Despesas Operacionais,-12031.0,-10206.0,-12223.0,-13679.0,-19333.0,-18436.0,-20592.0,-21098.0,-23009.0,-17953.0,-18953.0,-21692.0,-20107.0,-17532.0,-21593.0,-21263.0,-30619.0,-28217.0,-31465.0,-26069.0,-20432.0,-18935.0,-19565.0,-14739.0,-17954.0,-26.92,-24224.0,-48180.08,-20261.0,-21380.0,-22686.0,-30807.0,-19641.0,-27649.0,-52817.0,-63708.0,-6907.0,-12619.0,-14129.0,-8672.0,-3927.0,-6013.0,-6847.0
3.04.05.02,Depreciação e amortização,-7895.0,-6786.0,-7905.0,-9436.0,-13667.0,-13941.0,-15682.0,-17524.0,-16044.0,-11484.0,-11850.0,-15667.0,-13310.0,-12927.0,-15283.0,-16037.0,-19726.0,-19890.0,-21336.0,-17810.0,-13458.0,-13066.0,-13599.0,-8536.0,-8745.0,-12.718,-15602.0,-24560.282,-11244.0,-10397.0,-12239.0,-14071.0,-12624.0,-14020.0,-45308.0,71056.0,112.0,-391.0,-6006.0,-82.0,2750.0,-833.0,225.0
3.04.06,Resultado de Equivalência Patrimonial,-1010.0,-146.0,-797.0,-1509.0,-315.0,937.0,341.0,364.0,863.0,536.0,538.0,505.0,1351.0,920.0,1281.0,817.0,1726.0,620.0,1272.0,1424.0,1559.0,971.0,1551.0,2592.0,1944.0,1.519,1633.0,2980.481,2438.0,1815.0,1998.0,358.0,1640.0,1269.0,1911.0,-670.0,1056.0,1743.0,1798.0,1740.0,1778.0,1643.0,1355.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,95830.0,69440.0,67099.0,76291.0,93917.0,57901.0,56386.0,73535.0,91795.0,282657.0,79338.0,122110.0,111777.0,79329.0,86007.0,104452.0,136011.0,83694.0,71931.0,94688.0,105834.0,170569.0,121899.0,116561.0,156279.0,120.839,129301.0,222251.161,210707.0,124686.0,121007.0,117191.0,176820.0,168996.0,146756.0,153479.0,187248.0,169393.0,182281.0,148311.0,231643.0,200552.0,189649.0
3.06,Resultado Financeiro,5119.0,4098.0,4223.0,4817.0,5050.0,5479.0,6239.0,6960.0,7501.0,97358.0,14740.0,49898.0,7132.0,6795.0,6091.0,5461.0,4856.0,5589.0,4191.0,4764.0,1980.0,1179.0,359.0,1630.0,2536.0,8.259,12476.0,24205.741,23375.0,23090.0,9366.0,16836.0,24265.0,13088.0,30067.0,10921.0,23625.0,16056.0,18194.0,18269.0,15170.0,9552.0,13689.0
3.06.01,Receitas Financeiras,17632.0,19979.0,21151.0,22895.0,24407.0,25125.0,25872.0,19404.0,15672.0,91343.0,15950.0,51474.0,9026.0,8586.0,8244.0,7853.0,8012.0,8844.0,8811.0,7462.0,5913.0,5556.0,4482.0,5128.0,5563.0,12.187,16236.0,32471.813,23123.0,26756.0,18347.0,20617.0,27463.0,25410.0,42366.0,30953.0,36246.0,29279.0,33080.0,34860.0,32251.0,26198.0,31233.0
3.06.02,Despesas Financeiras,-12513.0,-15881.0,-16928.0,-18078.0,-19357.0,-19646.0,-19633.0,-26364.0,-8171.0,-6015.0,-1210.0,-10454.0,-1894.0,-1791.0,-2153.0,-2392.0,-3156.0,-3255.0,-4620.0,-2698.0,-3933.0,-4377.0,-4123.0,-3498.0,-3027.0,-3.928,-3760.0,-8266.072,-252.0,-3666.0,-8981.0,-3277.0,-3198.0,-12322.0,-12299.0,-20032.0,-12621.0,-13223.0,-14886.0,-16591.0,-17081.0,-16646.0,-17544.0
3.07,Resultado Antes dos Tributos sobre o Lucro,100949.0,73538.0,71322.0,81108.0,98967.0,63380.0,62625.0,80495.0,99296.0,380015.0,94078.0,172008.0,118909.0,86124.0,92098.0,109913.0,140867.0,89283.0,76122.0,99452.0,107814.0,171748.0,122258.0,118191.0,158815.0,129.098,141777.0,246456.902,234082.0,147776.0,130373.0,134027.0,201085.0,182084.0,176823.0,164400.0,210873.0,185449.0,200475.0,166580.0,246813.0,210104.0,203338.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-33074.0,-23867.0,-27730.0,-21084.0,-30060.0,-19511.0,-18217.0,-21629.0,-30264.0,-127510.0,-28876.0,-55917.0,-37074.0,-25633.0,-26890.0,-32170.0,-43184.0,-26417.0,-22482.0,-28820.0,-32997.0,-55921.0,-36788.0,-34584.0,-49689.0,-41.542,-43852.0,-72255.458,-73135.0,-48239.0,-34487.0,-39036.0,-61417.0,-59104.0,-42502.0,-49779.0,-64184.0,-55439.0,-52648.0,-51973.0,-77244.0,-62307.0,-60962.0
3.09,Resultado Líquido das Operações Continuadas,67875.0,49671.0,43592.0,60024.0,68907.0,43869.0,44408.0,58866.0,69032.0,252505.0,65202.0,116091.0,81835.0,60491.0,65208.0,77743.0,97683.0,62866.0,53640.0,70632.0,74817.0,115827.0,85470.0,83607.0,109126.0,87.556,97925.0,174201.444,160947.0,99537.0,95886.0,94991.0,139668.0,122980.0,134321.0,114621.0,146689.0,130010.0,147827.0,114607.0,169569.0,147797.0,142376.0
3.10,Resultado Líquido de Operações Descontinuadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.11,Lucro/Prejuízo Consolidado do Período,67875.0,49671.0,43592.0,60024.0,68907.0,43869.0,44408.0,58866.0,69032.0,252505.0,65202.0,116091.0,81835.0,60491.0,65208.0,77743.0,97683.0,62866.0,53640.0,70632.0,74817.0,115827.0,85470.0,83607.0,109126.0,87.556,97925.0,174201.444,160947.0,99537.0,95886.0,94991.0,139668.0,122980.0,134321.0,114621.0,146689.0,130010.0,147827.0,114607.0,169569.0,147797.0,142376.0
3.11.01,Atribuído a Sócios da Empresa Controladora,67817.0,49620.0,43482.0,60027.0,68772.0,43976.0,44168.0,59074.0,68964.0,252456.0,65220.0,116279.0,81966.0,60344.0,65037.0,77446.0,97430.0,62274.0,53376.0,71683.0,75222.0,116455.0,85866.0,83585.0,108734.0,86.643,97803.0,173735.357,161459.0,99573.0,96188.0,94951.0,139722.0,122864.0,134231.0,114577.0,146737.0,130135.0,147720.0,114652.0,169724.0,147828.0,142301.0
3.11.02,Atribuído a Sócios Não Controladores,58.0,51.0,110.0,-3.0,135.0,-107.0,240.0,-208.0,68.0,49.0,-18.0,-188.0,-131.0,147.0,171.0,297.0,253.0,592.0,264.0,-1051.0,-405.0,-628.0,-396.0,22.0,392.0,0.913,122.0,466.087,-512.0,-36.0,-302.0,40.0,-54.0,116.0,90.0,44.0,-48.0,-125.0,107.0,-45.0,-155.0,-31.0,75.0
3.99,Lucro por Ação (Reais/Ação),0.12862,0.09409,0.08244,0.11377,0.13021,0.08467,0.08338,0.11018,0.12991,0.47555,0.12285,0.219,0.15504,0.1143,0.12307,0.14646,0.18361,0.1174,0.10081,0.13529,0.14192,0.21957,0.16189,0.15766,0.205,0.0001643,0.18746,0.3295457,0.31389,0.17793,0.1731,0.15287,0.25289,0.22238,0.24295,0.20739,0.26559,0.23743,0.26984,0.2134,0.31097,0.2712,0.26106
