Preço_Fechamento,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
Preço de Fechamento Ajustado,6.09,6.2,5.5,5.49,6.63,7.87,7.69,7.53,6.77,7.08,9.53,9.91,9.31,8.17,8.06,8.74,10.45,11.76,10.45,10.96,9.43,9.35,7.99,9.82,8.89,9.08,11.49,8.81,8.79,7.36,6.95,7.16,8.75,10.23,8.91,9.54,9.98,10.17,10.2,10.12,9.77,11.23,12.95,11.23
