data_fim,trimestre,cd_conta,ds_conta,valor_mil
2015-12-31,T4,6.01,Caixa Líquido Atividades Operacionais,4694.0
2015-12-31,T4,6.01.01,Caixa Gerado nas Operações,17933.0
2015-12-31,T4,6.01.01.01,Lucro Liquido do Exercicio,15014.0
2015-12-31,T4,6.01.01.02,Depreciação,2058.0
2015-12-31,T4,6.01.01.03,Equivalencia Patrimonial,-1106.0
2015-12-31,T4,6.01.01.04,Baixa de Investimentos,0.0
2015-12-31,T4,6.01.01.05,Baixa de Imobilizado,-42.0
2015-12-31,T4,6.01.01.06,Reversão de Provisão Contigencia,111.0
2015-12-31,T4,6.01.01.07,Provisão p/ Creditos liquidação duvidosa,645.0
2015-12-31,T4,6.01.01.08,Provisão para Perda em Estoque,0.0
2015-12-31,T4,6.01.01.09,Juros e Variação Monetaria,1287.0
2015-12-31,T4,6.01.01.10,Perda de Capital,0.0
2015-12-31,T4,6.01.01.11,Reversão de Prov.Cred. Liquidação Duvidosa,-34.0
2015-12-31,T4,6.01.02,Variações nos Ativos e Passivos,-13239.0
2015-12-31,T4,6.01.02.01,Contas a Receber de Clientes,-2620.0
2015-12-31,T4,6.01.02.02,"Partes Relacionadas, liquido",936.0
2015-12-31,T4,6.01.02.03,Estoque,-7850.0
2015-12-31,T4,6.01.02.04,Imposto a Recuperar,-1153.0
2015-12-31,T4,6.01.02.05,Fornecedores,399.0
2015-12-31,T4,6.01.02.06,Salarios e Encargos Sociais,224.0
2015-12-31,T4,6.01.02.07,Impostos e Contribuições a Recolher,-124.0
2015-12-31,T4,6.01.02.08,Adiantamento de Clientes,-398.0
2015-12-31,T4,6.01.02.09,Outras contas a Pagar,918.0
2015-12-31,T4,6.01.02.10,Outras contas a Receber,-3571.0
2015-12-31,T4,6.01.03,Outros,0.0
2015-12-31,T4,6.02,Caixa Líquido Atividades de Investimento,-2632.0
2015-12-31,T4,6.02.01,Dividendos e Juros Recebidos,289.0
2015-12-31,T4,6.02.02,Aquisição Investimentos Permanentes,0.0
2015-12-31,T4,6.02.03,Aquisição de Imobilizados,-3216.0
2015-12-31,T4,6.02.04,Aquisição ao Intangivel,0.0
2015-12-31,T4,6.02.05,Vendas de Investimentos,0.0
2015-12-31,T4,6.02.06,Vendas de Imobilizados,295.0
2015-12-31,T4,6.03,Caixa Líquido Atividades de Financiamento,2640.0
2015-12-31,T4,6.03.01,Ingressos de Financiamentos,11482.0
2015-12-31,T4,6.03.02,Pagamentos de Financiamentos,-6823.0
2015-12-31,T4,6.03.03,Recebimentos pela emissão de Ações,0.0
2015-12-31,T4,6.03.04,Recebimentos por emprestimos a longo prazo,1107.0
2015-12-31,T4,6.03.05,Dividendos e Juros Pagos,-3126.0
2015-12-31,T4,6.04,Variação Cambial s/ Caixa e Equivalentes,0.0
2015-12-31,T4,6.05,Aumento (Redução) de Caixa e Equivalentes,4702.0
2015-12-31,T4,6.05.01,Saldo Inicial de Caixa e Equivalentes,15017.0
2015-12-31,T4,6.05.02,Saldo Final de Caixa e Equivalentes,19719.0
2016-12-31,T4,6.01,Caixa Líquido Atividades Operacionais,766.0
2016-12-31,T4,6.01.01,Caixa Gerado nas Operações,7104.0
2016-12-31,T4,6.01.01.01,Lucro Liquido do Exercicio,2802.0
2016-12-31,T4,6.01.01.02,Depreciação,2955.0
2016-12-31,T4,6.01.01.03,Equivalencia Patrimonial,471.0
2016-12-31,T4,6.01.01.04,Baixa de Investimentos,0.0
2016-12-31,T4,6.01.01.05,Baixa de Imobilizado,292.0
2016-12-31,T4,6.01.01.06,Reversão de Provisão Contigencia,614.0
2016-12-31,T4,6.01.01.07,Provisão p/ Creditos liquidação duvidosa,514.0
2016-12-31,T4,6.01.01.08,Provisão para Perda em Estoque,0.0
2016-12-31,T4,6.01.01.09,Juros e Variação Monetaria,-400.0
2016-12-31,T4,6.01.01.10,Perda de Capital,0.0
2016-12-31,T4,6.01.01.11,Reversão de Prov.Cred. Liquidação Duvidosa,-144.0
2016-12-31,T4,6.01.02,Variações nos Ativos e Passivos,-6338.0
2016-12-31,T4,6.01.02.01,Contas a Receber de Clientes,1690.0
2016-12-31,T4,6.01.02.02,"Partes Relacionadas, liquido",-9577.0
2016-12-31,T4,6.01.02.03,Estoque,-790.0
2016-12-31,T4,6.01.02.04,Imposto a Recuperar,-465.0
2016-12-31,T4,6.01.02.05,Fornecedores,3307.0
2016-12-31,T4,6.01.02.06,Salarios e Encargos Sociais,412.0
2016-12-31,T4,6.01.02.07,Impostos e Contribuições a Recolher,-776.0
2016-12-31,T4,6.01.02.08,Adiantamento de Clientes,-1022.0
2016-12-31,T4,6.01.02.09,Outras contas a Pagar,466.0
2016-12-31,T4,6.01.02.10,Outras contas a Receber,417.0
2016-12-31,T4,6.01.03,Outros,0.0
2016-12-31,T4,6.02,Caixa Líquido Atividades de Investimento,-5855.0
2016-12-31,T4,6.02.01,Dividendos e Juros Recebidos,364.0
2016-12-31,T4,6.02.02,Aquisição Investimentos Permanentes,-3654.0
2016-12-31,T4,6.02.03,Aquisição de Imobilizados,-2565.0
2016-12-31,T4,6.02.04,Aquisição ao Intangivel,0.0
2016-12-31,T4,6.02.05,Vendas de Investimentos,0.0
2016-12-31,T4,6.02.06,Vendas de Imobilizados,0.0
2016-12-31,T4,6.03,Caixa Líquido Atividades de Financiamento,2764.0
2016-12-31,T4,6.03.01,Ingressos de Financiamentos,27387.0
2016-12-31,T4,6.03.02,Pagamentos de Financiamentos,-20208.0
2016-12-31,T4,6.03.03,Recebimentos pela emissão de Ações,0.0
2016-12-31,T4,6.03.04,Recebimentos por emprestimos a longo prazo,0.0
2016-12-31,T4,6.03.05,Dividendos e Juros Pagos,-4415.0
2016-12-31,T4,6.04,Variação Cambial s/ Caixa e Equivalentes,0.0
2016-12-31,T4,6.05,Aumento (Redução) de Caixa e Equivalentes,-2325.0
2016-12-31,T4,6.05.01,Saldo Inicial de Caixa e Equivalentes,19719.0
2016-12-31,T4,6.05.02,Saldo Final de Caixa e Equivalentes,17394.0
2017-12-31,T4,6.01,Caixa Líquido Atividades Operacionais,5534.0
2017-12-31,T4,6.01.01,Caixa Gerado nas Operações,5509.0
2017-12-31,T4,6.01.01.01,Lucro Liquido do Exercicio,462.0
2017-12-31,T4,6.01.01.02,Depreciação,3293.0
2017-12-31,T4,6.01.01.03,Equivalencia Patrimonial,705.0
2017-12-31,T4,6.01.01.04,Baixa de Investimentos,0.0
2017-12-31,T4,6.01.01.05,Baixa de Imobilizado,6.0
2017-12-31,T4,6.01.01.06,Reversão de Provisão Contigencia,100.0
2017-12-31,T4,6.01.01.07,Provisão p/ Creditos liquidação duvidosa,780.0
2017-12-31,T4,6.01.01.08,Provisão para Perda em Estoque,0.0
2017-12-31,T4,6.01.01.09,Juros e Variação Monetaria,434.0
2017-12-31,T4,6.01.01.10,Perda de Capital,0.0
2017-12-31,T4,6.01.01.11,Reversão de Prov.Cred. Liquidação Duvidosa,-271.0
2017-12-31,T4,6.01.02,Variações nos Ativos e Passivos,25.0
2017-12-31,T4,6.01.02.01,Contas a Receber de Clientes,-1480.0
2017-12-31,T4,6.01.02.02,"Partes Relacionadas, liquido",-4257.0
2017-12-31,T4,6.01.02.03,Estoque,-4054.0
2017-12-31,T4,6.01.02.04,Imposto a Recuperar,-1025.0
2017-12-31,T4,6.01.02.05,Fornecedores,397.0
2017-12-31,T4,6.01.02.06,Salarios e Encargos Sociais,-21.0
2017-12-31,T4,6.01.02.07,Impostos e Contribuições a Recolher,-273.0
2017-12-31,T4,6.01.02.08,Adiantamento de Clientes,-268.0
2017-12-31,T4,6.01.02.09,Outras contas a Pagar,2147.0
2017-12-31,T4,6.01.02.10,Outras contas a Receber,8859.0
2017-12-31,T4,6.01.03,Outros,0.0
2017-12-31,T4,6.02,Caixa Líquido Atividades de Investimento,-1566.0
2017-12-31,T4,6.02.01,Dividendos e Juros Recebidos,157.0
2017-12-31,T4,6.02.02,Aquisição Investimentos Permanentes,-427.0
2017-12-31,T4,6.02.03,Aquisição de Imobilizados,-1442.0
2017-12-31,T4,6.02.04,Aquisição ao Intangivel,0.0
2017-12-31,T4,6.02.05,Vendas de Investimentos,0.0
2017-12-31,T4,6.02.06,Vendas de Imobilizados,146.0
2017-12-31,T4,6.03,Caixa Líquido Atividades de Financiamento,-5307.0
2017-12-31,T4,6.03.01,Ingressos de Financiamentos,4867.0
2017-12-31,T4,6.03.02,Pagamentos de Financiamentos,-8263.0
2017-12-31,T4,6.03.03,Recebimentos pela emissão de Ações,0.0
2017-12-31,T4,6.03.04,Recebimentos por emprestimos a longo prazo,407.0
2017-12-31,T4,6.03.05,Dividendos e Juros Pagos,-2318.0
2017-12-31,T4,6.04,Variação Cambial s/ Caixa e Equivalentes,0.0
2017-12-31,T4,6.05,Aumento (Redução) de Caixa e Equivalentes,-1339.0
2017-12-31,T4,6.05.01,Saldo Inicial de Caixa e Equivalentes,17394.0
2017-12-31,T4,6.05.02,Saldo Final de Caixa e Equivalentes,16055.0
2018-12-31,T4,6.01,Caixa Líquido Atividades Operacionais,-2870.0
2018-12-31,T4,6.01.01,Caixa Gerado nas Operações,8576.0
2018-12-31,T4,6.01.01.01,Lucro Liquido do Exercicio,2754.0
2018-12-31,T4,6.01.01.02,Depreciação,2845.0
2018-12-31,T4,6.01.01.03,Equivalencia Patrimonial,233.0
2018-12-31,T4,6.01.01.04,Baixa de Investimentos,0.0
2018-12-31,T4,6.01.01.05,Baixa de Imobilizado,-139.0
2018-12-31,T4,6.01.01.06,Reversão de Provisão Contigencia,1573.0
2018-12-31,T4,6.01.01.07,Provisão p/ Creditos liquidação duvidosa,1252.0
2018-12-31,T4,6.01.01.08,Provisão para Perda em Estoque,0.0
2018-12-31,T4,6.01.01.09,Juros e Variação Monetaria,691.0
2018-12-31,T4,6.01.01.10,Perda de Capital,0.0
2018-12-31,T4,6.01.01.11,Reversão de Prov.Cred. Liquidação Duvidosa,-633.0
2018-12-31,T4,6.01.02,Variações nos Ativos e Passivos,-11446.0
2018-12-31,T4,6.01.02.01,Contas a Receber de Clientes,-9960.0
2018-12-31,T4,6.01.02.02,"Partes Relacionadas, liquido",-1929.0
