cd_conta,conta,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,10276.000,53645.000,70505.000,-7794.000,22754.000,4474.000,48056.000,7248.000,14910.000,26441.000,124047.000,55891.000,11503.000,50595.000,86180.000,78237.000,-5141.000,-26894.000,28978.000,157033.000,-21874.000,92900.000,70726.000,30151.000,34730.000,126778.000,61078.000,-2025.000,97671.000,80848.000,156158.000,172526.000,46990.000,78058.000,216935.000
6.02,Caixa Líquido Atividades de Investimento,-7549.000,-24391.000,-5476.000,1090.000,-3605.000,-129729.000,92058.000,-111971.000,-10.000,4062.000,-96796.000,-53884.000,1290.000,-231610.000,-234089.000,243626.000,-137081.000,-816215.000,-870063.000,953036.000,241304.000,-178474.000,-561.000,70694.000,-5378.000,67678.000,-462097.000,42988.000,-70537.000,-2071.000,-111004.000,-131103.000,16992.000,58690.000,-82779.000
6.03,Caixa Líquido Atividades de Financiamento,-4649.000,-23266.000,-67712.000,7564.000,-8420.000,167427.000,-66038.000,-18750.000,-1062.000,-35372.000,-31334.000,-7945.000,-15690.000,183101.000,150395.000,-260547.000,76679.000,898046.000,884944.000,-1161655.000,-65195.000,-105737.000,-75774.000,-95910.000,-19692.000,-120732.000,333866.000,-39813.000,-32139.000,-84844.000,-44869.000,-28814.000,-49234.000,-112080.000,-116739.000
6.04,Variação Cambial s/ Caixa e Equivalentes,235.000,-403.000,-1042.000,1943.000,610.000,2211.000,858.000,-5267.000,-2571.000,-2825.000,-2918.000,4704.000,2632.000,-701.000,760.000,-1902.000,1212.000,0.000,0.000,-1212.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1564.000,812.000,-7531.000
6.05,Aumento (Redução) de Caixa e Equivalentes,-1687.000,5585.000,-3725.000,2803.000,11339.000,44383.000,74934.000,-128740.000,11267.000,-7694.000,-7001.000,-1234.000,-265.000,1385.000,3246.000,59414.000,-64331.000,54937.000,43859.000,-52798.000,154235.000,-191311.000,-5609.000,4935.000,9660.000,73724.000,-67153.000,1150.000,-5005.000,-6067.000,285.000,12609.000,13184.000,25480.000,9886.000
