cd_conta,conta,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,738000.0,-25000.0,-291000.0,848000.0,629000.0,1003000.0,1225000.0,471000.0,1084000.0,-126000.0,2080000.0,-139000.0,756000.0,828000.0,534000.0,-300000.0,351000.0,139000.0,758000.0,1028000.0,214000.0,-725000.0,1319000.0,455000.0,2722000.0,358000.0,1834000.0,1333000.0,-230000.0,804000.0,2782000.0,792000.0,945000.0,1753000.0,5261000.0
6.01.DA,Depreciação e Amortização,112000.0,115000.0,116000.0,109000.0,106000.0,213000.0,315000.0,-217000.0,128000.0,127000.0,127000.0,146000.0,135000.0,136000.0,132000.0,134000.0,139000.0,279000.0,423000.0,-282000.0,139000.0,135000.0,142000.0,137000.0,138000.0,136000.0,139000.0,141000.0,143000.0,278000.0,418000.0,-285000.0,242000.0,505000.0,774000.0
6.02,Caixa Líquido Atividades de Investimento,-470000.0,1057000.0,1723000.0,11000.0,162000.0,96000.0,-16000.0,-438000.0,-55000.0,-143000.0,36000.0,-211000.0,-104000.0,-112000.0,-172000.0,-193000.0,-83000.0,-157000.0,-287000.0,-1888000.0,-125000.0,-1337000.0,-447000.0,-102000.0,-9000.0,-28000.0,844000.0,-362000.0,28000.0,-208000.0,-380000.0,-273000.0,-3379000.0,-3638000.0,-3912000.0
6.03,Caixa Líquido Atividades de Financiamento,-327000.0,-1124000.0,-1414000.0,-898000.0,-169000.0,-230000.0,-192000.0,33000.0,-237000.0,-1695000.0,-92000.0,-1197000.0,2983000.0,-1406000.0,-1193000.0,-625000.0,267000.0,-1029000.0,-1799000.0,2967000.0,629000.0,467000.0,-554000.0,698000.0,-972000.0,-486000.0,-1918000.0,-741000.0,-1010000.0,884000.0,-1571000.0,2022000.0,-2504000.0,-4186000.0,-5785000.0
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34000.0,45000.0,36000.0,-19000.0,-70000.0,2000.0,14000.0,0.0,22000.0,79000.0,92000.0,-19000.0,-69000.0,-58000.0,-108000.0
6.05,Aumento (Redução) de Caixa e Equivalentes,-59000.0,-92000.0,18000.0,-39000.0,622000.0,869000.0,1017000.0,66000.0,792000.0,-1964000.0,2024000.0,-1547000.0,3635000.0,-690000.0,-831000.0,-1118000.0,535000.0,-1047000.0,-1328000.0,2107000.0,684000.0,-1550000.0,354000.0,1032000.0,1671000.0,-154000.0,774000.0,230000.0,-1190000.0,1559000.0,923000.0,2522000.0,-5007000.0,-6129000.0,-4544000.0
