cd_conta,conta,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
1,Ativo Total,755446.0,865887.0,1067334.0,1123531.0,1906096.0,2002298.0,2007909.0,2485140.0,2250700.0,2278188.0,2240401.0,2274211.0,2262321.0,2352294.0,2421072.0,2383270.0,2456846.0,2537077.0,2709252.0,3031483.0,2915946.0,2809573.0,3156836.0
1.01,Ativo Circulante,189575.0,249136.0,349580.0,332719.0,994269.0,690863.0,569568.0,824421.0,650460.0,524175.0,465634.0,524503.0,554815.0,671966.0,720860.0,695407.0,746213.0,728404.0,839400.0,1007199.0,953826.0,869810.0,1190629.0
1.01.01,Caixa e Equivalentes de Caixa,44043.0,99855.0,226962.0,166539.0,538160.0,385849.0,246565.0,491332.0,340220.0,231382.0,74515.0,84251.0,125658.0,82672.0,207770.0,214287.0,188668.0,251338.0,392703.0,515103.0,405675.0,281356.0,634056.0
1.01.02,Aplicações Financeiras,0.0,0.0,0.0,0.0,281161.0,80035.0,87057.0,49471.0,0.0,0.0,27486.0,71869.0,52445.0,70256.0,54668.0,43492.0,38035.0,51212.0,49302.0,18609.0,16299.0,20358.0,18481.0
1.01.03,Contas a Receber,115169.0,117370.0,88426.0,108872.0,122379.0,154326.0,158229.0,202364.0,213263.0,173517.0,250169.0,257155.0,250193.0,282816.0,353381.0,341116.0,426723.0,305189.0,302094.0,354692.0,401106.0,418835.0,439027.0
1.01.04,Estoques,1845.0,1277.0,3886.0,5308.0,4683.0,4033.0,5229.0,5776.0,5672.0,11879.0,7535.0,6682.0,7712.0,5870.0,7121.0,4942.0,6052.0,5198.0,6555.0,5024.0,6179.0,7970.0,7276.0
1.01.05,Ativos Biológicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.01.06,Tributos a Recuperar,8340.0,9849.0,15233.0,20329.0,19533.0,41270.0,41265.0,48346.0,60755.0,74885.0,74215.0,73241.0,90750.0,91130.0,62813.0,51099.0,56125.0,76806.0,64563.0,79739.0,90040.0,106892.0,63246.0
1.01.07,Despesas Antecipadas,0.0,0.0,3359.0,7766.0,7234.0,7927.0,5673.0,12716.0,15341.0,0.0,12929.0,16486.0,13018.0,15904.0,0.0,19765.0,18323.0,14505.0,11743.0,19952.0,18336.0,21794.0,28543.0
1.01.08,Outros Ativos Circulantes,20178.0,20785.0,11714.0,23905.0,21119.0,17423.0,25550.0,14416.0,15209.0,32512.0,18785.0,14819.0,15039.0,123318.0,35107.0,20706.0,12287.0,24156.0,12440.0,14080.0,16191.0,12605.0,0.0
1.02,Ativo Não Circulante,565871.0,616751.0,717754.0,790812.0,911827.0,1311435.0,1438341.0,1660719.0,1600240.0,1754013.0,1774767.0,1749708.0,1707506.0,1680328.0,1700212.0,1687863.0,1710633.0,1808673.0,1869852.0,2024284.0,1962120.0,1939763.0,1966207.0
1.02.01,Ativo Realizável a Longo Prazo,80802.0,95891.0,116699.0,104296.0,154001.0,180913.0,178914.0,191469.0,182565.0,200528.0,188368.0,213977.0,207447.0,218769.0,223180.0,231242.0,229846.0,217374.0,219403.0,237909.0,228854.0,223400.0,227963.0
1.02.02,Investimentos,4389.0,5677.0,4138.0,5252.0,5332.0,6857.0,3733.0,5727.0,6028.0,7630.0,4010.0,6097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2367.0
1.02.03,Imobilizado,473936.0,508146.0,586201.0,670591.0,741530.0,1097451.0,1233301.0,1446701.0,1396388.0,1531496.0,1568630.0,1519238.0,1487021.0,1448365.0,1462849.0,1442299.0,1466139.0,1575523.0,1634310.0,1769836.0,1713088.0,1694337.0,1711957.0
1.02.04,Intangível,6744.0,7037.0,10716.0,10673.0,10964.0,26214.0,22393.0,16822.0,15259.0,14359.0,13759.0,10396.0,13038.0,13194.0,14183.0,14322.0,14648.0,15776.0,16139.0,16539.0,20178.0,22026.0,23920.0
