Preço_Fechamento,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
Preço de Fechamento Ajustado,4.16,4.45,3.19,2.85,2.44,3.41,3.47,2.91,3.41,3.21,3.69,2.87,2.26,1.4,1.36,1.99,1.97,1.77,1.74,2.91,0.98,1.21,0.81,1.05,1.23,2.55,2.45,1.87,2.43,1.94,1.93,1.78,2.67,3.02,3.02,3.05,3.98,4.09,4.43,4.98,5.41,6.75,6.36,7.05
