cd_conta_padrao,ds_conta_padrao,2015-T1,2015-T2,2015-T3,2015-T4,2016-T1,2016-T2,2016-T3,2016-T4,2017-T1,2017-T2,2017-T3,2017-T4,2018-T1,2018-T2,2018-T3,2018-T4,2019-T1,2019-T2,2019-T3,2019-T4,2020-T1,2020-T2,2020-T3,2020-T4,2021-T1,2021-T2,2021-T3,2021-T4,2022-T1,2022-T2,2022-T3,2022-T4,2023-T1,2023-T2,2023-T3,2023-T4,2024-T1,2024-T2,2024-T3,2024-T4,2025-T1,2025-T2,2025-T3
2,Passivo Total,817399.0,796937.0,810590.0,776169.0,748814.0,750622.0,779630.0,742508.0,739049.0,752289.0,711418.0,714867.0,710848.0,756972.0,764235.0,792471.0,760772.0,707338.0,783533.0,676091.0,677825.0,651380.0,636539.0,598815.0,603666.0,624389.0,644655.0,642730.0,625628.0,625592.0,631574.0,642766.0,621861.0,639357.0,651485.0,665615.0,639088.0,636880.0,693470.0,724487.0,685591.0,688254.0,711330.0
2.01,Passivo Circulante,140117.0,128405.0,149721.0,115974.0,98508.0,102222.0,131395.0,121764.0,129762.0,185836.0,106243.0,104091.0,114840.0,145834.0,134397.0,137120.0,110726.0,120455.0,151778.0,163063.0,158844.0,159619.0,131209.0,66682.0,81036.0,96790.0,116640.0,109156.0,105763.0,94567.0,95737.0,86217.0,84502.0,95214.0,98857.0,95547.0,83353.0,79794.0,111342.0,171209.0,142717.0,144088.0,147763.0
2.01.01,Obrigações Sociais e Trabalhistas,8802.0,13487.0,13897.0,8414.0,9968.0,11179.0,12475.0,7025.0,8282.0,9624.0,11008.0,7543.0,8609.0,9205.0,9977.0,6956.0,7177.0,7932.0,8877.0,6496.0,8121.0,7343.0,7925.0,4459.0,6186.0,9578.0,12200.0,11700.0,7150.0,10502.0,12879.0,11397.0,7781.0,9412.0,11633.0,10780.0,8041.0,10505.0,13036.0,13115.0,8633.0,12811.0,16889.0
2.01.02,Fornecedores,27705.0,32370.0,42522.0,19051.0,17319.0,21846.0,28889.0,32519.0,36984.0,44972.0,35740.0,34961.0,42159.0,61916.0,68017.0,55447.0,58566.0,66725.0,91696.0,83388.0,75401.0,52383.0,17416.0,14286.0,26549.0,33499.0,55784.0,44802.0,46697.0,43744.0,42776.0,38719.0,30972.0,35213.0,48195.0,44931.0,41044.0,36724.0,67172.0,72371.0,59530.0,52734.0,57848.0
2.01.03,Obrigações Fiscais,6112.0,6369.0,8867.0,5902.0,5881.0,4996.0,6486.0,4118.0,5803.0,4197.0,5243.0,6917.0,9481.0,2252.0,3638.0,7345.0,3914.0,2465.0,4530.0,4505.0,5273.0,8217.0,7779.0,6211.0,6218.0,14941.0,17335.0,6939.0,13080.0,9548.0,12060.0,7764.0,8659.0,7178.0,8807.0,8457.0,6121.0,6061.0,5816.0,6994.0,6862.0,5631.0,4917.0
2.01.04,Empréstimos e Financiamentos,87639.0,67000.0,75102.0,71924.0,44894.0,39670.0,61170.0,60905.0,59358.0,102419.0,44552.0,47237.0,46383.0,65428.0,45003.0,58720.0,30763.0,28662.0,33366.0,35555.0,48780.0,66356.0,64263.0,4468.0,6865.0,8643.0,11665.0,13696.0,15112.0,16326.0,17150.0,18012.0,17608.0,22598.0,15921.0,16060.0,17536.0,16980.0,13998.0,53985.0,50855.0,53179.0,49730.0
2.01.05,Outras Obrigações,9859.0,9179.0,9333.0,10683.0,20446.0,24531.0,22375.0,17197.0,19335.0,24624.0,9700.0,7433.0,8208.0,7033.0,7762.0,8652.0,10306.0,14671.0,13309.0,33119.0,21269.0,25320.0,33826.0,37258.0,35218.0,30129.0,19656.0,32019.0,23724.0,14447.0,10872.0,10325.0,19482.0,20813.0,14301.0,15319.0,10362.0,9524.0,11320.0,24744.0,16837.0,19733.0,18379.0
2.01.06,Provisões,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0
2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.02,Passivo Não Circulante,211505.0,190125.0,198488.0,197489.0,198554.0,200942.0,205946.0,156971.0,158317.0,110912.0,156173.0,146826.0,146663.0,153914.0,175969.0,189663.0,193889.0,166823.0,213838.0,168543.0,192030.0,182163.0,191864.0,215838.0,209828.0,206347.0,204788.0,204560.0,197074.0,194262.0,193044.0,191603.0,186122.0,176582.0,172491.0,167389.0,159103.0,155213.0,177994.0,142869.0,134451.0,126311.0,126228.0
2.02.01,Empréstimos e Financiamentos,110687.0,88465.0,94467.0,95519.0,87057.0,78518.0,80141.0,40614.0,39392.0,1069.0,44434.0,44807.0,44730.0,50408.0,68471.0,47604.0,46752.0,42417.0,92448.0,66397.0,89061.0,90690.0,106623.0,133732.0,130852.0,127864.0,123583.0,120003.0,115650.0,111156.0,106939.0,102253.0,98849.0,86937.0,81357.0,77759.0,72598.0,69021.0,93035.0,53778.0,50452.0,44009.0,41098.0
2.02.02,Outras Obrigações,26338.0,26326.0,27723.0,25848.0,36522.0,43022.0,47212.0,34381.0,36234.0,25552.0,28656.0,28376.0,28109.0,27958.0,28958.0,60976.0,63818.0,42021.0,43005.0,13913.0,22701.0,19902.0,11767.0,5926.0,4883.0,4852.0,9935.0,1665.0,1528.0,1507.0,1488.0,1467.0,1445.0,1420.0,1395.0,1408.0,1408.0,1311.0,1227.0,1227.0,1189.0,1132.0,1073.0
2.02.03,Tributos Diferidos,45266.0,45263.0,46149.0,46701.0,44831.0,48812.0,49026.0,50670.0,50548.0,51514.0,54084.0,48250.0,47800.0,47249.0,45967.0,32387.0,34099.0,18368.0,16563.0,23213.0,15465.0,7143.0,11318.0,15559.0,13543.0,13567.0,14955.0,21529.0,17717.0,17956.0,19173.0,20414.0,19840.0,20609.0,22473.0,26813.0,29618.0,33286.0,32356.0,35560.0,30199.0,28343.0,31503.0
2.02.04,Provisões,29214.0,30071.0,30149.0,29421.0,30144.0,30590.0,29567.0,31306.0,32143.0,32777.0,28999.0,25393.0,26024.0,28299.0,32573.0,48696.0,49220.0,64017.0,61822.0,65020.0,64803.0,64428.0,62156.0,60621.0,60550.0,60064.0,56315.0,61363.0,62179.0,63643.0,65444.0,67469.0,65988.0,67616.0,67266.0,61409.0,55479.0,51595.0,51376.0,52304.0,52611.0,52827.0,52554.0
2.02.05,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.02.06,Lucros e Receitas a Apropriar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.03,Patrimônio Líquido Consolidado,465777.0,478407.0,462381.0,462706.0,451752.0,447458.0,442289.0,463773.0,450970.0,455541.0,449002.0,463950.0,449345.0,457224.0,453869.0,465688.0,456157.0,420060.0,417917.0,344485.0,326951.0,309598.0,313466.0,316295.0,312802.0,321252.0,323227.0,329014.0,322791.0,336763.0,342793.0,364946.0,351237.0,367561.0,380137.0,402679.0,396632.0,401873.0,404134.0,410409.0,408423.0,417855.0,437339.0
2.03.01,Capital Social Realizado,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0,130583.0
