Preço_Fechamento,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
Preço de Fechamento Ajustado,4.6,5.28,4.7,4.63,6.24,8.01,11.24,11.04,13.25,16.79,18.58,18.66,17.58,17.14,13.89,12.9,13.87,14.51,18.11,20.93,14.21,17.26,18.59,18.97,18.49,18.72,16.07,13.14,12.2,12.42,13.48,12.12,11.39,13.22,12.62,15.25,12.81,12.83,13.46,10.7,10.81,12.03,15.24,15.15
