cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,446896.0,479552.0,495528.0,472984.0,507945.0,525123.0,539846.0,523199.0,587753.0,597625.0,615586.0,582048.0,653255.0,673417.0,683036.0,654755.0,700592.0,728692.0,755708.0,720115.0,713934.0,454944.0,874583.0,928155.0,893808.0,932066.0,1028830.0,1017947.0,1089913.0,1111746.0,1146634.0,1114747.0,1236823.0,1659541.0,1870045.0,1704441.0,1904448.0,1978202.0,1962671.0,1839338.0,2015073.0,2024533.0,2190979.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-322030.0,-351557.0,-360260.0,-358227.0,-355006.0,-373806.0,-374838.0,-391412.0,-385212.0,-410864.0,-422373.0,-428487.0,-439883.0,-460138.0,-473700.0,-482241.0,-477353.0,-509857.0,-524328.0,-505177.0,-526346.0,-452364.0,-561402.0,-621775.0,-606550.0,-673822.0,-722290.0,-743096.0,-765163.0,-811390.0,-811563.0,-864814.0,-880152.0,-1204442.0,-1342480.0,-1303842.0,-1339199.0,-1410879.0,-1405672.0,-1385784.0,-1442955.0,-1496555.0,-1575129.0
3.03,Resultado Bruto,124866.0,127995.0,135268.0,114757.0,152939.0,151317.0,165008.0,131787.0,202541.0,186761.0,193213.0,153561.0,213372.0,213279.0,209336.0,172514.0,223239.0,218835.0,231380.0,214938.0,187588.0,2580.0,313181.0,306380.0,287258.0,258244.0,306540.0,274851.0,324750.0,300356.0,335071.0,249933.0,356671.0,455099.0,527565.0,400599.0,565249.0,567323.0,556999.0,453554.0,572118.0,527978.0,615850.0
3.04,Despesas/Receitas Operacionais,-81904.0,-60467.0,-64488.0,-60388.0,-66137.0,-65250.0,-62235.0,-68574.0,-62393.0,-68911.0,-65354.0,-62546.0,-71322.0,-78750.0,-74046.0,-81136.0,-71868.0,-91252.0,-79215.0,-85878.0,-78858.0,-68698.0,-76833.0,-106671.0,-88760.0,-129394.0,-121380.0,-120098.0,-105631.0,-115779.0,-112129.0,-141600.0,-142153.0,-257342.0,-209586.0,-214918.0,-238018.0,-237881.0,-216882.0,-252624.0,-238905.0,-221067.0,-249467.0
3.04.02,Despesas Gerais e Administrativas,-51514.0,-53911.0,-57883.0,-58903.0,-53110.0,-59189.0,-61950.0,-69068.0,-58545.0,-67241.0,-65478.0,-65271.0,-69253.0,-74652.0,-72020.0,-79646.0,-70196.0,-83929.0,-79093.0,-87169.0,-80285.0,-68137.0,-74885.0,-97651.0,-90662.0,-131802.0,-120394.0,-138141.0,-108922.0,-123693.0,-121590.0,-144110.0,-140995.0,-216836.0,-168905.0,-173060.0,-182409.0,-187742.0,-176514.0,-211234.0,-196264.0,-178949.0,-200415.0
3.04.05,Outras Despesas Operacionais,-30331.0,-6583.0,-6765.0,-1474.0,-13253.0,-6409.0,-761.0,-425.0,-4278.0,-1972.0,-252.0,-2900.0,0.0,-4300.0,-2321.0,-3962.0,-1567.0,-7226.0,-370.0,-1670.0,-1388.0,-467.0,-2240.0,-5681.0,-381.0,0.0,-2524.0,-1936.0,0.0,0.0,0.0,0.0,0.0,-2893.0,0.0,-2893.0,0.0,-248.0,-4166.0,-4414.0,0.0,-2082.0,-7313.0
3.04.05.02,Depreciação e amortização,-28977.0,-5090.0,-2773.0,-846.0,-8747.0,-4885.0,-1360.0,1153.0,-4518.0,-1270.0,-1244.0,2164.0,,-3197.0,-636.0,-4182.0,-63.0,-7771.0,1401.0,-1406.0,721.0,529.0,-2664.0,278.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0
3.04.06,Resultado de Equivalência Patrimonial,-59.0,27.0,160.0,-11.0,226.0,348.0,476.0,69.0,430.0,302.0,376.0,-175.0,321.0,202.0,295.0,82.0,-105.0,-97.0,248.0,-379.0,39.0,-1028.0,292.0,371.0,-198.0,-2.0,441.0,309.0,0.0,414.0,250.0,-61.0,0.0,255.0,176.0,-273.0,-348.0,-802.0,-655.0,-2442.0,-2271.0,-2776.0,-3606.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,42962.0,67528.0,70780.0,54369.0,86802.0,86067.0,102773.0,63213.0,140148.0,117850.0,127859.0,91015.0,142050.0,134529.0,135290.0,91378.0,151371.0,127583.0,152165.0,129060.0,108730.0,-66118.0,236348.0,199709.0,198498.0,128850.0,185160.0,154753.0,219119.0,184577.0,222942.0,108333.0,214518.0,197757.0,317979.0,185681.0,327231.0,329442.0,340117.0,200930.0,333213.0,306911.0,366383.0
3.06,Resultado Financeiro,-18744.0,-15034.0,-15946.0,-13435.0,-14190.0,-15035.0,-8655.0,-6599.0,-16919.0,-12699.0,-11156.0,-8333.0,-10723.0,-14844.0,-11217.0,-15323.0,-24582.0,-28153.0,-27435.0,-53808.0,-28840.0,-36600.0,-33313.0,-39183.0,-30730.0,-36212.0,-48825.0,-55386.0,-65612.0,-86344.0,-99411.0,-78211.0,-89539.0,-99510.0,-102906.0,-92652.0,-110275.0,-101330.0,-96075.0,-103629.0,-103370.0,-117957.0,-130230.0
