Preço_Fechamento,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
Preço de Fechamento Ajustado,1.31,1.22,0.95,0.83,1.02,0.71,1.05,0.92,1.61,1.24,1.53,1.14,1.01,0.72,0.74,1.25,1.6,1.97,2.9,4.93,2.42,4.91,4.89,5.5,4.9,5.29,4.3,4.18,5.07,4.5,5.71,3.91,2.98,4.24,4.06,4.78,4.24,3.51,3.73,3.43,3.98,5.17,6.38,8.18
