Ticker,Preço_Fechamento,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
LIGT3,Preço de Fechamento Ajustado,15.79,13.79,14.99,17.65,19.57,21.33,17.97,21.46,19.34,18.99,18.17,17.77,15.47,12.63,15.33,18.24,15.46,19.09,18.31,15.07,12.75,15.58,10.63,9.11,9.13,10.41,14.67,16.04,18.25,20.7,18.13,15.42,12.52,10.46,11.87,15.34,19.1,18.13,17.97,22.23,9.03,15.51,13.57,22.74,19.38,14.95,12.87,11.51,10.14,5.78,5.4,4.63,2.44,9.5,5.9,8.0,5.16,4.98,7.12,4.06,4.72,6.46,5.8,4.52
