cd_conta,conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3
6.01,Caixa Líquido das Atividades Operacionais,-133524.000,-682546.000,341322.000,-710531.000,-107090.000,-266048.000,-73706.000,-207710.000,-267064.000,-76024.000,-11896.000,-290806.000,-36097.000,-47389.000,-207020.000,-45587.000,-21140.000,-174284.000,354373.000,174556.000,100116.000,179440.000,-1030.000,-72993.000,77047.000,-202203.000,-42629.000,-45087.000,-42003.000,-31535.000,31246.000,79821.000,2589.000,44858.000,17066.000,29678.000,28292.000,-15106.000,44626.000,30747.000,18560.000,-8961.000,5842.000,-16488.000,-13408.000,32982.000,-12812.000,-28658.000,5808.000,19698.000,3522.000,479.000,1562.000,-3104.000,8460.000,1470.000,9466.000,27918.000,17560.000
6.01.DA,Depreciação e Amortização,4933.000,5465.000,5408.000,3919.000,6355.000,6891.000,7433.000,8728.000,9629.000,9539.000,8029.000,8605.000,6345.000,1361.000,8535.000,,3301.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.02,Caixa Líquido Atividades de Investimento,373060.000,-159666.000,-446554.000,528663.000,61274.000,-7637.000,-5372.000,-377381.000,90561.000,87994.000,14104.000,-444417.000,1579.000,253154.000,-115625.000,689855.000,-60905.000,141884.000,-45912.000,-122576.000,-88393.000,-51054.000,53956.000,459578.000,-52699.000,110095.000,26964.000,44532.000,6453.000,55076.000,-28313.000,-22221.000,12811.000,-626.000,-3345.000,-16226.000,-9318.000,-1655.000,-3165.000,-7327.000,5779.000,6155.000,3112.000,602.000,3973.000,12333.000,5664.000,2727.000,968.000,664.000,-27.000,-3906.000,-273.000,-115.000,-8362.000,-2524.000,-419.000,-19718.000,-10377.000
6.03,Caixa Líquido Atividades de Financiamento,48278.000,760946.000,-25132.000,-86060.000,-32753.000,805451.000,129767.000,363513.000,324873.000,43116.000,-156404.000,898503.000,-268679.000,-57679.000,156204.000,-732460.000,276933.000,21262.000,-475917.000,-156714.000,-133722.000,-124702.000,-91735.000,-361950.000,-62102.000,80028.000,-18852.000,-15431.000,93383.000,-70901.000,-26164.000,-61153.000,3026.000,-45853.000,-27312.000,1131.000,-26711.000,4736.000,-35762.000,-31351.000,-24301.000,-11818.000,1192.000,19724.000,7351.000,-47076.000,2748.000,16913.000,-10365.000,-20734.000,2708.000,-3182.000,-1055.000,4755.000,-1089.000,-1026.000,-128.000,-6547.000,-6900.000
6.04,Variação Cambial s/ Caixa e Equivalentes,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6.05,Aumento (Redução) de Caixa e Equivalentes,287814.000,-81266.000,-130364.000,-267928.000,-78569.000,531766.000,50689.000,-221578.000,148370.000,55086.000,-154196.000,163280.000,-303197.000,148086.000,-166441.000,-88192.000,194888.000,-11138.000,-167456.000,-104734.000,-121999.000,3684.000,-38809.000,24635.000,-37754.000,-12080.000,-34517.000,-15986.000,57833.000,-47360.000,-23231.000,-3553.000,18426.000,-1621.000,-13591.000,14583.000,-7737.000,-12025.000,5699.000,-7931.000,38.000,-14624.000,10146.000,3838.000,-2084.000,-1761.000,-4400.000,-9018.000,-3589.000,-372.000,6203.000,-6609.000,234.000,1536.000,-991.000,-2080.000,8919.000,1653.000,283.000
