cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,639556.000,607135.000,684428.000,1201693.000,658380.000,656476.000,702711.000,1299481.000,808911.000,766742.000,812626.000,1414398.000,856578.000,880046.000,871438.000,862248.000,842608.000,36005.000,1697823.000,872688.000,823707.000,840368.000,934677.000,866391.000,978056.000,1000383.000,1013027.000,1093203.000,1042878.000,1045496.000,1041178.000,971159.000,987818.000,1009107.000,1098375.000,1175827.000,1104233.000,1134306.000,1262900.000,1299853.000,1407344.000,1247635.000,1325906.000,1500456.000,1505338.000,1559195.000,1634052.000,1714614.000,1752908.000,1929813.000,2037748.000,2095749.000,2023366.000,2133798.000,2297546.000,2207034.000,2250696.000,2282802.000,2604215.000,3015910.000,2710498.000,2701974.000,2850074.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-593068.000,-557432.000,-641177.000,-1159995.000,-619259.000,-613584.000,-659632.000,-1260893.000,-763935.000,-713896.000,-756452.000,-1363657.000,-798048.000,-797574.000,-797255.000,-769951.000,-736149.000,-24808.000,-1489767.000,-766429.000,-724168.000,-716797.000,-826515.000,-760694.000,-844613.000,-822738.000,-858882.000,-933183.000,-864873.000,-859695.000,-867889.000,-807286.000,-827642.000,-834144.000,-927835.000,-1000596.000,-939642.000,-943645.000,-1075496.000,-1104672.000,-1220039.000,-1073005.000,-1122857.000,-1301873.000,-1302982.000,-1318213.000,-1400500.000,-1483933.000,-1516973.000,-1611254.000,-1736303.000,-1806174.000,-1735260.000,-1797413.000,-1959757.000,-1877345.000,-1923670.000,-1896311.000,-2208566.000,-2602238.000,-2316355.000,-2267995.000,-2403046.000
3.03,Resultado Bruto,46488.000,49703.000,43251.000,41698.000,39121.000,42892.000,43079.000,38588.000,44976.000,52846.000,56174.000,50741.000,58530.000,82472.000,74183.000,92297.000,106459.000,11197.000,208056.000,106259.000,99539.000,123571.000,108162.000,105697.000,133443.000,177645.000,154145.000,160020.000,178005.000,185801.000,173289.000,163873.000,160176.000,174963.000,170540.000,175231.000,164591.000,190661.000,187404.000,195181.000,187305.000,174630.000,203049.000,198583.000,202356.000,240982.000,233552.000,230681.000,235935.000,318559.000,301445.000,289575.000,288106.000,336385.000,337789.000,329689.000,327026.000,386491.000,395649.000,413672.000,394143.000,433979.000,447028.000
3.04,Despesas/Receitas Operacionais,-29951.000,-24060.000,-34415.000,-24082.000,-29712.000,-23745.000,-25439.000,-22005.000,-26708.000,-23612.000,-36119.000,-33910.000,-41872.000,-57837.000,-49325.000,-82439.000,-100456.000,4775.000,-207139.000,-109241.000,-92778.000,-101933.000,-92723.000,-91159.000,-118598.000,-130134.000,-129970.000,-170387.000,-175270.000,-181577.000,-187277.000,-168109.000,-159459.000,-154358.000,-162091.000,-150089.000,-154660.000,-164515.000,-160373.000,-197340.000,-165964.000,-151980.000,-158780.000,-166207.000,-187249.000,-189882.000,-194653.000,-205075.000,-216608.000,-204841.000,-235678.000,-245442.000,-256521.000,-262848.000,-255736.000,-255731.000,-282436.000,-300599.000,-296809.000,-343307.000,-345118.000,-341838.000,-342511.000
3.04.02,Despesas Gerais e Administrativas,-48097.000,-53812.000,-48638.000,-51502.000,-50743.000,-49548.000,-48461.000,-55712.000,-61062.000,-64455.000,-63965.000,-67149.000,-74029.000,-78952.000,-74547.000,-105695.000,-93345.000,-3147.000,-176354.000,-90890.000,-82905.000,-91061.000,-90179.000,-93426.000,-112138.000,-119627.000,-119963.000,-153071.000,-168416.000,-169779.000,-156294.000,-158361.000,-151593.000,-148706.000,-151993.000,-153287.000,-135526.000,-139883.000,-139343.000,-141222.000,-147950.000,-133186.000,-131971.000,-153888.000,-159468.000,-161128.000,-168167.000,-179513.000,-185682.000,-198204.000,-192076.000,-202647.000,-220543.000,-227311.000,-224162.000,429181.000,-72474.000,-70854.000,-77440.000,-82116.000,-82966.000,-86962.000,-83642.000
3.04.05,Outras Despesas Operacionais,-1814.000,-1425.000,-12594.000,5023.000,-2966.000,-1611.000,-4485.000,-11295.000,-3445.000,-1947.000,-3228.000,-6445.000,-5097.000,-10478.000,-7049.000,-2592.000,-8767.000,-7656.000,-30890.000,-19382.000,-11455.000,-13437.000,-4763.000,-8602.000,-5518.000,-9511.000,-7288.000,-16403.000,-6727.000,-10503.000,-29806.000,-9212.000,-8364.000,-8069.000,-10909.000,-6391.000,-22695.000,-25411.000,-24097.000,-57146.000,-24909.000,-25432.000,-25533.000,-26063.000,-28086.000,-30886.000,-32905.000,-32318.000,-34524.000,-34294.000,-34479.000,-35759.000,-35409.000,-36638.000,-37801.000,109848.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-33.000,340.000,1839.000,1706.000,1656.000,-156.000,105.000,1031.000,1582.000,2565.000,2219.000,540.000,-942.000,-996.000,-2719.000,-913.000,-1375.000,-1295.000,-1177.000,712.000,140.000,468.000,811.000,669.000,287.000,779.000,667.000,858.000,1078.000,701.000,1201.000,1116.000,1559.000,1979.000,2438.000,0.000,0.000,0.000,0.000,-7.000,10.000,2.000,-16.000,15.000,-25.000,41.000,-22.000,41.000,-47.000,-43.000,-41.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,16537.000,25643.000,8836.000,17616.000,9409.000,19147.000,17640.000,16583.000,18268.000,29234.000,20055.000,16831.000,16658.000,24635.000,24858.000,9858.000,6003.000,15972.000,917.000,-2982.000,6761.000,21638.000,15439.000,14538.000,14845.000,47511.000,24175.000,-10367.000,2735.000,4224.000,-13988.000,-4236.000,717.000,20605.000,8449.000,25142.000,9931.000,26146.000,27031.000,-2159.000,21341.000,22650.000,44269.000,32376.000,15107.000,51100.000,38899.000,25606.000,19327.000,113718.000,65767.000,44133.000,31585.000,73537.000,82053.000,73958.000,44590.000,85892.000,98840.000,70365.000,49025.000,92141.000,104517.000
3.06,Resultado Financeiro,-5352.000,-11790.000,-5397.000,-6067.000,-7218.000,-8795.000,-6774.000,-8402.000,-7169.000,-10491.000,-4700.000,-6254.000,-10895.000,-11508.000,-17920.000,-15726.000,-20457.000,294.000,-38752.000,-21629.000,-16679.000,-21197.000,-20908.000,-19415.000,-25390.000,-28475.000,-38706.000,-36011.000,-40629.000,-38921.000,-32393.000,-30406.000,-16206.000,-22029.000,-25241.000,-21569.000,-22311.000,-25494.000,-27838.000,36251.000,-24136.000,-30948.000,-18586.000,-13818.000,-15818.000,-19426.000,-18862.000,-27860.000,-31269.000,-45128.000,-44274.000,-43304.000,-39876.000,-51559.000,-45876.000,-42229.000,-44942.000,-40652.000,-43085.000,-43147.000,-49047.000,-62142.000,-60749.000
3.06.01,Receitas Financeiras,1433.000,4381.000,2051.000,2524.000,2553.000,2505.000,2892.000,3036.000,3175.000,2796.000,2121.000,2146.000,2316.000,3632.000,4214.000,2873.000,3220.000,180.000,9588.000,7346.000,5908.000,6653.000,7035.000,7861.000,7882.000,9166.000,5845.000,6557.000,5629.000,6008.000,5767.000,3578.000,4171.000,3702.000,2947.000,2774.000,2510.000,2592.000,2922.000,54930.000,2189.000,2488.000,3899.000,8543.000,2573.000,2736.000,6923.000,4599.000,6466.000,7234.000,11038.000,10755.000,10473.000,11127.000,14380.000,12613.000,9394.000,11909.000,12795.000,19268.000,11799.000,13197.000,18978.000
