Dividendos_Pagos,1996T2,1997T2,1998T2,1999T2,1999T4,2000T2,2001T2,2002T2,2003T1,2004T2,2005T2,2006T2,2006T4,2007T2,2007T4,2008T2,2008T3,2009T2,2009T4,2010T2,2010T4,2011T2,2011T4,2012T2,2012T4,2013T2,2013T4,2014T2,2014T3,2014T4,2015T2,2015T3,2015T4,2016T4,2017T2,2017T3,2017T4,2018T2,2018T3,2018T4,2019T2,2019T3,2019T4,2020T3,2020T4,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T2,2023T3,2023T4,2024T2,2024T3,2024T4,2025T2,2025T3,2025T4
Dividendos + JCP Pagos no Trimestre,4.0,3.34,1.12,0.6432,2.1,4.37,8.7,17.08,19.64,35.91,43.26,2.02,0.84,0.736,2.016,1.3986,0.798,0.7556,0.195,0.0172,0.49,0.1739,0.4853,0.0275,0.4202,0.0427,0.3087,0.0809,0.3122,0.1356,0.0143,1.0743,0.6642,1.5214,0.2988,1.0968,0.9909,0.5618,0.7314,0.945,1.086,0.5393,0.9497,0.3171,1.4552,0.405,0.7255,0.4718,0.1268,4.8182,1.8529,3.5958,1.6851,0.9681,2.5784,0.1013,0.1042,0.7991,0.0521,0.1018,1.2391
