cd_conta_padrao,ds_conta_padrao,2015-T1,2015-T2,2015-T3,2015-T4,2016-T1,2016-T2,2016-T3,2016-T4,2017-T1,2017-T2,2017-T3,2017-T4,2018-T1,2018-T2,2018-T3,2018-T4,2019-T1,2019-T2,2019-T3,2019-T4,2020-T1,2020-T2,2020-T3,2020-T4,2021-T1,2021-T2,2021-T3,2021-T4,2022-T1,2022-T2,2022-T3,2022-T4,2023-T1,2023-T2,2023-T3,2023-T4,2024-T1,2024-T2,2024-T3,2024-T4,2025-T1,2025-T2,2025-T3
6.01,Fluxo de Caixa das Atividades Operacionais,325361.0,-53881.0,188979.0,581241.0,316857.0,-503472.0,537619.0,169457.0,-212834.0,750288.0,963409.0,-186459.0,-317712.0,865427.0,92301.0,391709.0,-30785.0,1383275.0,-226154.0,107115.0,795980.0,3062487.0,-1369335.0,-1050374.0,119207.0,392059.0,924178.0,1036080.0,827630.0,1539231.0,-1233044.0,1716775.0,-1237258.0,960997.0,2729109.0,-2383082.0,690948.0,-19320.0,-93714.0,1837173.0,109851.0,499368.0,-429091.0
6.01.DA,Depreciação e Amortização,46244.0,47959.0,49839.0,52128.0,49614.0,51077.0,52343.0,54445.0,55461.0,56807.0,56151.0,57978.0,58223.0,61145.0,63345.0,70187.0,60936.0,61425.0,57027.0,57971.0,59333.0,57940.0,55076.0,55537.0,56380.0,54853.0,59100.0,59975.0,61724.0,70237.0,67470.0,84820.0,84381.0,106790.0,97063.0,93223.0,100104.0,101838.0,110490.0,100633.0,108124.0,106610.0,102492.0
6.02,Fluxo de Caixa das Atividades de Investimento,-77312.0,-100750.0,-150430.0,-128227.0,-81008.0,-112173.0,-113209.0,-136383.0,-90100.0,-89852.0,-168951.0,-138610.0,-91960.0,-84843.0,23660.0,-14971.0,-66168.0,-69451.0,-55786.0,-124627.0,-121747.0,-103229.0,-60390.0,-163197.0,-135104.0,-113145.0,-224507.0,-456468.0,-196612.0,-369190.0,-828175.0,-132216.0,32639.0,-61746.0,58037.0,43260.0,121155.0,76375.0,45075.0,-9764.0,-83703.0,-112817.0,-102957.0
6.03,Fluxo de Caixa das Atividades de Financiamento,0.0,-433939.0,0.0,0.0,0.0,-350525.0,0.0,0.0,-20506.0,-326435.0,24490.0,-119932.0,-24625.0,-969469.0,-35588.0,-331032.0,-40379.0,-681309.0,-53534.0,-18406.0,-83978.0,-428912.0,-336229.0,-118458.0,-19512.0,-580503.0,-51301.0,-406031.0,-144781.0,-798742.0,1725287.0,-1073089.0,-418655.0,-621492.0,-1005765.0,575451.0,-256293.0,-856204.0,-61809.0,-387531.0,-184151.0,-356772.0,-44898.0
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.05,Aumento (Redução) de Caixa e Equivalentes,248049.0,-588570.0,38549.0,453014.0,235849.0,-966170.0,424410.0,33074.0,-323440.0,334001.0,818948.0,-445001.0,-434297.0,-188885.0,80373.0,45706.0,-137332.0,632515.0,-335474.0,-35918.0,590255.0,2530346.0,-1765954.0,-1332029.0,-35409.0,-301589.0,648370.0,173581.0,486237.0,371299.0,-335932.0,511470.0,-1623274.0,277759.0,1781381.0,-1764371.0,555810.0,-799149.0,-110448.0,1439878.0,-158003.0,29779.0,-576946.0
6.05.01,Saldo Inicial de Caixa e Equivalentes,1003862.0,1251911.0,663341.0,701890.0,1154904.0,1390753.0,424583.0,848993.0,882067.0,558627.0,892628.0,1711576.0,1266575.0,832278.0,643393.0,723766.0,769472.0,632140.0,1264655.0,929181.0,893263.0,1483518.0,4013864.0,2247910.0,915881.0,880472.0,578883.0,1227253.0,1400834.0,1887071.0,2258370.0,1922438.0,2433908.0,810634.0,1088393.0,2869774.0,1105403.0,1661213.0,862064.0,751616.0,2191494.0,2033491.0,2063270.0
6.05.02,Saldo Final de Caixa e Equivalentes,1251911.0,663341.0,701890.0,1154904.0,1390753.0,424583.0,848993.0,882067.0,558627.0,892628.0,1711576.0,1266575.0,832278.0,643393.0,723766.0,769472.0,632140.0,1264655.0,929181.0,893263.0,1483518.0,4013864.0,2247910.0,915881.0,880472.0,578883.0,1227253.0,1400834.0,1887071.0,2258370.0,1922438.0,2433908.0,810634.0,1088393.0,2869774.0,1105403.0,1661213.0,862064.0,751616.0,2191494.0,2033491.0,2063270.0,1486324.0
