cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,647681.000,746659.000,822784.000,942604.000,845247.000,936613.000,908007.000,634763.000,897110.000,956960.000,992879.000,1026734.000,958432.000,1069104.000,1112349.000,1118855.000,1058875.000,1132744.000,1187648.000,1301081.000,1187709.000,67852.000,63772.000,1637316.000,827299.000,807061.000,811048.000,843339.000,927944.000,852274.000,954620.000,903620.000,927856.000,920058.000,948847.000,927548.000,383578.000,973457.000,1009123.000,928591.000,815032.000,1050494.000,1088497.000,1134848.000,1170862.000,1507379.000,1632642.000,1626490.000,1493550.000,1895636.000,2035775.000,2121394.000,1698195.000,2231077.000,2138461.000,1846925.000,1826660.000,2188909.000,1915906.000,1510991.000,1080906.000,2153937.000,2227247.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-273301.000,-329744.000,-325723.000,-424535.000,-319819.000,-370074.000,-412568.000,-218105.000,-339545.000,-355713.000,-373783.000,-395529.000,-345837.000,-365202.000,-396580.000,-402269.000,-377810.000,-390070.000,-425904.000,-504569.000,-452685.000,-20545.000,-44619.000,-228662.000,-220680.000,-195508.000,-202360.000,-228239.000,-235003.000,-214876.000,-242043.000,-234824.000,-238172.000,-251602.000,-278307.000,-290951.000,-197711.000,-308332.000,-327820.000,-375194.000,-271974.000,-360243.000,-392218.000,-435161.000,-418063.000,-519702.000,-589146.000,-607576.000,-554360.000,-687619.000,-743411.000,-799441.000,-612086.000,-821875.000,-784650.000,-700503.000,-711347.000,-855377.000,-770192.000,-724551.000,-570643.000,-858851.000,-865211.000
3.03,Resultado Bruto,374380.000,416915.000,497061.000,518069.000,525428.000,566539.000,495439.000,416658.000,557565.000,601247.000,619096.000,631205.000,612595.000,703902.000,715769.000,716586.000,681065.000,742674.000,761744.000,796512.000,735024.000,47307.000,19153.000,1408654.000,606619.000,611553.000,608688.000,615100.000,692941.000,637398.000,712577.000,668796.000,689684.000,668456.000,670540.000,636597.000,185867.000,665125.000,681303.000,553397.000,543058.000,690251.000,696279.000,699687.000,752799.000,987677.000,1043496.000,1018914.000,939190.000,1208017.000,1292364.000,1321953.000,1086109.000,1409202.000,1353811.000,1146422.000,1115313.000,1333532.000,1145714.000,786440.000,510263.000,1295086.000,1362036.000
3.04,Despesas/Receitas Operacionais,-222422.000,-298132.000,-347369.000,-326546.000,-375548.000,-388494.000,-445229.000,-373784.000,-413765.000,-394682.000,-416847.000,-413234.000,-421839.000,-481477.000,-493869.000,-455111.000,-462409.000,-497483.000,-514423.000,-597593.000,-505462.000,-42273.000,-22831.000,-755711.000,-311742.000,-321256.000,-368298.000,-371683.000,-360389.000,-336900.000,-438874.000,-415553.000,-346789.000,-350696.000,-405661.000,-332357.000,185569.000,-412840.000,-412979.000,-359768.000,-324722.000,-272170.000,-332594.000,-380905.000,-421981.000,-428341.000,-496505.000,-488058.000,-471135.000,-563974.000,-608334.000,-635330.000,-550306.000,-675067.000,-617972.000,-634388.000,-535909.000,-646350.000,-654388.000,-724402.000,-736302.000,-648430.000,-684831.000
3.04.02,Despesas Gerais e Administrativas,-45981.000,-43876.000,-50652.000,-55503.000,-69688.000,-74504.000,-56630.000,-59034.000,-60559.000,-57754.000,-62941.000,-53595.000,-53132.000,-54965.000,-55573.000,-58702.000,-57849.000,-61738.000,-59385.000,-61369.000,-63519.000,-4607.000,6976.000,-96782.000,-38055.000,-41511.000,-35385.000,-38812.000,-44882.000,-46763.000,-47195.000,-45588.000,-46447.000,-46873.000,-44769.000,-43665.000,-52009.000,-51305.000,-54961.000,-50987.000,-49835.000,-51765.000,-43575.000,-63222.000,-55861.000,-59202.000,-58447.000,-64087.000,-65474.000,-70545.000,-82527.000,-95914.000,-80757.000,-89981.000,-89168.000,-88215.000,-71112.000,-96665.000,-98281.000,-99406.000,-86156.000,-72944.000,-84594.000
3.04.05,Outras Despesas Operacionais,-9799.000,-10272.000,-27761.000,-28923.000,-43098.000,-46382.000,-69581.000,-85766.000,-27090.000,-25084.000,-253720.000,-43191.000,-36085.000,-39259.000,-32791.000,7913.000,-43113.000,-41695.000,-49961.000,-89302.000,-56324.000,21251.000,12679.000,-10342.000,-7829.000,-10578.000,-7986.000,-9159.000,-2586.000,-9627.000,-4458.000,-955.000,-7064.000,-2308.000,-4675.000,-6964.000,-21169.000,-6532.000,-1980.000,-4571.000,-5100.000,-2990.000,-4857.000,-4258.000,-5054.000,-307.000,-2032.000,339.000,-4643.000,-491.000,-2123.000,-15019.000,-1400.000,-2807.000,-2288.000,-6315.000,-4804.000,-1820.000,-4414.000,-5001.000,-19557.000,-3912.000,-5289.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-259.000,-261.000,-219.000,-500.000,-307.000,-331.000,-364.000,-89.000,-106.000,-54.000,-974.000,505.000,182.000,-2627.000,470.000,556.000,572.000,1123.000,162.000,323.000,-2.000,2385.000,0.000,3175.000,-331.000,2533.000,-433.000,3611.000,3440.000,3021.000,5577.000,527.000,5904.000,4825.000,-529.000,3707.000,3544.000,4229.000,5469.000,-1762.000,2981.000,16723.000,875.000,-4491.000,12445.000,11064.000,-2559.000,-2159.000,18071.000,10828.000,-1160.000,3307.000,7919.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,151958.000,118783.000,149692.000,191523.000,149880.000,178045.000,50210.000,42874.000,143800.000,206565.000,202249.000,217971.000,190756.000,222425.000,221900.000,261475.000,218656.000,245191.000,247321.000,198919.000,229562.000,5034.000,-3678.000,652943.000,294877.000,290297.000,240390.000,243417.000,332552.000,300498.000,273703.000,253243.000,342895.000,317760.000,264879.000,304240.000,371436.000,252285.000,268324.000,193629.000,218336.000,418081.000,363685.000,318782.000,330818.000,559336.000,546991.000,530856.000,468055.000,644043.000,684030.000,686623.000,535803.000,734135.000,735839.000,512034.000,579404.000,687182.000,491326.000,62038.000,-226039.000,646656.000,677205.000
3.06,Resultado Financeiro,-61590.000,-43824.000,-24685.000,-53131.000,-80864.000,-67195.000,-331806.000,-128561.000,-56368.000,-231298.000,-54887.000,-82319.000,-53232.000,-209017.000,-113779.000,-206627.000,-107903.000,-99213.000,-98639.000,-111008.000,-132091.000,23272.000,-47339.000,-359701.000,-148738.000,-51115.000,688.000,7032.000,13954.000,26046.000,9404.000,3947.000,1113.000,-1846.000,2690.000,-1872.000,-1803.000,3679.000,8938.000,3603.000,12716.000,-15719.000,-36396.000,-36029.000,-41313.000,-71948.000,-75813.000,-134598.000,-173593.000,-210373.000,-241897.000,-245784.000,-265785.000,-262293.000,-261503.000,-218755.000,-205597.000,-217016.000,-196618.000,-221481.000,-195202.000,-212662.000,-229092.000
3.06.01,Receitas Financeiras,13993.000,35660.000,46003.000,51600.000,47736.000,68507.000,77550.000,74291.000,67814.000,51481.000,47611.000,38275.000,36369.000,36451.000,45593.000,38956.000,34390.000,44470.000,44323.000,56579.000,45870.000,9352.000,-3255.000,147196.000,96967.000,61475.000,54052.000,49187.000,53290.000,54260.000,32745.000,26796.000,22367.000,17144.000,21256.000,25076.000,19044.000,24877.000,26581.000,25667.000,39181.000,46022.000,32954.000,28357.000,16755.000,19706.000,34198.000,50775.000,55877.000,54330.000,68665.000,72168.000,64725.000,57453.000,62184.000,63243.000,80585.000,64478.000,70071.000,56449.000,49855.000,49383.000,69230.000
