Preço_Fechamento,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
Preço de Fechamento Ajustado,13.66,15.74,10.6,15.06,19.59,16.33,19.68,18.45,20.91,20.08,23.25,26.0,26.8,20.58,21.42,23.1,19.81,23.18,26.14,28.28,22.87,26.87,24.07,28.14,26.57,28.59,27.15,24.14,33.32,33.01,38.67,39.77,33.42,40.79,33.43,32.46,30.16,26.55,24.52,17.19,18.68,26.51,22.45,23.56
