cd_conta_padrao,ds_conta_padrao,2015-T1,2015-T2,2015-T3,2015-T4,2016-T1,2016-T2,2016-T3,2016-T4,2017-T1,2017-T2,2017-T3,2017-T4,2018-T1,2018-T2,2018-T3,2018-T4,2019-T1,2019-T2,2019-T3,2019-T4,2020-T1,2020-T2,2020-T3,2020-T4,2021-T1,2021-T2,2021-T3,2021-T4,2022-T1,2022-T2,2022-T3,2022-T4,2023-T1,2023-T2,2023-T3,2023-T4,2024-T1,2024-T2,2024-T3,2024-T4,2025-T1,2025-T2,2025-T3
6.01,Fluxo de Caixa das Atividades Operacionais,-33966000.0,-13621000.0,17386000.0,5423000.0,36749000.0,-7541000.0,1727000.0,-18565000.0,-638000.0,-6971000.0,22302000.0,-6738000.0,-96468000.0,45235000.0,19679000.0,55253000.0,6597000.0,-184000.0,-3210000.0,32021000.0,30224000.0,38962000.0,-4550000.0,-5145000.0,-12889000.0,23968000.0,16286000.0,32741000.0,29765000.0,59085000.0,35040000.0,6076000.0,44977000.0,12701000.0,34423000.0,-14608000.0,47980000.0,-661000.0,-35905000.0,-4345000.0,-11714000.0,13898000.0,75704000.0
6.01.DA,Depreciação e Amortização,667000.0,714000.0,704000.0,743000.0,728000.0,847000.0,821000.0,837000.0,820000.0,771000.0,810000.0,768000.0,859000.0,877000.0,909000.0,922000.0,844000.0,874000.0,883000.0,960000.0,886000.0,923000.0,935000.0,985000.0,974000.0,972000.0,902000.0,1385000.0,1170000.0,1186000.0,1243000.0,1197000.0,1437000.0,1462000.0,1341000.0,1412000.0,1550000.0,1546000.0,1655000.0,1689000.0,1665000.0,1632000.0,2242000.0
6.02,Fluxo de Caixa das Atividades de Investimento,-50000.0,1855000.0,-3349000.0,1184000.0,1001000.0,-1640000.0,15763000.0,-695000.0,3689000.0,2350000.0,-4754000.0,-5123000.0,3389000.0,-35291000.0,-5362000.0,57393000.0,-2855000.0,-3915000.0,-7004000.0,-24949000.0,-947000.0,-13174000.0,23007000.0,-8133000.0,11462000.0,-11893000.0,-7842000.0,3432000.0,-2150000.0,-48303000.0,4154000.0,-27304000.0,-12000000.0,-11912000.0,-15813000.0,8495000.0,-6515000.0,-15931000.0,42846000.0,-13432000.0,19644000.0,10001000.0,-5295000.0
6.03,Fluxo de Caixa das Atividades de Financiamento,-4834000.0,2490000.0,-2854000.0,-3331000.0,-12412000.0,-1660000.0,-4194000.0,-4063000.0,-8196000.0,-2222000.0,-7935000.0,1431000.0,-16093000.0,-5489000.0,-8809000.0,-1193000.0,-13642000.0,-1636000.0,-8511000.0,2487000.0,-6114000.0,-5682000.0,-2921000.0,1162000.0,-7015000.0,-18433000.0,-3348000.0,-2664000.0,-10774000.0,-2289000.0,-14783000.0,-3868000.0,-2657000.0,-13838000.0,-6729000.0,776000.0,-17249000.0,-640000.0,-1770000.0,-2039000.0,-16255000.0,4066000.0,-17698000.0
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1215000.0,-1161000.0,-10131000.0,-3572000.0,-2149000.0,4175000.0,-12106000.0,14421000.0,149000.0,-22405000.0,-11545000.0,-19070000.0,-3448000.0,9784000.0,-6773000.0,-2343000.0,-1237000.0,-1176000.0,5370000.0,6742000.0,-2492000.0,-1216000.0,-3606000.0,-1424000.0,-928000.0
6.05,Aumento (Redução) de Caixa e Equivalentes,-38850000.0,-9276000.0,11183000.0,3276000.0,25338000.0,-10841000.0,13296000.0,-23323000.0,-5145000.0,-6843000.0,9613000.0,-10430000.0,-109172000.0,4455000.0,5508000.0,111453000.0,-9900000.0,-5735000.0,-17510000.0,8398000.0,13032000.0,16534000.0,13387000.0,-7941000.0,-20548000.0,8063000.0,5245000.0,11104000.0,5296000.0,-10577000.0,20963000.0,-15312000.0,23547000.0,-15392000.0,10644000.0,-6513000.0,29586000.0,-10490000.0,2679000.0,-21032000.0,-11931000.0,26541000.0,51783000.0
6.05.01,Saldo Inicial de Caixa e Equivalentes,125318000.0,86468000.0,77192000.0,88375000.0,91649000.0,116987000.0,106146000.0,119442000.0,96119000.0,90974000.0,84131000.0,93744000.0,186478000.0,77306000.0,81761000.0,87269000.0,95558000.0,85658000.0,79923000.0,62413000.0,70811000.0,83843000.0,100377000.0,113764000.0,105823000.0,85275000.0,93338000.0,98583000.0,109687000.0,114983000.0,104406000.0,119569000.0,104257000.0,127804000.0,112412000.0,123056000.0,116543000.0,146129000.0,135639000.0,138318000.0,117286000.0,105355000.0,131896000.0
6.05.02,Saldo Final de Caixa e Equivalentes,86468000.0,77192000.0,88375000.0,91651000.0,116987000.0,106146000.0,119442000.0,96119000.0,90974000.0,84131000.0,93744000.0,83314000.0,77306000.0,81761000.0,87269000.0,95558000.0,85658000.0,79923000.0,62413000.0,70811000.0,83843000.0,100377000.0,113764000.0,105823000.0,85275000.0,93338000.0,98583000.0,109687000.0,114983000.0,104406000.0,119569000.0,104257000.0,127804000.0,112412000.0,123056000.0,116543000.0,146129000.0,135639000.0,138318000.0,117286000.0,105355000.0,131896000.0,183679000.0
