cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,275154.0,-186879.0,195940.0,129982.0,0.0,0.0,18.0,1075.0,2827.0,2213.0,2931.0,2658.0,0.0,3028.0,1671.0,4361.0,4197.0,2306.0,2773.0,2737.0,2632.0,2602.0,2558.0,2239.0,5166.0,6683.0,7003.0,7554.0,9054.0,9700.0,8600.0,7729.0,9850.0,10291.0,14740.0,10365.0,16564.0,17406.0,18679.0,11770.0,21426.0,21783.0,24013.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-209993.0,143813.0,-187910.0,-84007.0,-3032.0,-1454.0,-1314.0,-1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-241.0,-237.0,478.0,-478.0,-613.0,-758.0,-752.0,-829.0,-886.0,-797.0,-714.0,-934.0,-978.0,-1363.0,3275.0,-1526.0,-1607.0,-2001.0,5134.0,-2003.0,-2017.0,-2224.0
3.03,Resultado Bruto,65161.0,-43066.0,8030.0,45975.0,-3032.0,-1454.0,-1296.0,-455.0,2827.0,2213.0,2931.0,2658.0,0.0,3028.0,1671.0,4361.0,4197.0,2306.0,2773.0,2737.0,2632.0,2361.0,2321.0,2717.0,4688.0,6070.0,6245.0,6802.0,8225.0,8814.0,7803.0,7015.0,8916.0,9313.0,13377.0,13640.0,15038.0,15799.0,16678.0,16904.0,19423.0,19766.0,21789.0
3.04,Despesas/Receitas Operacionais,260380.0,-293741.0,533498.0,-184516.0,-286544.0,-751702.0,1099771.0,-1019240.0,-5539.0,-22319.0,-12875.0,-53629.0,0.0,-33539.0,-13081.0,-29371.0,-14620.0,-14250.0,-14515.0,-179432.0,-5874.0,-11050.0,-10324.0,-564040.0,-14732.0,-62779.0,882337.0,5366.0,-19247.0,-9081.0,-30209.0,584592.0,-12490.0,-22132.0,-8959.0,-350285.0,-20162.0,-24665.0,7680.0,-1006165.0,-24091.0,-35010.0,22602.0
3.04.02,Despesas Gerais e Administrativas,-15913.0,729.0,129.0,-38276.0,-34611.0,-124791.0,-36492.0,-367681.0,-3404.0,-21838.0,-12856.0,-137672.0,0.0,-33478.0,-13832.0,-29275.0,-14618.0,-14218.0,-14512.0,9869.0,-5863.0,-10469.0,-11150.0,-13007.0,-15031.0,-58667.0,-14781.0,1021.0,-19270.0,-6153.0,-31375.0,1712.0,-16436.0,-17562.0,-14335.0,-20382.0,-21726.0,-37327.0,-45520.0,-39010.0,-24134.0,-33577.0,-12992.0
3.04.05,Outras Despesas Operacionais,107132.0,-228582.0,106843.0,-674173.0,-251075.0,-596754.0,1136278.0,-680080.0,-1641.0,-493.0,-512.0,-541.0,0.0,0.0,736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-552918.0,0.0,-3989.0,0.0,3812.0,0.0,-2870.0,0.0,108122.0,0.0,-4569.0,0.0,12688.0,0.0,12699.0,0.0,58087.0,0.0,-1383.0,0.0
3.04.05.02,Depreciação e amortização,,,,-688780.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,0.0,-177.0,,0.0,0.0,105252.0,,-1203.0,0.0,9322.0,,15975.0,0.0,54811.0,,1974.0,0.0
3.04.06,Resultado de Equivalência Patrimonial,0.0,0.0,1120.0,-3558.0,-858.0,-30157.0,-15.0,6847.0,-494.0,12.0,-54.0,-448.0,0.0,-61.0,15.0,-1032.0,-2.0,-32.0,-3.0,-589.0,-11.0,-581.0,826.0,18.0,299.0,-123.0,97.0,564.0,27.0,-58.0,20.0,-343.0,-6.0,-1.0,4.0,192.0,0.0,-37.0,-35.0,37.0,-2.0,-50.0,-99.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,325541.0,-336807.0,541528.0,-138541.0,-289576.0,-753156.0,1098475.0,-1019695.0,-2712.0,-20106.0,-9944.0,-50971.0,0.0,-30511.0,-11410.0,-25010.0,-10423.0,-11944.0,-11742.0,-176695.0,-3242.0,-8689.0,-8003.0,-561323.0,-10044.0,-56709.0,888582.0,12168.0,-11022.0,-267.0,-22406.0,591607.0,-3574.0,-12819.0,4418.0,-336645.0,-5124.0,-8866.0,24358.0,-989261.0,-4668.0,-15244.0,44391.0
3.06,Resultado Financeiro,-97420.0,-89313.0,45367.0,-643251.0,-36322.0,-111221.0,-252606.0,-81722.0,-126059.0,-91831.0,-82290.0,-118744.0,0.0,-114627.0,-86922.0,-158759.0,-93617.0,-83968.0,-89690.0,-90544.0,-114201.0,-61911.0,-73761.0,-70187.0,-90744.0,-49916.0,-127789.0,-137689.0,-134480.0,-198047.0,-150338.0,-201489.0,-209269.0,-193993.0,-210931.0,-345257.0,-190675.0,-281355.0,-200094.0,-264824.0,-233683.0,-261096.0,-124795.0
