cd_conta,conta,2019T2,2019T3,2019T4,2020T2,2020T3,2020T4,2021T2,2021T3,2021T4,2022T2,2022T3,2022T4,2023T2,2023T3,2023T4,2024T2,2024T3,2024T4,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,80056.000,171757.000,269052.000,71445.000,190339.000,230356.000,172402.000,321886.000,407644.000,118527.000,283985.000,507042.000,10223.000,156501.000,357701.000,128115.000,255999.000,417825.000,101347.000,294694.000
6.01.DA,Depreciação e Amortização,46281.000,99745.000,170797.000,49075.000,111263.000,164691.000,66253.000,120280.000,180633.000,70827.000,171322.000,299697.000,191184.000,379087.000,623600.000,176625.000,367299.000,623827.000,250325.000,560348.000
6.02,Caixa Líquido Atividades de Investimento,-55880.000,-89896.000,-140628.000,-76569.000,-48189.000,-93159.000,-62550.000,-110524.000,-229378.000,-72623.000,-152340.000,-863135.000,-123482.000,-279045.000,-482075.000,-152991.000,-294295.000,-448840.000,-135578.000,-262802.000
6.03,Caixa Líquido Atividades de Financiamento,-70896.000,-38164.000,-148814.000,83576.000,211508.000,121471.000,-210893.000,-372630.000,-516502.000,-103900.000,279740.000,81222.000,-46757.000,37431.000,215661.000,270525.000,190940.000,150277.000,302366.000,215923.000
6.04,Variação Cambial s/ Caixa e Equivalentes,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1737.000,2341.000,1692.000,6151.000,-529.000,578.000
6.05,Aumento (Redução) de Caixa e Equivalentes,-46720.000,43697.000,-20390.000,78452.000,353658.000,258668.000,-101041.000,-161268.000,-338236.000,-57996.000,411385.000,-274871.000,-160016.000,-85113.000,89550.000,247990.000,154336.000,125413.000,267606.000,248393.000
