cd_conta,conta,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
2,Passivo Total,2398688.0,3142219.0,3480095.0,2697105.0,2730938.0,2662034.0,2600063.0,2575218.0,2529428.0,2570889.0,2607597.0,2564006.0,2708958.0,2674965.0,2574611.0,2515092.0,2490240.0,2656070.0,2636881.0,2507306.0,2452535.0,2606990.0,2589107.0
2.01,Passivo Circulante,510756.0,1020236.0,899068.0,810407.0,738264.0,829405.0,776214.0,690908.0,732345.0,734576.0,671460.0,909510.0,698255.0,724740.0,663100.0,684318.0,634625.0,717879.0,721097.0,638059.0,682741.0,636855.0,671280.0
2.01.01,Obrigações Sociais e Trabalhistas,32378.0,35292.0,40742.0,27557.0,29928.0,32713.0,37519.0,27157.0,30170.0,35600.0,45022.0,31858.0,35146.0,41649.0,48236.0,35832.0,40011.0,45750.0,54849.0,41348.0,46981.0,52137.0,57648.0
2.01.02,Fornecedores,41908.0,484924.0,279945.0,82511.0,84680.0,106715.0,116364.0,133763.0,124645.0,114666.0,124452.0,139978.0,151293.0,144829.0,136411.0,144548.0,141075.0,146062.0,148199.0,111187.0,84068.0,99212.0,107106.0
2.01.03,Obrigações Fiscais,7210.0,11908.0,10699.0,8520.0,9219.0,14332.0,15004.0,18233.0,17198.0,18569.0,19230.0,18395.0,19156.0,16273.0,18188.0,20891.0,23558.0,21126.0,21382.0,24491.0,22641.0,24117.0,29551.0
2.01.04,Empréstimos e Financiamentos,396962.0,449987.0,476714.0,612693.0,526441.0,577599.0,511164.0,415141.0,443594.0,452308.0,350330.0,556463.0,331884.0,364896.0,323125.0,328150.0,274794.0,348080.0,333444.0,304785.0,382733.0,312725.0,312756.0
2.01.05,Outras Obrigações,32298.0,38125.0,90968.0,70218.0,85772.0,98046.0,90739.0,86940.0,103478.0,104905.0,120325.0,148633.0,151720.0,147440.0,123736.0,138658.0,150078.0,147475.0,150212.0,139809.0,142250.0,140152.0,152936.0
2.01.06,Provisões,0.0,0.0,0.0,8908.0,2224.0,0.0,5424.0,9674.0,13260.0,8528.0,12101.0,14183.0,9056.0,9653.0,13404.0,16239.0,5109.0,9386.0,13011.0,16439.0,4068.0,8512.0,11283.0
2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.02,Passivo Não Circulante,1331134.0,1344429.0,1875690.0,1199708.0,1370002.0,1271729.0,1311026.0,1322260.0,1280990.0,1336295.0,1470185.0,1228677.0,1618880.0,1574358.0,1520396.0,1456498.0,1495396.0,1573586.0,1547838.0,1506320.0,1413902.0,1608436.0,1549867.0
