cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.06.01,Receitas Financeiras,12946.0,19927.0,17624.0,21678.0,3060.0,7067.0,4539.0,5775.0,10721.0,9808.0,2873.0,13595.0,659.0,534.0,1231.0,428.0,7849.0,1800.0,6158.0,7407.0,2898.0,2409.0,2699.0,17812.0,1246.0,2319.0,41693.0,7731.0,5135.0,20183.0,2432.0,8243.0,3594.0,3002.0,12635.0,5474.0,4422.0,5267.0,4166.0,4890.0,4557.0,10995.0,7013.0
3.06.02,Despesas Financeiras,-3866.0,-2294.0,-1591.0,-82173.0,-1272.0,-2301.0,-3153.0,-4867.0,-247.0,-1576.0,-907.0,-1870.0,-979.0,-7281.0,-2145.0,-7678.0,-164.0,-6714.0,-4802.0,-4552.0,-9272.0,-9592.0,-7755.0,-5155.0,-8071.0,-19221.0,-2814.0,-2747.0,-3975.0,-2088.0,-6884.0,-11377.0,-2397.0,-4209.0,-729.0,-12250.0,-3231.0,-2501.0,-9612.0,-2176.0,-3718.0,-1848.0,-1554.0
3.07,Resultado Antes dos Tributos sobre o Lucro,-13917.0,-8222.0,6240.0,-429561.0,772.0,-6723.0,-13186.0,-9151.0,-447.0,-30930.0,-9903.0,-4494.0,-650.0,-10240.0,-6984.0,-30966.0,281.0,-7494.0,10654.0,7453.0,-5575.0,-5505.0,15987.0,24711.0,7073.0,1850.0,51139.0,4048.0,7394.0,27699.0,7335.0,-372.0,10316.0,11249.0,24959.0,1731.0,10193.0,15460.0,10361.0,10408.0,8782.0,23925.0,23634.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-509.0,-11093.0,-4248.0,-15778.0,-171.0,-1342.0,-266.0,-303.0,-193.0,-977.0,-457.0,-15125.0,-594.0,-494.0,-1665.0,-1126.0,-3555.0,-1021.0,-3428.0,-5666.0,-1167.0,-2223.0,-6674.0,-6494.0,-977.0,-1850.0,-4967.0,-836.0,-2147.0,-8601.0,-3330.0,-965.0,-2891.0,-2899.0,-5159.0,-2029.0,-3233.0,-2838.0,-2048.0,-3777.0,-3104.0,-6390.0,-4340.0
3.09,Resultado Líquido das Operações Continuadas,14426.0,19315.0,1992.0,409799.0,943.0,8065.0,13452.0,7910.0,640.0,29953.0,10360.0,21573.0,1244.0,10734.0,8649.0,26586.0,3274.0,8515.0,7226.0,-16239.0,6742.0,7728.0,9313.0,-10723.0,6096.0,3700.0,46172.0,1184.0,5247.0,19098.0,4005.0,-1337.0,7425.0,8350.0,19800.0,-298.0,6960.0,12622.0,8313.0,6631.0,5678.0,17535.0,19294.0
3.10,Resultado Líquido de Operações Descontinuadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2759.0,-3602.0,-2324.0,8685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.11,Lucro/Prejuízo Consolidado do Período,14426.0,19315.0,1992.0,409799.0,943.0,8065.0,13452.0,7910.0,640.0,29953.0,10360.0,21573.0,4003.0,14336.0,10973.0,17901.0,3274.0,8515.0,7226.0,-16239.0,6742.0,7728.0,9313.0,-10723.0,6096.0,3700.0,46172.0,1184.0,5247.0,19098.0,4005.0,-1337.0,7425.0,8350.0,19800.0,-298.0,6960.0,12622.0,8313.0,6631.0,5678.0,17535.0,19294.0
3.11.01,Atribuído a Sócios da Empresa Controladora,-13681.0,-19065.0,3325.0,-341718.0,-630.0,-8276.0,-14893.0,-13684.0,-967.0,-32752.0,-10364.0,-19284.0,-5513.0,-13958.0,-11523.0,-15678.0,-4790.0,-1878.0,3667.0,-1281.0,-8183.0,-10113.0,4799.0,8372.0,3457.0,2568.0,41168.0,-3407.0,2310.0,13396.0,426.0,-4171.0,4668.0,4639.0,17785.0,-3602.0,2631.0,7594.0,5547.0,2820.0,4732.0,15559.0,17324.0
3.11.02,Atribuído a Sócios Não Controladores,-745.0,-250.0,-1333.0,-72065.0,1573.0,211.0,1441.0,3888.0,327.0,2799.0,4.0,-2289.0,1510.0,-378.0,550.0,-2223.0,1516.0,-6637.0,3559.0,3068.0,1441.0,2385.0,4514.0,9845.0,2639.0,1132.0,5004.0,4591.0,2937.0,5702.0,3579.0,2834.0,2757.0,3711.0,2015.0,3304.0,4329.0,5028.0,2766.0,3811.0,946.0,1976.0,1970.0
3.99,Lucro por Ação (Reais/Ação),-0.11961,-0.16633,0.02903,-2.9823,-0.0055,-0.0722,-0.12994,-0.09287,-0.00775,-0.26174,-0.08282,-0.15405,-0.04405,-0.11108,-0.0917,-0.12458,-0.03808,-0.01484,0.02898,-0.00922,-0.05546,-0.06854,0.03252,0.05675,0.02343,0.0174,0.28285,-0.01309,0.01679,0.09758,0.0031,-0.03035,0.034,0.03379,0.12955,-0.02624,0.01916,0.05531,0.0404,0.02055,0.03447,0.11333,0.12619
