cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,2130291.0,2349432.0,2546349.0,2734251.0,2416344.0,2335255.0,2238078.0,2377331.0,2134229.0,2280769.0,2435085.0,2673747.0,2551476.0,3056648.0,3237309.0,3124657.0,2932379.0,3286605.0,3349604.0,3778846.0,3714436.0,4063943.0,4801260.0,4889918.0,5076879.0,5748206.0,6198243.0,6540010.0,6828106.0,7185787.0,7911192.0,7979637.0,7696157.0,8171322.0,8074837.0,8561285.0,8033304.0,9274426.0,9856935.0,10822276.0,10078571.0,10207227.0,10271522.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-1491668.0,-1677705.0,-1821547.0,-2003815.0,-1743591.0,-1693587.0,-1619116.0,-1674935.0,-1496877.0,-1599657.0,-1701858.0,-1966991.0,-1827877.0,-2177665.0,-2288304.0,-2206970.0,-2074772.0,-2341339.0,-2344433.0,-2633622.0,-2616903.0,-2831840.0,-3289688.0,-3293619.0,-3457140.0,-4001699.0,-4411429.0,-4732113.0,-4933270.0,-5217781.0,-5493544.0,-5564640.0,-5149094.0,-5416778.0,-5461011.0,-5675854.0,-5362600.0,-6148231.0,-6458216.0,-7204049.0,-6762551.0,-6771646.0,-6822974.0
3.03,Resultado Bruto,638623.0,671727.0,724802.0,730436.0,672753.0,641668.0,618962.0,702396.0,637352.0,681112.0,733227.0,706756.0,723599.0,878983.0,949005.0,917687.0,857607.0,945266.0,1005171.0,1145224.0,1097533.0,1232103.0,1511572.0,1596299.0,1619739.0,1746507.0,1786814.0,1807897.0,1894836.0,1968006.0,2417648.0,2414997.0,2547063.0,2754544.0,2613826.0,2885431.0,2670704.0,3126195.0,3398719.0,3618227.0,3316020.0,3435581.0,3448548.0
3.04,Despesas/Receitas Operacionais,-364561.0,-397090.0,-412115.0,-433577.0,-415679.0,-400708.0,-364708.0,-391010.0,-375344.0,-380894.0,-416881.0,-402916.0,-417301.0,-490273.0,-540158.0,-514511.0,-490377.0,-507029.0,-527082.0,-581046.0,-578596.0,-612638.0,-694088.0,-735861.0,-726557.0,-480535.0,-772773.0,-822749.0,-796248.0,-846565.0,-991701.0,-1009386.0,-1008870.0,-1073271.0,-1032657.0,-1223941.0,-1067357.0,-1194905.0,-1385878.0,-1475177.0,-1372633.0,-1413639.0,-1411703.0
3.04.02,Despesas Gerais e Administrativas,-106341.0,-108028.0,-119326.0,-125258.0,-118924.0,-120947.0,-109558.0,-115954.0,-114031.0,-121671.0,-125875.0,-127104.0,-129450.0,-145026.0,-154625.0,-137530.0,-138504.0,-136587.0,-135468.0,-137848.0,-155685.0,-145995.0,-169122.0,-183667.0,-174928.0,-193870.0,-205711.0,-201498.0,-199747.0,-214447.0,-230720.0,-228021.0,-258622.0,-246668.0,-262164.0,-277434.0,-259970.0,-308248.0,-355930.0,-375273.0,-367263.0,-380877.0,-372688.0
3.04.05,Outras Despesas Operacionais,-54896.0,-55801.0,-62175.0,-53617.0,-59172.0,-50721.0,-34817.0,-52539.0,-59034.0,-55388.0,-57971.0,-43813.0,-48916.0,-70525.0,-78647.0,-84196.0,-65377.0,-83204.0,-87025.0,-109069.0,-81703.0,-110173.0,-139855.0,-178405.0,-133559.0,-214787.0,-132634.0,-134577.0,-149499.0,-141060.0,-223823.0,-239141.0,-236927.0,-235308.0,-215722.0,-335014.0,-200210.0,-217863.0,-272974.0,-304136.0,-210430.0,-251266.0,-260145.0
3.04.05.02,Depreciação e amortização,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04.06,Resultado de Equivalência Patrimonial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,2071.0,1065.0,0.0,2839.0,0.0,7596.0,0.0,-4231.0,6848.0,1253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,73.0,-1273.0,166.0,-4164.0,-517.0,-3006.0,-3610.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,274062.0,274637.0,312687.0,296859.0,257074.0,240960.0,254254.0,311386.0,262008.0,300218.0,316346.0,303840.0,306298.0,388710.0,408847.0,403176.0,367230.0,438237.0,478089.0,564178.0,518937.0,619465.0,817484.0,860438.0,893182.0,1265972.0,1014041.0,985148.0,1098588.0,1121441.0,1425947.0,1405611.0,1538193.0,1681273.0,1581169.0,1661490.0,1603347.0,1931290.0,2012841.0,2143050.0,1943387.0,2021942.0,2036845.0
3.06,Resultado Financeiro,41679.0,53472.0,-28713.0,79045.0,60544.0,41811.0,65856.0,47629.0,28009.0,9945.0,26731.0,-6649.0,27935.0,-6471.0,8481.0,-39434.0,-36136.0,-4525.0,-15508.0,12886.0,-752.0,-46164.0,-31980.0,9221.0,10535.0,139906.0,3725.0,17527.0,54264.0,-4443.0,18073.0,-3839.0,68508.0,35882.0,33420.0,-9138.0,72452.0,25281.0,64448.0,55799.0,40103.0,7492.0,33468.0
