Preço_Fechamento,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
Preço de Fechamento Ajustado,4.93,5.91,4.84,4.7,4.46,4.38,5.66,5.0,5.65,5.75,7.0,7.92,7.47,6.98,8.56,7.63,7.88,9.35,10.69,15.3,14.89,22.46,29.23,33.71,33.35,30.16,35.65,29.7,31.65,24.05,29.41,35.29,37.43,34.9,33.71,34.38,35.93,39.68,51.49,50.03,43.27,40.97,35.32,46.1
