cd_conta_padrao,ds_conta_padrao,2015-T4,2016-T4,2017-T4,2018-T4,2019-T4,2020-T4,2021-T4,2022-T1,2022-T2,2022-T3,2022-T4,2023-T1,2023-T2,2023-T3,2023-T4,2024-T1,2024-T2,2024-T3,2024-T4,2025-T1,2025-T2,2025-T3
1,Ativo Total,18394514.0,25763824.0,22859145.0,27975320.0,23788780.0,30530922.0,34028367.0,36444713.0,37214327.0,39014276.0,36831645.0,37091425.0,38715197.0,41685487.0,41413000.0,42606721.0,38348042.0,37477609.0,36916911.0,38111468.0,38914230.0,39131799.0
01.01,Caixa e Equivalentes,253849.0,212826.0,150179.0,182215.0,253417.0,351375.0,255031.0,287582.0,249845.0,214654.0,177015.0,239461.0,183996.0,195165.0,157808.0,194920.0,187008.0,186551.0,169584.0,198163.0,206168.0,205000.0
01.02,Aplicações Financeiras (TVM),667201.0,610991.0,1140647.0,1940014.0,686381.0,1730824.0,5305645.0,4382026.0,8923808.0,6065456.0,4289237.0,2825577.0,3651571.0,3007163.0,1656332.0,2098072.0,3780459.0,9346739.0,4120768.0,7463336.0,7909280.0,8929720.0
01.02.01,TVM a Valor Justo,1562188.0,1716727.0,3265158.0,5026515.0,7262023.0,5610381.0,3013164.0,5475762.0,5329636.0,8695365.0,15248596.0,15968982.0,16798525.0,19233427.0,20350036.0,20772078.0,14840293.0,7653669.0,14631180.0,11879580.0,11886902.0,8141818.0
01.03,Carteira de Crédito,6373298.0,13077138.0,8112086.0,690271.0,686381.0,4839071.0,6015353.0,0.0,0.0,7112058.0,7574347.0,7826782.0,8364762.0,8721535.0,9039165.0,9504978.0,10037136.0,10642694.0,11285113.0,11553308.0,11949095.0,12038611.0
01.03.01,Crédito Bruto,,,,,,4839071.0,6015353.0,0.0,0.0,7112058.0,7574347.0,7826782.0,8364762.0,8721535.0,9039165.0,9504978.0,10037136.0,10642694.0,11285113.0,11553308.0,11949095.0,12038611.0
01.03.02,Provisão para Crédito (PPE),,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.04,Tributos Diferidos,241813.0,235362.0,172599.0,0.0,0.0,,,,,,,,,,,,,,,,,
01.05,Investimentos,4700767.0,5596004.0,5626763.0,4190397.0,6132839.0,655210.0,738100.0,689762.0,629966.0,598042.0,627970.0,569184.0,498014.0,466144.0,423311.0,387789.0,413224.0,372002.0,398683.0,482547.0,488348.0,482295.0
01.06,Imobilizado,267388.0,217776.0,257648.0,19617662.0,14414831.0,4955171.0,1445119.0,4786000.0,4699670.0,8097323.0,14620626.0,15399798.0,16300511.0,18767283.0,19926725.0,20384289.0,14427069.0,7281667.0,14232497.0,11397033.0,11398554.0,7659523.0
01.07,Intangível,25024.0,31733.0,40713.0,57265.0,67484.0,21026203.0,24296687.0,24289359.0,20668638.0,20972952.0,14791199.0,14989567.0,15666303.0,16160425.0,16722187.0,16573473.0,16988489.0,17633562.0,15257601.0,15763151.0,16104516.0,18826434.0
