Preço_Fechamento,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
Preço de Fechamento Ajustado,23.73,25.99,24.67,23.2,16.39,15.12,16.88,13.76,12.63,9.17,12.61,11.62,11.41,10.5,8.1,11.97,12.82,10.3,9.19,11.82,6.45,7.51,6.0,6.54,6.42,7.78,5.86,6.08,7.13,6.84,7.22,6.74,7.26,11.21,13.31,16.42,14.81,12.65,19.3,21.27,21.89,23.98,19.8,20.81
