cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,945524.000,964245.000,1083042.000,1107570.000,1022129.000,1057843.000,1150691.000,1096288.000,1153467.000,1194372.000,1297250.000,1267410.000,1390881.000,1273365.000,1416462.000,1487950.000,1643042.000,1364803.000,1736565.000,1728086.000,1617969.000,1544857.000,1640014.000,1709197.000,1602655.000,1570687.000,1602820.000,1666209.000,1605912.000,1681943.000,1654738.000,2067364.000,1868853.000,2134972.000,2488646.000,2302321.000,2338759.000,2176479.000,2494116.000,2795124.000,2594594.000,2686515.000,3208816.000,3769234.000,3249940.000,3133065.000,3388846.000,2768822.000,3062301.000,2996265.000,2746625.000,3101414.000,2913748.000,2609533.000,2513512.000,2710991.000,2609417.000,2801463.000,2536849.000,3270906.000,3013069.000,3086121.000,3343256.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-447355.000,-462076.000,-478167.000,-500474.000,-414358.000,-448884.000,-528400.000,-468981.000,-528979.000,-508254.000,-524272.000,-569429.000,-614481.000,-648627.000,-709313.000,-939439.000,-1051988.000,-1161192.000,-818040.000,-943568.000,-930594.000,-1057577.000,-970157.000,-844767.000,-916282.000,-924247.000,-910044.000,-950884.000,-826352.000,-946971.000,-1066020.000,-1164528.000,-943581.000,-1023065.000,-1583250.000,-1326090.000,-1257967.000,-1243871.000,-1422305.000,-1728820.000,-1538974.000,-1582366.000,-2040361.000,-1634156.000,-1846405.000,-1909579.000,-1991466.000,-882011.000,-1535308.000,-1443876.000,-1658589.000,-1679639.000,-1232907.000,-1078474.000,-1194657.000,-1334607.000,-1094412.000,-1109404.000,-1233285.000,-1674952.000,-1372321.000,-1657946.000,-1846243.000
3.03,Resultado Bruto,498169.000,502169.000,604875.000,607096.000,607771.000,608959.000,622291.000,627307.000,624488.000,686118.000,772978.000,697981.000,776400.000,624738.000,707149.000,548511.000,591054.000,203611.000,918525.000,784518.000,687375.000,487280.000,669857.000,864430.000,686373.000,646440.000,692776.000,715325.000,779560.000,734972.000,588718.000,902836.000,925272.000,1111907.000,905396.000,976231.000,1080792.000,932608.000,1071811.000,1066304.000,1055620.000,1104149.000,1168455.000,2135078.000,1403535.000,1223486.000,1397380.000,1886811.000,1526993.000,1552389.000,1088036.000,1421775.000,1680841.000,1531059.000,1318855.000,1376384.000,1515005.000,1692059.000,1303564.000,1595954.000,1640748.000,1428175.000,1497013.000
3.04,Despesas/Receitas Operacionais,-20513.000,20916.000,-27768.000,-34792.000,-33910.000,-4117.000,-25998.000,6295.000,-44215.000,-45340.000,-60086.000,-84686.000,-47019.000,-49820.000,-47665.000,-125064.000,-44628.000,-51128.000,-48255.000,-50749.000,-44320.000,-50273.000,-51184.000,-59335.000,-47773.000,-52663.000,-44056.000,-174805.000,-44895.000,-46593.000,-42063.000,-22325.000,-49696.000,-72609.000,-56275.000,-73115.000,-64151.000,-84185.000,283729.000,7990.000,40904.000,94672.000,40803.000,-70118.000,103853.000,-91922.000,111874.000,-1136893.000,114498.000,-96161.000,127774.000,65280.000,155919.000,-52836.000,156273.000,193803.000,1404598.000,2958.000,78597.000,89316.000,81528.000,112294.000,30359.000
3.04.02,Despesas Gerais e Administrativas,-33532.000,-35898.000,-41747.000,-48758.000,-38303.000,-44603.000,-41283.000,-32871.000,-38330.000,-41252.000,-41297.000,-49138.000,-40871.000,-47177.000,-43113.000,-47305.000,-40613.000,-48258.000,-45782.000,-45687.000,-41632.000,-45421.000,-44415.000,-51289.000,-43875.000,-50235.000,-39843.000,-51295.000,-40676.000,-42019.000,-39122.000,-56800.000,-43871.000,-46208.000,-50865.000,-60061.000,-54351.000,-52015.000,-53460.000,-66844.000,-56557.000,-60717.000,-54736.000,-79989.000,-63890.000,-69890.000,-83246.000,-83681.000,-78863.000,-70280.000,-83385.000,-106625.000,-80049.000,-92188.000,-88263.000,-113591.000,-96814.000,-106296.000,-114484.000,-125866.000,-84776.000,-118028.000,-124767.000
3.04.05,Outras Despesas Operacionais,0.000,0.000,0.000,-181.000,-749.000,-16.000,0.000,765.000,-2463.000,-1148.000,-16041.000,-26061.000,-3861.000,-132.000,-3431.000,-65824.000,268.000,-379.000,-1089.000,-1135.000,-22.000,-1174.000,-8189.000,-14824.000,-3.000,-16.000,-297.000,-120962.000,-3.000,0.000,0.000,-18416.000,-1966.000,-480.000,-463.000,-36418.000,-5036.000,393.000,321466.000,-321723.000,119.000,-188.000,-7.000,-98679.000,-575.000,-162384.000,50794.000,-1173252.000,-94782.000,-178757.000,16149.000,107829.000,208.000,-1353086.000,-62022.000,108460.000,2431.000,-46148.000,27937.000,-11905.000,0.000,0.000,-6080.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-244.000,-274.000,-2314.000,-1098.000,-601.000,6.000,-190.000,-1933.000,819.000,143.000,0.000,0.000,-26809.000,21129.000,86794.000,102901.000,161518.000,102317.000,120315.000,174529.000,147418.000,151576.000,128462.000,172566.000,159837.000,201736.000,192997.000,247715.000,207639.000,320353.000,217410.000,161537.000,152426.000,181620.000,218532.000,166779.000,199032.000,166073.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,477656.000,523085.000,577107.000,572304.000,573861.000,604842.000,596293.000,633602.000,580273.000,640778.000,712892.000,613295.000,729381.000,574918.000,659484.000,423447.000,546426.000,152483.000,870270.000,733769.000,643055.000,437007.000,618673.000,805095.000,638600.000,593777.000,648720.000,540520.000,734665.000,688379.000,546655.000,880511.000,875576.000,1039298.000,849121.000,903116.000,1016641.000,848423.000,1355540.000,1074294.000,1096524.000,1198821.000,1209258.000,2064960.000,1507388.000,1131564.000,1509254.000,749918.000,1641491.000,1456228.000,1215810.000,1487055.000,1836760.000,1478223.000,1475128.000,1570187.000,2919603.000,1695017.000,1382161.000,1685270.000,1722276.000,1540469.000,1527372.000
3.06,Resultado Financeiro,-103586.000,-116583.000,-89182.000,-119491.000,-108412.000,-79376.000,-101401.000,-84621.000,-85765.000,-127095.000,-126892.000,-107486.000,-98492.000,-91826.000,-61943.000,-133260.000,-120368.000,-33061.000,-74486.000,-118384.000,-134767.000,-132111.000,-106248.000,-97472.000,-128153.000,-116855.000,-65460.000,-44376.000,-71628.000,-6842.000,-50458.000,-97902.000,-156902.000,-185735.000,-195316.000,-161342.000,-214123.000,-290272.000,-295738.000,-406828.000,-392256.000,-168538.000,-598921.000,-722720.000,-832306.000,-755804.000,-669998.000,-820582.000,-824287.000,-980718.000,-282532.000,-427753.000,-720264.000,-492010.000,-326408.000,-424316.000,-524999.000,-516671.000,-487207.000,-447203.000,-623395.000,-806475.000,-566490.000
3.06.01,Receitas Financeiras,28432.000,29463.000,36360.000,36372.000,39685.000,22561.000,29835.000,41591.000,23303.000,24068.000,21891.000,18923.000,24515.000,50958.000,78545.000,28641.000,33643.000,101087.000,34923.000,36757.000,57298.000,62199.000,75759.000,85574.000,124966.000,93997.000,103317.000,75641.000,62994.000,62639.000,38613.000,59237.000,24848.000,30793.000,46180.000,52864.000,27110.000,41660.000,43138.000,35243.000,44105.000,111060.000,63325.000,36314.000,24903.000,63329.000,82842.000,109775.000,149914.000,151972.000,151836.000,131469.000,115449.000,113702.000,123561.000,96268.000,212151.000,144041.000,132605.000,133316.000,143284.000,212703.000,220350.000
3.06.02,Despesas Financeiras,-132018.000,-146046.000,-125542.000,-155863.000,-148097.000,-101937.000,-131236.000,-126212.000,-109068.000,-151163.000,-148783.000,-126409.000,-123007.000,-142784.000,-140488.000,-161901.000,-154011.000,-134148.000,-109409.000,-155141.000,-192065.000,-194310.000,-182007.000,-183046.000,-253119.000,-210852.000,-168777.000,-120017.000,-134622.000,-69481.000,-89071.000,-157139.000,-181750.000,-216528.000,-241496.000,-214206.000,-241233.000,-331932.000,-338876.000,-442071.000,-436361.000,-279598.000,-662246.000,-759034.000,-857209.000,-819133.000,-752840.000,-930357.000,-974201.000,-1132690.000,-434368.000,-559222.000,-835713.000,-605712.000,-449969.000,-520584.000,-737150.000,-660712.000,-619812.000,-580519.000,-766679.000,-1019178.000,-786840.000
3.07,Resultado Antes dos Tributos sobre o Lucro,374070.000,406502.000,487925.000,452813.000,465449.000,525466.000,494892.000,548981.000,494508.000,513683.000,586000.000,505809.000,630889.000,483092.000,597541.000,290187.000,426058.000,119422.000,795784.000,615385.000,508288.000,304896.000,512425.000,707623.000,510447.000,476922.000,583260.000,496144.000,663037.000,681537.000,496197.000,782609.000,718674.000,853563.000,653805.000,741774.000,802518.000,558151.000,1059802.000,667466.000,704268.000,1030283.000,610337.000,1342240.000,675082.000,375760.000,839256.000,-70664.000,817204.000,475510.000,933278.000,1059302.000,1116496.000,986213.000,1148720.000,1145871.000,2394604.000,1178346.000,894954.000,1238067.000,1098881.000,733994.000,960882.000
