cd_conta,conta,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2023T1,2023T2,2023T3,2024T1,2024T2,2024T3,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,-3683441.0,-6692194.0,-934006.0,199568.0,3191496.0,-374501.0,11139339.0,-9374528.0,9717741.0,-6824035.0,13092978.0,5737733.0,-14300643.0,-408624.0,19969118.0,-9353727.0,-4757211.0,5257934.0,5567241.0,-2041672.0,2896249.0,2801260.0,-2729922.0,3781020.0,18955145.0,15873985.0,2232127.0,13229793.0,1134585.0,10902095.0,2864360.0,-6623668.0,6774324.0,4334617.0,1292183.0,12470676.0,18463975.0,18960985.0,990039.0,3902957.0,16341166.0,-5564861.0,-10372229.0,6403067.0,11371973.0,4529232.0,6575502.0,-137168.0,-11058333.0,49152884.0,-21503627.0,-7609017.0,21098900.0,33407718.0,21591436.0,24827073.0
6.02,Caixa Líquido Atividades de Investimento,-377536.0,-421154.0,-648143.0,1657436.0,-438054.0,-983532.0,-788389.0,-525356.0,-423239.0,-325457.0,-630448.0,-936980.0,-155223.0,-231723.0,-1725567.0,-1044042.0,-393706.0,-243018.0,671127.0,-795238.0,-311754.0,-269775.0,-605372.0,-81383.0,-248416.0,-270963.0,-249414.0,-684212.0,-552299.0,587265.0,-547192.0,-1847852.0,-1831866.0,-568863.0,-215363.0,310682.0,-285575.0,-455801.0,-373725.0,-47996.0,537754.0,-448663.0,-747159.0,-1268624.0,-423794.0,-1328214.0,-1671741.0,815196.0,-925470.0,-1533092.0,32665.0,-621708.0,-1152942.0,-51546.0,508685.0,2880731.0
6.03,Caixa Líquido Atividades de Financiamento,4246568.0,5320925.0,1198836.0,-196351.0,5374012.0,1563635.0,-2448207.0,4264358.0,652931.0,-224896.0,-4071280.0,2605280.0,-6217436.0,1878430.0,540571.0,-3539172.0,4022269.0,3452827.0,2576196.0,-5691757.0,-8719378.0,-1143279.0,-8408568.0,78718.0,-17145965.0,-13193769.0,-10076724.0,-3880266.0,-1241631.0,-10202117.0,2308637.0,5832075.0,-12326242.0,-1966261.0,-3988047.0,-7919313.0,-8849620.0,-9894918.0,-9783182.0,-5623994.0,-3132229.0,3450650.0,2218850.0,-3195781.0,-14314445.0,11312152.0,13839120.0,7211570.0,18800702.0,16584928.0,-909486.0,-5293958.0,1865488.0,1519867.0,-3284829.0,-4502671.0
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2106652.0,-1426195.0,-1406436.0,1764328.0,-1221546.0,-129509.0,129802.0,-2634.0,2341.0,-114.0,1182.0,-2314.0,1246.0,-6429.0,-1523.0,8459.0,-606.0,7516.0,-9948.0,137.0,2295.0,-6590.0,11915.0,-413.0,-4912.0,0.0,983.0,607.0,-469.0,448188.0,5764.0,-1472.0,-4842.0,-405.0,2396.0,1437.0,382.0
6.05,Aumento (Redução) de Caixa e Equivalentes,185591.0,-1792423.0,-383313.0,1660653.0,8127454.0,205602.0,7902743.0,-5635526.0,9947433.0,-7374388.0,8391250.0,7406033.0,-20673302.0,1238083.0,18784122.0,-13936941.0,-1128648.0,8467743.0,8814564.0,-6422015.0,-7561078.0,-18230.0,-9979534.0,2556809.0,1431255.0,2539055.0,-8096645.0,8667656.0,-659459.0,1288425.0,4623491.0,-2638199.0,-7390213.0,1797970.0,-2902768.0,4861439.0,9336296.0,8600318.0,-9166731.0,-1766738.0,13740101.0,-2550959.0,-8900951.0,1933750.0,-3366266.0,14514153.0,18743488.0,7889129.0,7265087.0,64210484.0,-22381920.0,-13529525.0,21811041.0,34878435.0,18816729.0,23205515.0
