cd_conta,conta,2021T3,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,189340.0,33967.0,29657.0,47280.0,-12582.0,45951.0,-3323.0,87823.0,26758.0,46143.0,-487.0,103296.0,-16518.0,51837.0,61113.0,137676.0
6.01.DA,Depreciação e Amortização,27191.0,16176.0,20223.0,23648.0,30025.0,25651.0,24927.0,25423.0,26001.0,27394.0,27515.0,27244.0,26888.0,27266.0,54464.0,82220.0
6.02,Caixa Líquido Atividades de Investimento,-511240.0,-305427.0,-251323.0,-119236.0,-68469.0,-76243.0,-13109.0,-30480.0,-44836.0,-88636.0,-40075.0,353336.0,-8367.0,-16865.0,16334.0,14075.0
6.03,Caixa Líquido Atividades de Financiamento,1128513.0,-63625.0,-50281.0,24697.0,-18444.0,-9154.0,33417.0,-15621.0,-20295.0,-22402.0,147550.0,-21573.0,-56988.0,-41440.0,-86491.0,-120305.0
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.05,Aumento (Redução) de Caixa e Equivalentes,744688.0,-335085.0,-271947.0,-47259.0,-99495.0,-39446.0,16985.0,41722.0,-38373.0,-64895.0,106988.0,435059.0,-81873.0,-6468.0,-9044.0,31446.0
