cd_conta,conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4
6.01,Caixa Líquido das Atividades Operacionais,4651.0,206238.0,213916.0,-38049.0,4199.0,6992.0,20529.0,29363.0,14950.0,210417.0,7461.0,-288690.0,234548.0,-154.0,-1010128.0,-6743.0,63461.0,43941.0,15668.0,-1879.0,-1559.0,-4072.0,1009801.0,-25624.0,1179201.0,637674.0,2404442.0,31133.0,610699.0,3493.0,532342.0,112908.0,374256.0,2284.0,243819.0,368807.0
6.02,Caixa Líquido Atividades de Investimento,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1480425.0,0.0,0.0,0.0,1926295.0,0.0,-117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.0,73.0,0.0,0.0,0.0,0.0,-4.0
6.03,Caixa Líquido Atividades de Financiamento,-20334.0,-215812.0,-198022.0,113386.0,-15.0,-24.0,-30.0,69.0,-33253.0,-158649.0,-58.0,-2.0,-287970.0,-1531422.0,2434540.0,-2970816.0,-194666.0,-184975.0,-36.0,-23.0,-8.0,-31.0,-243494.0,-873635.0,-46.0,-1130464.0,-598209.0,-2291585.0,-85.0,-598235.0,-53.0,-546949.0,-78.0,-525816.0,-101.0,-625663.0
6.04,Variação Cambial s/ Caixa e Equivalentes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.05,Aumento (Redução) de Caixa e Equivalentes,-15683.0,-9574.0,15894.0,75337.0,4184.0,6968.0,20499.0,29432.0,-18303.0,51768.0,7403.0,1191733.0,-53422.0,-1531576.0,1424412.0,-1051264.0,-131205.0,-141151.0,15632.0,-1902.0,-1567.0,-4103.0,766307.0,-899259.0,1179155.0,-492790.0,1806233.0,-2260452.0,610614.0,-594944.0,532362.0,-434041.0,374178.0,-523532.0,243718.0,-256860.0
