cd_conta,ds_conta,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4
3.01,Receita de Venda de Bens e/ou Serviços,295640.000,295640.000,295640.000,295640.000,295640.000,305224.000,615356.000,321611.000,337666.000,344112.000,329922.000,376306.000,393393.000,338223.000,345425.000,309262.000,315342.000,355750.000,338508.000,378768.000,346533.000,340301.000,316878.000,449912.000,311038.000,396843.000,293381.000,308161.000,289425.000,404557.000,344668.000,334035.000,314696.000,360020.000,360692.000,383730.000,318726.000,332179.000,357233.000,267924.750,178616.500,89308.250,0.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-208792.000,-208792.000,-208792.000,-208792.000,-208792.000,-144871.000,-332820.000,-139521.000,-155290.000,-165547.000,-160508.000,-128935.000,-195265.000,-343647.000,-322915.000,-133376.000,-181155.000,-302995.000,-155571.000,-190942.000,-179603.000,-237112.000,-245613.000,-181580.000,-181418.000,-243072.000,562944.000,-178141.000,-208049.000,-393367.000,-341103.000,-168904.000,-198573.000,-241785.000,-199758.000,-179521.000,-177045.000,-243584.000,-254351.000,-190763.250,-127175.500,-63587.750,0.000
3.03,Resultado Bruto,86848.000,86848.000,86848.000,86848.000,86848.000,160353.000,282536.000,182090.000,182376.000,178565.000,169414.000,247371.000,198128.000,-5424.000,22510.000,175886.000,134187.000,52755.000,182937.000,187826.000,166930.000,103189.000,71265.000,268332.000,129620.000,153771.000,856325.000,130020.000,81376.000,11190.000,3565.000,165131.000,116123.000,118235.000,160934.000,204209.000,141681.000,88595.000,102882.000,77161.500,51441.000,25720.500,0.000
3.04,Despesas/Receitas Operacionais,-16796.000,-16796.000,-16796.000,-16796.000,-16796.000,-19642.000,-59889.000,-19854.000,-18650.000,-23408.000,-5303.000,-25847.000,-24308.000,-13963.000,-2514.000,-13027.000,-9066.000,-14944.000,-18860.000,-13878.000,-12835.000,-15576.000,-22597.000,-15463.000,-8133.000,-16134.000,24673.000,-13469.000,-12641.000,-11704.000,17801.000,-10745.000,-12233.000,-10760.000,-46760.000,-6135.000,-13375.000,-8011.000,-15169.000,-11376.750,-7584.500,-3792.250,0.000
3.04.02,Despesas Gerais e Administrativas,-16796.000,-16796.000,-16796.000,-16796.000,-16796.000,-19642.000,-24293.000,-18178.000,-18650.000,-23408.000,-9423.000,-21663.000,-24308.000,-13963.000,-2349.000,-10374.000,-9066.000,-14944.000,-14603.000,-12951.000,-12835.000,-15576.000,-11548.000,-13122.000,-8133.000,-16134.000,-21151.000,-11044.000,-12641.000,-11704.000,-17990.000,-10621.000,-12233.000,-10760.000,-16366.000,-6135.000,-13375.000,-8011.000,-15169.000,-11376.750,-7584.500,-3792.250,0.000
3.04.05,Outras Despesas Operacionais,0.000,0.000,0.000,0.000,0.000,0.000,-14019.000,-1676.000,0.000,0.000,-14234.000,-4184.000,0.000,0.000,-17833.000,-2653.000,0.000,0.000,-8072.000,-927.000,0.000,0.000,-12688.000,-2341.000,0.000,0.000,2341.000,-2425.000,0.000,0.000,2425.000,-124.000,0.000,0.000,124.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,70052.000,70052.000,70052.000,70052.000,70052.000,140711.000,222647.000,162236.000,163726.000,155157.000,164111.000,221524.000,173820.000,-19387.000,19996.000,162859.000,125121.000,37811.000,164077.000,173948.000,154095.000,87613.000,48668.000,252869.000,121487.000,137637.000,880998.000,116551.000,68735.000,-514.000,21366.000,154386.000,103890.000,107475.000,114174.000,198074.000,128306.000,80584.000,87713.000,65784.750,43856.500,21928.250,0.000
3.06,Resultado Financeiro,-44814.000,-44814.000,-44814.000,-44814.000,-44814.000,-44078.000,-89480.000,-53957.000,-40736.000,-29371.000,-23361.000,-28063.000,-9250.000,-13046.000,-26905.000,-34087.000,-51620.000,-47895.000,-12274.000,-39573.000,-41020.000,-7508.000,-42736.000,-41273.000,-28609.000,-120809.000,-197764.000,-109757.000,-62539.000,-18246.000,-46095.000,-49919.000,-63931.000,-22977.000,-17496.000,-28400.000,-9269.000,7175.000,-7498.000,-5623.500,-3749.000,-1874.500,0.000
3.06.01,Receitas Financeiras,7616.000,7616.000,7616.000,7616.000,7616.000,10176.000,22398.000,16662.000,19581.000,22319.000,28646.000,24216.000,28567.000,19078.000,19334.000,15211.000,20126.000,19092.000,30415.000,18219.000,19032.000,25071.000,11470.000,12992.000,10590.000,6945.000,137814.000,10574.000,6127.000,41503.000,4194.000,12655.000,13309.000,11734.000,8155.000,12125.000,22900.000,36256.000,19682.000,14761.500,9841.000,4920.500,0.000
