cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,948927.0,996943.0,1146763.0,1033621.0,1011568.0,1011899.0,982831.0,1048106.0,807460.0,859585.0,951169.0,1103649.0,902084.0,890583.0,930772.0,1181070.0,940227.0,993447.0,1036863.0,741647.0,747041.0,680517.0,943455.0,993265.0,901297.0,1095318.0,1062941.0,889005.0,927205.0,1061353.0,1089926.0,1103382.0,902486.0,926359.0,896150.0,1009151.0,931800.0,1016497.0,1037603.0,1122411.0,1092486.0,1101360.0,1115800.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-525467.0,-585401.0,-679223.0,-576737.0,-525341.0,-564517.0,-564243.0,-600019.0,-456248.0,-468220.0,-537023.0,-620770.0,-493249.0,-472720.0,-526599.0,-699105.0,-513802.0,-539628.0,-556585.0,-235237.0,-386294.0,-327014.0,-449861.0,-440317.0,-428566.0,-483118.0,-537583.0,-542647.0,-485614.0,-507574.0,-573642.0,-687333.0,-513610.0,-548739.0,-533008.0,-642574.0,-506419.0,-537073.0,-543067.0,-749056.0,-532002.0,-498571.0,-530085.0
3.03,Resultado Bruto,423460.0,411542.0,467540.0,456884.0,486227.0,447382.0,418588.0,448087.0,351212.0,391365.0,414146.0,482879.0,408835.0,417863.0,404173.0,481965.0,426425.0,453819.0,480278.0,506410.0,360747.0,353503.0,493594.0,552948.0,472731.0,612200.0,525358.0,346358.0,441591.0,553779.0,516284.0,416049.0,388876.0,377620.0,363142.0,366577.0,425381.0,479424.0,494536.0,373355.0,560484.0,602789.0,585715.0
3.04,Despesas/Receitas Operacionais,-301229.0,-360867.0,-362404.0,-366121.0,-325286.0,-360244.0,-315538.0,-326873.0,-127337.0,-342821.0,-329018.0,-461009.0,-264829.0,-379617.0,-200476.0,-409838.0,-334173.0,-398189.0,-375671.0,-329849.0,-410687.0,-265819.0,-393835.0,-416166.0,-335578.0,-428807.0,-366071.0,-206981.0,-394703.0,-466601.0,-436122.0,-429173.0,-676940.0,-442706.0,-378687.0,-1986868.0,-392561.0,-471871.0,-439259.0,-417769.0,-435422.0,-484220.0,-395708.0
3.04.02,Despesas Gerais e Administrativas,-63460.0,-68960.0,-73007.0,-75763.0,-66653.0,-71899.0,-70114.0,-59285.0,-70794.0,-54839.0,-45549.0,-33956.0,-54817.0,-55278.0,-49848.0,-54565.0,-59049.0,-51096.0,-54353.0,-22301.0,-44383.0,-39017.0,-41452.0,-20857.0,-40713.0,-46621.0,-46907.0,-34159.0,-36679.0,-55210.0,-49858.0,-48639.0,-57088.0,-68664.0,-46806.0,-59757.0,-68851.0,-67890.0,-64634.0,-62444.0,-70191.0,-63827.0,-63761.0
3.04.05,Outras Despesas Operacionais,-17204.0,-25346.0,-21607.0,-58681.0,-32498.0,-18044.0,-16669.0,-34553.0,-62049.0,-14711.0,-34034.0,-180801.0,-22458.0,-44465.0,-70501.0,-132368.0,-28046.0,-128047.0,-41154.0,-108971.0,-337749.0,-57056.0,-55832.0,-173432.0,-27210.0,-32573.0,-21504.0,-19350.0,-44776.0,-24158.0,-24971.0,-83419.0,-293504.0,-3983.0,-44335.0,-1291467.0,-36346.0,-44138.0,0.0,-80484.0,0.0,0.0,0.0
3.04.05.02,Depreciação e amortização,-9851.0,-17169.0,-11544.0,-50666.0,-23651.0,-9605.0,-8472.0,-26379.0,-54655.0,-8147.0,-27762.0,-163467.0,-14447.0,-35630.0,-61321.0,-124696.0,-19807.0,-120380.0,-32290.0,-102910.0,-330861.0,-50290.0,-49266.0,-166195.0,-20227.0,-25431.0,-12649.0,-18023.0,-34990.0,-12767.0,-12766.0,-70851.0,-279913.0,13276.0,-24512.0,-1271275.0,-18348.0,-25040.0,0.0,,0.0,0.0,0.0
3.04.06,Resultado de Equivalência Patrimonial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59161.0,-50169.0,-59547.0,-16996.0,-30539.0,-6378.0,-20646.0,-364449.0,-8036.0,11147.0,-8767.0,26957.0,-6679.0,12321.0,-6282.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,122231.0,50675.0,105136.0,90763.0,160941.0,87138.0,103050.0,121214.0,223875.0,48544.0,85128.0,21870.0,144006.0,38246.0,203697.0,72127.0,92252.0,55630.0,104607.0,176561.0,-49940.0,87684.0,99759.0,136782.0,137153.0,183393.0,159287.0,139377.0,46888.0,87178.0,80162.0,-13124.0,-288064.0,-65086.0,-15545.0,-1620291.0,32820.0,7553.0,55277.0,-44414.0,125062.0,118569.0,190007.0
3.06,Resultado Financeiro,-10541.0,-8375.0,-21130.0,-22759.0,-21473.0,-30820.0,-16665.0,-18104.0,-12422.0,-18347.0,-25317.0,-17536.0,-14150.0,-31294.0,-32519.0,21500.0,-24964.0,3129.0,-43962.0,64240.0,18200.0,-12351.0,-40374.0,-39316.0,31176.0,-44622.0,24991.0,83764.0,84907.0,-6768.0,-5579.0,-2714.0,-21655.0,-32832.0,-14053.0,-27341.0,-11911.0,9907.0,-4868.0,19135.0,-20773.0,-15350.0,-9801.0
