cd_conta,conta,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,17378973.0,36338303.0,6433570.0,5906491.0,-12562703.0,10180827.0,-12986016.0,30108678.0,52887180.0,50072801.0,-45564216.0,69812333.0,48378804.0,72354447.0,109889153.0
6.02,Caixa Líquido Atividades de Investimento,-4664658.0,-11420942.0,-21346572.0,19421942.0,13001654.0,14917330.0,12444465.0,-18722379.0,-28630856.0,-37190528.0,47008988.0,-74680418.0,-55087658.0,-81637289.0,-119053724.0
6.03,Caixa Líquido Atividades de Financiamento,-15426102.0,-4784239.0,-2934455.0,-5069566.0,-12334293.0,-10812232.0,-4048221.0,-7147204.0,-5164817.0,-9978059.0,-5058391.0,-1159967.0,-44845.0,-1289277.0,1521842.0
6.04,Variação Cambial s/ Caixa e Equivalentes,-6541844.0,2616822.0,53522.0,-1629647.0,-1775655.0,-4180844.0,804273.0,-10714144.0,992666.0,5782445.0,-1143323.0,8181591.0,-4902711.0,-7659861.0,-9771143.0
6.05,Aumento (Redução) de Caixa e Equivalentes,-9253631.0,26674966.0,-17847457.0,14757720.0,-13670997.0,10105081.0,-3785499.0,-6475049.0,20084173.0,8686659.0,-4756942.0,2153539.0,-11656410.0,-18231980.0,-17413872.0
