data_fim,trimestre,cd_conta,ds_conta,valor_mil
2022-03-31,T1,1,Ativo Total,1.998422303e+19
2022-03-31,T1,1.01,Caixa e Equivalentes de Caixa,4.524105e+17
2022-03-31,T1,1.01.01,Caixa,1.717296e+17
2022-03-31,T1,1.01.02,Aplicações de Liquidez,2.806809e+17
2022-03-31,T1,1.02,Ativos Financeiros,1.800092458e+19
2022-03-31,T1,1.02.01,Depósito Compulsório Banco Central,7.9325087e+17
2022-03-31,T1,1.02.02,Ativos Financeiros Avaliados ao Valor Justo através do Resultado,9.817255e+16
2022-03-31,T1,1.02.02.01,Títulos e Valores Mobiliários,6.152475e+16
2022-03-31,T1,1.02.02.02,Derivativos,3.66478e+16
2022-03-31,T1,1.02.03,Ativos Financeiros Avaliados ao Valor Justo através de Outros Resultados Abrangentes,3.22386456e+18
2022-03-31,T1,1.02.03.01,Títulos e Valores Mobiliários,3.22386456e+18
2022-03-31,T1,1.02.04,Ativos Financeiros ao Custo Amortizado,1.38856366e+19
2022-03-31,T1,1.02.04.01,Aplicações em Depósitos Interfinanceiros,1.1672937e+17
2022-03-31,T1,1.02.04.02,Aplicações no Mercado Aberto,5.6130668e+18
2022-03-31,T1,1.02.04.03,Títulos e Valores Mobiliários,3.2014786e+17
2022-03-31,T1,1.02.04.04,Operações de Crédito,7.37084767e+18
2022-03-31,T1,1.02.04.05,Provisão para Perdas Esperadas Associadas ao Risco de Crédito,0.0
2022-03-31,T1,1.02.04.06,Operações de Arrendamento,0.0
2022-03-31,T1,1.02.04.07,Provisão para Perdas Esperadas Associadas ao Risco de Crédito de Operações de Arrendamento,0.0
2022-03-31,T1,1.02.04.08,Outros Ativos Financeiros,4.648449e+17
2022-03-31,T1,1.03,Tributos,6.6144712e+17
2022-03-31,T1,1.03.01,Imposto de Renda e Contribuição Social - Correntes,7.71059e+16
2022-03-31,T1,1.03.02,Imposto de Renda e Contribuição Social - Diferidos,5.8434122e+17
2022-03-31,T1,1.03.03,Outros,0.0
2022-03-31,T1,1.04,Outros Ativos,4.7529856e+17
2022-03-31,T1,1.04.01,Ativos Não Correntes a Venda,3148520000000000.0
2022-03-31,T1,1.04.02,Ativos de Operações Descontinuadas,0.0
2022-03-31,T1,1.04.03,Outros,4.7215004e+17
2022-03-31,T1,1.05,Investimentos,1.9625168e+17
2022-03-31,T1,1.05.01,Participações em Coligadas,1.9625168e+17
2022-03-31,T1,1.05.02,Participações em Controladas em Conjunto,0.0
2022-03-31,T1,1.05.03,Propriedades para Investimento,0.0
2022-03-31,T1,1.05.04,Outros Investimentos,0.0
2022-03-31,T1,1.06,Imobilizado,1.2875589e+17
2022-03-31,T1,1.06.01,Imobilizado de Uso,8.659623e+16
2022-03-31,T1,1.06.02,Direito de Uso de Arrendamento,4.215966e+16
2022-03-31,T1,1.06.03,Depreciação Acumulada,0.0
2022-03-31,T1,1.07,Intangível,6.91347e+16
2022-03-31,T1,1.07.01,Intangíveis,6.91347e+16
2022-03-31,T1,1.07.02,Goodwill,0.0
2022-03-31,T1,1.07.03,Amortização Acumulada,0.0
2022-06-30,T2,1,Ativo Total,2.047387293e+19
2022-06-30,T2,1.01,Caixa e Equivalentes de Caixa,6.7990994e+17
2022-06-30,T2,1.01.01,Caixa,3.1052201e+17
2022-06-30,T2,1.01.02,Aplicações de Liquidez,3.6938793e+17
2022-06-30,T2,1.02,Ativos Financeiros,1.822864473e+19
2022-06-30,T2,1.02.01,Depósito Compulsório Banco Central,9.3856475e+17
2022-06-30,T2,1.02.02,Ativos Financeiros Avaliados ao Valor Justo através do Resultado,1.141322e+17
2022-06-30,T2,1.02.02.01,Títulos e Valores Mobiliários,8.96518e+16
2022-06-30,T2,1.02.02.02,Derivativos,2.44804e+16
2022-06-30,T2,1.02.03,Ativos Financeiros Avaliados ao Valor Justo através de Outros Resultados Abrangentes,3.53414933e+18
2022-06-30,T2,1.02.03.01,Títulos e Valores Mobiliários,3.53414933e+18
2022-06-30,T2,1.02.04,Ativos Financeiros ao Custo Amortizado,1.364179845e+19
2022-06-30,T2,1.02.04.01,Aplicações em Depósitos Interfinanceiros,9.746896e+16
2022-06-30,T2,1.02.04.02,Aplicações no Mercado Aberto,4.97310843e+18
2022-06-30,T2,1.02.04.03,Títulos e Valores Mobiliários,4.6803178e+17
2022-06-30,T2,1.02.04.04,Operações de Crédito,7.63872445e+18
2022-06-30,T2,1.02.04.05,Provisão para Perdas Esperadas Associadas ao Risco de Crédito,0.0
2022-06-30,T2,1.02.04.06,Operações de Arrendamento,0.0
2022-06-30,T2,1.02.04.07,Provisão para Perdas Esperadas Associadas ao Risco de Crédito de Operações de Arrendamento,0.0
2022-06-30,T2,1.02.04.08,Outros Ativos Financeiros,4.6446483e+17
2022-06-30,T2,1.03,Tributos,6.7804541e+17
2022-06-30,T2,1.03.01,Imposto de Renda e Contribuição Social - Correntes,8.888363e+16
2022-06-30,T2,1.03.02,Imposto de Renda e Contribuição Social - Diferidos,5.8916178e+17
2022-06-30,T2,1.03.03,Outros,0.0
2022-06-30,T2,1.04,Outros Ativos,4.9129017e+17
2022-06-30,T2,1.04.01,Ativos Não Correntes a Venda,2681620000000000.0
2022-06-30,T2,1.04.02,Ativos de Operações Descontinuadas,0.0
2022-06-30,T2,1.04.03,Outros,4.8860855e+17
2022-06-30,T2,1.05,Investimentos,1.9906074e+17
2022-06-30,T2,1.05.01,Participações em Coligadas,1.9906074e+17
2022-06-30,T2,1.05.02,Participações em Controladas em Conjunto,0.0
2022-06-30,T2,1.05.03,Propriedades para Investimento,0.0
2022-06-30,T2,1.05.04,Outros Investimentos,0.0
2022-06-30,T2,1.06,Imobilizado,1.2796687e+17
2022-06-30,T2,1.06.01,Imobilizado de Uso,8.781046e+16
2022-06-30,T2,1.06.02,Direito de Uso de Arrendamento,4.015641e+16
2022-06-30,T2,1.06.03,Depreciação Acumulada,0.0
2022-06-30,T2,1.07,Intangível,6.895507e+16
2022-06-30,T2,1.07.01,Intangíveis,6.895507e+16
2022-06-30,T2,1.07.02,Goodwill,0.0
2022-06-30,T2,1.07.03,Amortização Acumulada,0.0
2022-09-30,T3,1,Ativo Total,2.096035145e+19
2022-09-30,T3,1.01,Caixa e Equivalentes de Caixa,5.0197059e+17
2022-09-30,T3,1.01.01,Caixa,1.6773635e+17
2022-09-30,T3,1.01.02,Aplicações de Liquidez,3.3423424e+17
2022-09-30,T3,1.02,Ativos Financeiros,1.889654958e+19
2022-09-30,T3,1.02.01,Depósito Compulsório Banco Central,9.4871541e+17
2022-09-30,T3,1.02.02,Ativos Financeiros Avaliados ao Valor Justo através do Resultado,1.5851598e+17
2022-09-30,T3,1.02.02.01,Títulos e Valores Mobiliários,1.1671087e+17
2022-09-30,T3,1.02.02.02,Derivativos,4.180511e+16
2022-09-30,T3,1.02.03,Ativos Financeiros Avaliados ao Valor Justo através de Outros Resultados Abrangentes,3.67826009e+18
2022-09-30,T3,1.02.03.01,Títulos e Valores Mobiliários,3.67826009e+18
2022-09-30,T3,1.02.04,Ativos Financeiros ao Custo Amortizado,1.41110581e+19
2022-09-30,T3,1.02.04.01,Aplicações em Depósitos Interfinanceiros,1.0199316e+17
2022-09-30,T3,1.02.04.02,Aplicações no Mercado Aberto,4.9915911e+18
2022-09-30,T3,1.02.04.03,Títulos e Valores Mobiliários,4.6295502e+17
2022-09-30,T3,1.02.04.04,Operações de Crédito,8.08340578e+18
2022-09-30,T3,1.02.04.05,Provisão para Perdas Esperadas Associadas ao Risco de Crédito,0.0
2022-09-30,T3,1.02.04.06,Operações de Arrendamento,0.0
2022-09-30,T3,1.02.04.07,Provisão para Perdas Esperadas Associadas ao Risco de Crédito de Operações de Arrendamento,0.0
2022-09-30,T3,1.02.04.08,Outros Ativos Financeiros,4.7111304e+17
2022-09-30,T3,1.03,Tributos,6.8303831e+17
2022-09-30,T3,1.03.01,Imposto de Renda e Contribuição Social - Correntes,1.0265931e+17
2022-09-30,T3,1.03.02,Imposto de Renda e Contribuição Social - Diferidos,5.80379e+17
2022-09-30,T3,1.03.03,Outros,0.0
2022-09-30,T3,1.04,Outros Ativos,4.5806738e+17
2022-09-30,T3,1.04.01,Ativos Não Correntes a Venda,2275550000000000.0
2022-09-30,T3,1.04.02,Ativos de Operações Descontinuadas,0.0
2022-09-30,T3,1.04.03,Outros,4.5579183e+17
2022-09-30,T3,1.05,Investimentos,1.931654e+17
2022-09-30,T3,1.05.01,Participações em Coligadas,1.931654e+17
2022-09-30,T3,1.05.02,Participações em Controladas em Conjunto,0.0
2022-09-30,T3,1.05.03,Propriedades para Investimento,0.0
2022-09-30,T3,1.05.04,Outros Investimentos,0.0
2022-09-30,T3,1.06,Imobilizado,1.317451e+17
2022-09-30,T3,1.06.01,Imobilizado de Uso,8.948728e+16
2022-09-30,T3,1.06.02,Direito de Uso de Arrendamento,4.225782e+16
2022-09-30,T3,1.06.03,Depreciação Acumulada,0.0
2022-09-30,T3,1.07,Intangível,9.581509e+16
2022-09-30,T3,1.07.01,Intangíveis,9.581509e+16
2022-09-30,T3,1.07.02,Goodwill,0.0
2022-09-30,T3,1.07.03,Amortização Acumulada,0.0
2023-03-31,T1,1,Ativo Total,2.089927595e+19
2023-03-31,T1,1.01,Caixa e Equivalentes de Caixa,5.5155282e+17
2023-03-31,T1,1.01.01,Caixa,2.4989738e+17
2023-03-31,T1,1.01.02,Aplicações de Liquidez,3.0165544e+17
2023-03-31,T1,1.02,Ativos Financeiros,1.873268572e+19
2023-03-31,T1,1.02.01,Depósito Compulsório Banco Central,9.4994646e+17
2023-03-31,T1,1.02.02,Ativos Financeiros Avaliados ao Valor Justo através do Resultado,1.4852067e+17
2023-03-31,T1,1.02.02.01,Títulos e Valores Mobiliários,1.0961773e+17
2023-03-31,T1,1.02.02.02,Derivativos,3.890294e+16
2023-03-31,T1,1.02.03,Ativos Financeiros Avaliados ao Valor Justo através de Outros Resultados Abrangentes,3.71653795e+18
2023-03-31,T1,1.02.03.01,Títulos e Valores Mobiliários,3.71653795e+18
2023-03-31,T1,1.02.04,Ativos Financeiros ao Custo Amortizado,1.391768064e+19
2023-03-31,T1,1.02.04.01,Aplicações em Depósitos Interfinanceiros,2.0191224e+17
2023-03-31,T1,1.02.04.02,Aplicações no Mercado Aberto,4.19568056e+18
