cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,656808.0,636277.0,658644.0,787403.0,428326.0,619740.0,708163.0,817864.0,554632.0,740975.0,736744.0,843642.0,764854.0,1091348.0,1101432.0,1239834.0,898587.0,1141812.0,1081221.0,1192914.0,919399.0,798469.0,836487.0,1035307.0,833974.0,823692.0,757619.0,1084154.0,958647.0,1151790.0,1516289.0,1788892.0,1653970.0,1364476.0,1614827.0,2049945.0,1656076.0,1956694.0,2314753.0,2666314.0,1677436.0,2305085.0,2505449.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-544345.0,-535368.0,-544831.0,-638621.0,-372152.0,-517233.0,-630397.0,-728553.0,-493585.0,-630666.0,-624399.0,-723697.0,-668867.0,-905753.0,-918345.0,-1040187.0,-760584.0,-966304.0,-935303.0,-1002064.0,-769327.0,-668008.0,-699805.0,-856933.0,-733487.0,-763143.0,-685587.0,-960998.0,-846315.0,-1020486.0,-1284122.0,-1435186.0,-1263062.0,-1088263.0,-1243282.0,-1549970.0,-1270775.0,-1446771.0,-1737948.0,-2006983.0,-1293181.0,-1711879.0,-1836727.0
3.03,Resultado Bruto,112463.0,100909.0,113813.0,148782.0,56174.0,102507.0,77766.0,89311.0,61047.0,110309.0,112345.0,119945.0,95987.0,185595.0,183087.0,199647.0,138003.0,175508.0,145918.0,190850.0,150072.0,130461.0,136682.0,178374.0,100487.0,60549.0,72032.0,123156.0,112332.0,131304.0,232167.0,353706.0,390908.0,276213.0,371545.0,499975.0,385301.0,509923.0,576805.0,659331.0,384255.0,593206.0,668722.0
3.04,Despesas/Receitas Operacionais,-58099.0,-63561.0,-75238.0,-113000.0,-65964.0,-67491.0,-202179.0,-313819.0,-72694.0,-74301.0,-99368.0,-83030.0,-47541.0,-94048.0,-84334.0,-137108.0,-95722.0,-90848.0,-106462.0,-105666.0,-70728.0,-113592.0,-186429.0,-52378.0,-103141.0,-51885.0,-872.0,-27699.0,-87651.0,-108661.0,-173542.0,-193876.0,-132774.0,-154194.0,-194854.0,-256245.0,-110515.0,-169040.0,-153299.0,-240934.0,-160537.0,-233914.0,-287676.0
3.04.02,Despesas Gerais e Administrativas,-36317.0,-41634.0,-39318.0,-41214.0,-33985.0,-39198.0,-44252.0,-47827.0,-40869.0,-41280.0,-44253.0,-40717.0,-40044.0,-43453.0,-49379.0,-48936.0,-41952.0,-47308.0,-48666.0,-51007.0,-47670.0,-39187.0,-48959.0,-47590.0,-49946.0,-55505.0,-51403.0,-49437.0,-49739.0,-56703.0,-61999.0,-74744.0,-63221.0,-70820.0,-71534.0,-100078.0,-73017.0,-87769.0,-100371.0,-118904.0,-101013.0,-120629.0,-127720.0
3.04.05,Outras Despesas Operacionais,-327.0,-4112.0,-4853.0,-10278.0,-17773.0,-8558.0,0.0,-164025.0,-19802.0,-10578.0,0.0,-50017.0,-747.0,-1789.0,0.0,-22699.0,-5793.0,-9904.0,-3239.0,-3919.0,-4297.0,-31170.0,-42786.0,-72746.0,-16536.0,-150772.0,-90265.0,-3578.0,-3339.0,-11057.0,-15735.0,-17599.0,-6969.0,-162.0,-30112.0,-23403.0,-7088.0,-32793.0,-25700.0,-46749.0,0.0,-15166.0,-18781.0
3.04.05.02,Depreciação e amortização,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04.06,Resultado de Equivalência Patrimonial,13216.0,20968.0,8756.0,-9944.0,6106.0,15402.0,64938.0,7565.0,23431.0,19900.0,20929.0,22597.0,33476.0,20839.0,25823.0,14933.0,-404.0,29065.0,226.0,-2881.0,34154.0,-51818.0,-41377.0,25631.0,6044.0,5712.0,-439.0,4350.0,10111.0,-9093.0,-20493.0,-22057.0,18182.0,-14247.0,-23351.0,-19217.0,34609.0,25121.0,13740.0,4003.0,15504.0,3305.0,-63531.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,54364.0,37348.0,38575.0,35782.0,-9790.0,35016.0,279945.0,-1228.0,-11647.0,36008.0,12977.0,36915.0,48446.0,91547.0,98753.0,62539.0,42281.0,84660.0,39456.0,85184.0,79344.0,16869.0,-49747.0,125996.0,-2654.0,112434.0,71160.0,47085.0,24681.0,22643.0,58625.0,159830.0,258134.0,122019.0,176691.0,243730.0,274786.0,340883.0,423506.0,418397.0,223718.0,359292.0,381046.0
3.06,Resultado Financeiro,-19904.0,2500.0,-29267.0,8319.0,28688.0,32455.0,8946.0,-3795.0,18080.0,4736.0,14679.0,-18775.0,-3556.0,-70302.0,-25288.0,7164.0,1663.0,8933.0,-25513.0,8537.0,-103609.0,-16908.0,-23922.0,20669.0,-27117.0,182696.0,9078.0,-9785.0,90509.0,-39870.0,-20103.0,116969.0,40394.0,56985.0,-14968.0,-17435.0,42195.0,-23869.0,22991.0,-28268.0,109358.0,42662.0,33013.0
3.06.01,Receitas Financeiras,86312.0,87981.0,142448.0,132440.0,135462.0,197952.0,94361.0,149759.0,108117.0,80586.0,68733.0,34583.0,34947.0,76536.0,60862.0,32718.0,46003.0,46646.0,73319.0,89864.0,250342.0,133454.0,84713.0,21093.0,120671.0,144249.0,138391.0,96494.0,334429.0,38163.0,84663.0,200457.0,186677.0,237475.0,86831.0,211206.0,117606.0,194014.0,161946.0,242461.0,216565.0,291197.0,188343.0
3.06.02,Despesas Financeiras,-106216.0,-85481.0,-171715.0,-124121.0,-106774.0,-165497.0,-85415.0,-153554.0,-90037.0,-75850.0,-54054.0,-53358.0,-38503.0,-146838.0,-86150.0,-25554.0,-44340.0,-37713.0,-98832.0,-81327.0,-353951.0,-150362.0,-108635.0,-424.0,-147788.0,-38447.0,-129313.0,-29385.0,-243920.0,-78033.0,-104766.0,-83488.0,-146283.0,-180490.0,-101799.0,-228641.0,-75411.0,-217883.0,-138955.0,-270729.0,-107207.0,-248535.0,-155330.0
3.07,Resultado Antes dos Tributos sobre o Lucro,34460.0,39848.0,9308.0,44101.0,18898.0,67471.0,288891.0,-5023.0,6433.0,40744.0,27656.0,18140.0,44890.0,21245.0,73465.0,69703.0,43944.0,93593.0,13943.0,93721.0,-24265.0,-39.0,-73669.0,146665.0,-29771.0,295130.0,80238.0,37300.0,115190.0,-17227.0,38522.0,276799.0,298528.0,179004.0,161723.0,226295.0,316981.0,317014.0,446497.0,390129.0,333076.0,401954.0,414059.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-413.0,-2742.0,-1276.0,-34203.0,-10132.0,-24208.0,-110464.0,-2887.0,-3210.0,-14770.0,-11993.0,-19112.0,-13985.0,-2102.0,-8748.0,-6479.0,-16951.0,-2687.0,-8862.0,-4672.0,-34983.0,-1346.0,-16240.0,-10554.0,-15078.0,-94272.0,-26818.0,-111643.0,-17147.0,-44073.0,-8131.0,-45833.0,-62252.0,-38548.0,-35.0,-46096.0,-41.0,-66103.0,-110757.0,-71343.0,-90005.0,-80863.0,-84441.0
