cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,377998.000,506754.000,483678.000,707253.000,494093.000,632752.000,558274.000,765196.000,519935.000,698687.000,729932.000,928834.000,628658.000,744610.000,722526.000,1001196.000,697825.000,812549.000,776852.000,1057367.000,679918.000,789366.000,747225.000,948397.000,608487.000,781404.000,629215.000,833679.000,615430.000,711689.000,712891.000,835567.000,588645.000,689814.000,686219.000,799452.000,604615.000,690228.000,697480.000,890099.000,569772.000,277056.000,532175.000,760414.000,411748.000,607003.000,654613.000,852084.000,582388.000,731381.000,619302.000,816850.000,560298.000,547482.000,313826.000,224491.000,253057.000,320984.000,349768.000,468360.000,297902.000,394481.000,332752.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-188274.000,-239027.000,-267272.000,-344918.000,-245084.000,-298424.000,-302768.000,-406514.000,-278651.000,-357068.000,-381553.000,-450461.000,-322417.000,-387418.000,-402398.000,-547315.000,-336412.000,-447213.000,-445470.000,-549310.000,-365058.000,-455559.000,-436604.000,-530897.000,-311838.000,-448304.000,-339462.000,-440941.000,-294954.000,-370253.000,-408660.000,-426851.000,-289493.000,-362286.000,-413896.000,-464198.000,-299963.000,-387253.000,-397552.000,-466175.000,-313467.000,-224401.000,-363075.000,-440261.000,-173386.000,-358535.000,-360388.000,-452052.000,-332682.000,-421951.000,-365575.000,-568485.000,-344885.000,-343114.000,-214215.000,65573.000,-137185.000,-162835.000,-187004.000,-221597.000,-145690.000,-180765.000,-162273.000
3.03,Resultado Bruto,189724.000,267727.000,216406.000,362335.000,249009.000,334328.000,255506.000,358682.000,241284.000,341619.000,348379.000,478373.000,306241.000,357192.000,320128.000,453881.000,361413.000,365336.000,331382.000,508057.000,314860.000,333807.000,310621.000,417500.000,296649.000,333100.000,289753.000,392738.000,320476.000,341436.000,304231.000,408716.000,299152.000,327528.000,272323.000,335254.000,304652.000,302975.000,299928.000,423924.000,256305.000,52655.000,169100.000,320153.000,238362.000,248468.000,294225.000,400032.000,249706.000,309430.000,253727.000,248365.000,215413.000,204368.000,99611.000,290064.000,115872.000,158149.000,162764.000,246763.000,152212.000,213716.000,170479.000
3.04,Despesas/Receitas Operacionais,-154979.000,-189894.000,-166345.000,-239021.000,-202361.000,-236506.000,-192256.000,-289185.000,-219616.000,-253349.000,-256302.000,-324972.000,-274066.000,-274708.000,-278622.000,-403589.000,-304870.000,-311706.000,-343472.000,-411453.000,-300967.000,-327737.000,-313164.000,-364187.000,-288056.000,-316413.000,-325493.000,-372923.000,-258208.000,-337903.000,-308221.000,-358617.000,-294852.000,-314707.000,-282001.000,-62698.000,-292520.000,-292699.000,-333451.000,-345877.000,-320750.000,-201823.000,-275580.000,-292881.000,-250237.000,-281026.000,-292260.000,-352761.000,-289200.000,-302409.000,-298602.000,-412488.000,-300534.000,-240335.000,-233933.000,-323409.000,-188792.000,-202880.000,-168658.000,-166750.000,-110994.000,-145384.000,-108063.000
3.04.02,Despesas Gerais e Administrativas,-21156.000,-28844.000,-26953.000,-44009.000,-29200.000,-35246.000,-37659.000,-41584.000,-31570.000,-29534.000,-31126.000,-48945.000,-36332.000,-34439.000,-35883.000,-51628.000,-36214.000,-40282.000,-42607.000,-49785.000,-44190.000,-43992.000,-49063.000,-46731.000,-47874.000,-54907.000,-53639.000,-60692.000,-56778.000,-67645.000,-59957.000,-75359.000,-60850.000,-56264.000,-56119.000,-83606.000,-50248.000,-55344.000,-63620.000,-79775.000,-65904.000,-34270.000,-47220.000,-69877.000,-50519.000,-53104.000,-56314.000,-70599.000,-55416.000,-59258.000,-58860.000,-66908.000,-63265.000,-79057.000,-63516.000,-46656.000,-48109.000,-43652.000,-42250.000,-42940.000,-40996.000,-41314.000,-34785.000
3.04.05,Outras Despesas Operacionais,-24150.000,-48335.000,-12140.000,-22210.000,-34082.000,-45050.000,-10536.000,-42681.000,-38787.000,-40749.000,-40190.000,-54318.000,-45496.000,-45932.000,-53007.000,-54891.000,-58387.000,-60111.000,-57590.000,-64472.000,-55690.000,-71489.000,-62939.000,-81601.000,-52604.000,-49479.000,-51460.000,-52167.000,9580.000,-55204.000,-52118.000,-56518.000,-36402.000,-34972.000,-33967.000,-32565.000,-87095.000,-85432.000,-29303.000,-126160.000,-81748.000,-72612.000,-69898.000,-74146.000,-59800.000,-68553.000,-68697.000,-79154.000,-68980.000,-69029.000,-63401.000,-66315.000,-61735.000,-51917.000,-46080.000,-46882.000,-43418.000,-41783.000,-40973.000,-40209.000,-45179.000,-42856.000,-39514.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1206.000,-773.000,-1983.000,-1841.000,-489.000,-2026.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,34745.000,77833.000,50061.000,123314.000,46648.000,97822.000,63250.000,69497.000,21668.000,88270.000,92077.000,153401.000,32175.000,82484.000,41506.000,50292.000,56543.000,53630.000,-12090.000,96604.000,13893.000,6070.000,-2543.000,53313.000,8593.000,16687.000,-35740.000,19815.000,62268.000,3533.000,-3990.000,50099.000,4300.000,12821.000,-9678.000,272556.000,12132.000,10276.000,-33523.000,78047.000,-64445.000,-149168.000,-106480.000,27272.000,-11875.000,-32558.000,1965.000,47271.000,-39494.000,7021.000,-44875.000,-164123.000,-85121.000,-35967.000,-134322.000,-33345.000,-72920.000,-44731.000,-5894.000,80013.000,41218.000,68332.000,62416.000
3.06,Resultado Financeiro,-3141.000,-2529.000,-6542.000,-8049.000,-8489.000,-7402.000,-17051.000,-19348.000,-25906.000,-19576.000,-13224.000,-6415.000,-21631.000,-28022.000,-25194.000,-12260.000,-40693.000,-43216.000,-26005.000,-28342.000,-29880.000,-39497.000,-36759.000,-40605.000,-35064.000,-35771.000,-39924.000,-43511.000,-33781.000,-30682.000,-30929.000,-25077.000,-17075.000,-27238.000,-14177.000,331739.000,-34276.000,-38886.000,-37916.000,-35798.000,-31715.000,-36173.000,-26959.000,-47424.000,-37421.000,-35021.000,-36517.000,-48738.000,-42725.000,-62131.000,-72797.000,-74688.000,-72417.000,-44597.000,-62059.000,34341.000,-39833.000,-41795.000,-59985.000,-60113.000,-38809.000,-67419.000,-49906.000
3.06.01,Receitas Financeiras,7932.000,7187.000,6714.000,23757.000,26142.000,78793.000,87920.000,34794.000,13204.000,8931.000,14405.000,20835.000,9676.000,3613.000,11130.000,20191.000,10562.000,10587.000,21149.000,19965.000,38597.000,6040.000,47118.000,27332.000,14649.000,19304.000,15621.000,11641.000,11189.000,8587.000,8946.000,18902.000,12346.000,19933.000,19518.000,354700.000,10054.000,7850.000,7201.000,-206916.000,8048.000,9386.000,2433.000,4983.000,2942.000,11960.000,3438.000,11069.000,22365.000,9012.000,14640.000,16754.000,15118.000,28431.000,9877.000,54822.000,15882.000,20040.000,18077.000,20352.000,74570.000,17090.000,49842.000
3.06.02,Despesas Financeiras,-11073.000,-9716.000,-13256.000,-31806.000,-34631.000,-86195.000,-104971.000,-54142.000,-39110.000,-28507.000,-27629.000,-27250.000,-31307.000,-31635.000,-36324.000,-32451.000,-51255.000,-53803.000,-47154.000,-48307.000,-68477.000,-45537.000,-83877.000,-67937.000,-49713.000,-55075.000,-55545.000,-55152.000,-44970.000,-39269.000,-39875.000,-43979.000,-29421.000,-47171.000,-33695.000,-22961.000,-44330.000,-46736.000,-45117.000,171118.000,-39763.000,-45559.000,-29392.000,-52407.000,-40363.000,-46981.000,-39955.000,-59807.000,-65090.000,-71143.000,-87437.000,-91442.000,-87535.000,-73028.000,-71936.000,-20481.000,-55715.000,-61835.000,-78062.000,-80465.000,-113379.000,-84509.000,-99748.000
3.07,Resultado Antes dos Tributos sobre o Lucro,31604.000,75304.000,43519.000,115265.000,38159.000,90420.000,46199.000,50149.000,-4238.000,68694.000,78853.000,146986.000,10544.000,54462.000,16312.000,38032.000,15850.000,10414.000,-38095.000,68262.000,-15987.000,-33427.000,-39302.000,12708.000,-26471.000,-19084.000,-75664.000,-23696.000,28487.000,-27149.000,-34919.000,25022.000,-12775.000,-14417.000,-23855.000,604295.000,-22144.000,-28610.000,-71439.000,42249.000,-96160.000,-185341.000,-133439.000,-20152.000,-49296.000,-67579.000,-34552.000,-1467.000,-82219.000,-55110.000,-117672.000,-238811.000,-157538.000,-80564.000,-196381.000,996.000,-112753.000,-86526.000,-65879.000,19900.000,2409.000,913.000,12510.000
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,-6133.000,-21309.000,-1901.000,-27674.000,-2133.000,-19250.000,-12175.000,-13876.000,4624.000,-21100.000,-12520.000,-31385.000,-1798.000,-15664.000,-4062.000,-12328.000,-2091.000,1451.000,19713.000,-24422.000,10699.000,13158.000,12351.000,4036.000,9290.000,680.000,29244.000,17695.000,-13741.000,2771.000,-15561.000,-25348.000,-28305.000,-22591.000,-29229.000,-444760.000,-18721.000,327.000,-4548.000,-9475.000,-10954.000,13640.000,8960.000,-8750.000,-4082.000,8074.000,78931.000,-1783.000,5064.000,27326.000,20210.000,-78170.000,8571.000,17156.000,-9.000,56781.000,-1536.000,-12895.000,-525.000,746.000,-45.000,1193.000,-6671.000
3.09,Resultado Líquido das Operações Continuadas,25471.000,53995.000,41618.000,87591.000,36026.000,71170.000,34024.000,36273.000,386.000,47594.000,66333.000,115601.000,8746.000,38798.000,12250.000,25704.000,13759.000,11865.000,-18382.000,43840.000,-5288.000,-20269.000,-26951.000,16744.000,-17181.000,-18404.000,-46420.000,-6001.000,14746.000,-24378.000,-50480.000,-326.000,-41080.000,-37008.000,-53084.000,159535.000,-40865.000,-28283.000,-75987.000,32774.000,-107114.000,-171701.000,-124479.000,-28902.000,-53378.000,-59505.000,44379.000,-3250.000,-77155.000,-27784.000,-97462.000,-316981.000,-148967.000,-63408.000,-196390.000,57777.000,-114289.000,-99421.000,-66404.000,20646.000,2364.000,2106.000,5839.000
3.10,Resultado Líquido de Operações Descontinuadas,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-169765.000,-34021.000,-2611.000,-4819.000,-14865.000,0.000,0.000,0.000
3.11,Lucro/Prejuízo Consolidado do Período,25471.000,53995.000,41618.000,87591.000,36026.000,71170.000,34024.000,36273.000,386.000,47594.000,66333.000,115601.000,8746.000,38798.000,12250.000,25704.000,13759.000,11865.000,-18382.000,43840.000,-5288.000,-20269.000,-26951.000,16744.000,-17181.000,-18404.000,-46420.000,-6001.000,14746.000,-24378.000,-50480.000,-326.000,-41080.000,-37008.000,-53084.000,159535.000,-40865.000,-28283.000,-75987.000,32774.000,-107114.000,-171701.000,-124479.000,-28902.000,-53378.000,-59505.000,44379.000,-3250.000,-77155.000,-27784.000,-97462.000,-316981.000,-148967.000,-63408.000,-196390.000,-111988.000,-148310.000,-102032.000,-71223.000,5781.000,2364.000,2106.000,5839.000
3.11.01,Atribuído a Sócios da Empresa Controladora,25469.000,53993.000,41614.000,87595.000,36026.000,71170.000,34024.000,36273.000,386.000,47594.000,66333.000,115601.000,8746.000,38798.000,12250.000,25704.000,13759.000,11865.000,-18382.000,43840.000,-5288.000,-20269.000,-26951.000,16744.000,-17181.000,-18404.000,-46420.000,-6001.000,14746.000,-24378.000,-50480.000,-326.000,-41080.000,-37008.000,-53084.000,159535.000,0.000,-28283.000,-75987.000,-8091.000,0.000,-171701.000,-124479.000,296180.000,0.000,-59505.000,44379.000,-56628.000,-77155.000,-27784.000,-97462.000,-316981.000,0.000,0.000,-196390.000,-324362.000,0.000,0.000,-71223.000,-244561.000,0.000,0.000,0.000
