cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,466004.000,596016.000,629455.000,916509.000,564227.000,710958.000,737205.000,1033634.000,671461.000,843601.000,855366.000,1175567.000,744782.000,947704.000,1001678.000,1374926.000,891441.000,1124474.000,1123240.000,1588974.000,1097607.000,1325825.000,1322018.000,1761856.000,1213775.000,1462092.000,1394586.000,1851197.000,1269176.000,1608319.000,1543155.000,2024009.000,1496323.000,1782698.000,1726368.000,2187207.000,1622605.000,1860660.000,1885452.000,2439327.000,1624763.000,885881.000,1523136.000,2211592.000,1243372.000,1672686.000,1815247.000,2489876.000,1735911.000,2154280.000,1977975.000,2590497.000,1827099.000,2138896.000,2099471.000,2729920.000,1993536.000,2314687.000,2299952.000,3026032.000,2204997.000,2635360.000,2452191.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-187478.000,-250518.000,-272485.000,-404920.000,-241957.000,-284352.000,-321092.000,-450783.000,-278969.000,-337311.000,-362565.000,-496124.000,-305131.000,-379982.000,-408938.000,-557834.000,-334748.000,-426440.000,-437164.000,-625776.000,-388817.000,-514422.000,-536124.000,-741769.000,-455872.000,-576390.000,-571308.000,-743855.000,-431815.000,-583837.000,-578530.000,-744226.000,-527854.000,-617129.000,-610113.000,-768472.000,-583376.000,-659185.000,-694231.000,-944111.000,-589217.000,-383019.000,-942381.000,-1170041.000,-596492.000,-810560.000,-824254.000,-1101942.000,-730925.000,-875748.000,-813426.000,-1117435.000,-752300.000,-852892.000,-885436.000,-1163365.000,-824965.000,-950713.000,-925541.000,-1251201.000,-868638.000,-1033924.000,-955719.000
3.03,Resultado Bruto,278526.000,345498.000,356970.000,511589.000,322270.000,426606.000,416113.000,582851.000,392492.000,506290.000,492801.000,679443.000,439651.000,567722.000,592740.000,817092.000,556693.000,698034.000,686076.000,963198.000,708790.000,811403.000,785894.000,1020087.000,757903.000,885702.000,823278.000,1107342.000,837361.000,1024482.000,964625.000,1279783.000,968469.000,1165569.000,1116255.000,1418735.000,1039229.000,1201475.000,1191221.000,1495216.000,1035546.000,502862.000,580755.000,1041551.000,646880.000,862126.000,990993.000,1387934.000,1004986.000,1278532.000,1164549.000,1473062.000,1074799.000,1286004.000,1214035.000,1566555.000,1168571.000,1363974.000,1374411.000,1774831.000,1336359.000,1601436.000,1496472.000
3.04,Despesas/Receitas Operacionais,-212275.000,-256264.000,-273460.000,-295540.000,-250135.000,-292441.000,-344714.000,-381136.000,-326282.000,-381628.000,-412111.000,-446501.000,-396376.000,-428933.000,-469381.000,-550712.000,-463808.000,-528162.000,-570886.000,-708511.000,-600247.000,-702042.000,-744409.000,-805423.000,-742685.000,-839891.000,-789457.000,-798559.000,-640267.000,-884919.000,-877572.000,-814869.000,-869004.000,-1019402.000,-972412.000,-398120.000,-981189.000,-1098455.000,-1076314.000,-963640.000,-1066835.000,-921751.000,-629107.000,-574438.000,-749352.000,-791577.000,-922217.000,-1013216.000,-1090124.000,-1165745.000,-1080422.000,-1222296.000,-1143069.000,-1202716.000,-1190406.000,-1177167.000,-1125237.000,-1178257.000,-1217778.000,-1398680.000,-1262314.000,-1347778.000,-1296476.000
3.04.02,Despesas Gerais e Administrativas,-83968.000,-91292.000,-96811.000,-91886.000,-84007.000,-97047.000,-110939.000,-107484.000,-107616.000,-106153.000,-114300.000,-23275.000,-91461.000,-97795.000,-96985.000,-112765.000,-107857.000,-107599.000,-122823.000,-146789.000,-128410.000,-130161.000,-141857.000,-167848.000,-155372.000,-163818.000,-157604.000,-221275.000,-161071.000,-190451.000,-198258.000,-228730.000,-199815.000,-219783.000,-198984.000,-204336.000,-215302.000,-217105.000,-207320.000,-284181.000,-242514.000,-227882.000,-265946.000,-288884.000,-283922.000,-249629.000,-272076.000,-358611.000,-299240.000,-311071.000,-275283.000,-293297.000,-285583.000,-285202.000,-322899.000,-355658.000,-325618.000,-332749.000,-340156.000,-380662.000,-322753.000,-353599.000,-351969.000
3.04.05,Outras Despesas Operacionais,0.000,0.000,-1349.000,1349.000,0.000,-2106.000,2200.000,-94.000,0.000,-764.000,0.000,764.000,-1904.000,-1627.000,0.000,3531.000,-3138.000,-1438.000,0.000,4576.000,-4625.000,-3612.000,0.000,8237.000,7956.000,-6055.000,-4676.000,2775.000,106697.000,-6866.000,-12048.000,-87783.000,0.000,0.000,-4741.000,688020.000,14676.000,10594.000,11238.000,158165.000,192.000,-37861.000,10866.000,185399.000,6717.000,33716.000,3244.000,162995.000,3267.000,9851.000,12783.000,67605.000,8412.000,-6969.000,9470.000,71155.000,9252.000,6744.000,-20490.000,-26597.000,-20699.000,-20841.000,-45197.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,66251.000,89234.000,83510.000,216049.000,72135.000,134165.000,71399.000,201715.000,66210.000,124662.000,80690.000,232942.000,43275.000,138789.000,123359.000,266380.000,92885.000,169872.000,115190.000,254687.000,108543.000,109361.000,41485.000,214664.000,15218.000,45811.000,33821.000,308783.000,197094.000,139563.000,87053.000,464914.000,99465.000,146167.000,143843.000,1020615.000,58040.000,103020.000,114907.000,531576.000,-31289.000,-418889.000,-48352.000,467113.000,-102472.000,70549.000,68776.000,374718.000,-85138.000,112787.000,84127.000,250766.000,-68270.000,83288.000,23629.000,389388.000,43334.000,185717.000,156633.000,376151.000,74045.000,253658.000,199996.000
3.06,Resultado Financeiro,5119.000,-7710.000,1775.000,-1060.000,-4432.000,1758.000,-3352.000,-7012.000,-2783.000,-5061.000,-6816.000,-5789.000,-6454.000,-10698.000,-6584.000,-11722.000,-4581.000,-6525.000,-6002.000,-12697.000,-8345.000,-22682.000,-48700.000,-15035.000,-22126.000,-40457.000,-46294.000,-19261.000,-40524.000,-30940.000,-22804.000,-18580.000,-16428.000,-19096.000,-24816.000,439298.000,-25236.000,-33449.000,-29556.000,-6938.000,-47765.000,-33015.000,-41964.000,-46418.000,-59491.000,-31744.000,-64844.000,-44366.000,-60793.000,-112922.000,-124386.000,-108590.000,-114847.000,-115950.000,-109280.000,-109172.000,-99604.000,-100502.000,-86059.000,-113725.000,-15371.000,-76535.000,-88796.000
3.06.01,Receitas Financeiras,21513.000,10764.000,14734.000,10617.000,7093.000,14484.000,12662.000,10848.000,14785.000,17173.000,10382.000,10817.000,10254.000,8966.000,10922.000,12048.000,15109.000,15501.000,17156.000,22703.000,87629.000,-945.000,125519.000,82.000,36313.000,32651.000,50141.000,111983.000,52672.000,25353.000,23296.000,22895.000,17479.000,24026.000,20584.000,484114.000,31339.000,24309.000,38020.000,100742.000,23188.000,33411.000,22897.000,30703.000,18506.000,31312.000,31145.000,77455.000,77736.000,62889.000,49455.000,63804.000,80215.000,72462.000,69867.000,66804.000,65828.000,59282.000,51971.000,31058.000,109128.000,60801.000,51748.000
