Dividendos_Pagos,1996T2,1997T2,1998T1,1999T2,2000T2,2001T2,2002T2,2003T2,2004T2,2005T2,2006T2,2007T2,2008T2,2009T2,2010T2,2011T2,2012T2,2013T2,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2016T1,2016T2,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T4,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2024T2,2025T3,2025T4
Dividendos + JCP Pagos no Trimestre,0.18,0.3,0.273,0.315,0.42,0.51,0.4,0.59,0.36,0.95,0.63,1.54,1.43,0.93,1.33,2.29,2.44,2.44,3.7848,1.0691,1.0691,1.0691,1.0691,1.3308,1.4519,1.5729,1.9463,0.9731,0.8131,0.8173,0.8173,1.2117,0.882,1.0219,0.986,5.5465,0.4446,0.3638,0.03,0.4771,0.4058,0.0301,0.0302,0.4097,0.0601,0.0603,0.0201,0.1202,0.1177,2.9759
