Dividendos_Pagos,1996T1,1996T3,1997T1,1997T3,1997T4,1998T1,1998T3,1998T4,1999T3,2000T1,2000T3,2001T1,2001T3,2002T1,2003T3,2003T4,2004T1,2004T3,2004T4,2005T1,2005T3,2005T4,2006T1,2006T3,2006T4,2007T1,2007T3,2007T4,2008T1,2008T3,2008T4,2009T1,2009T3,2009T4,2010T1,2010T4,2011T1,2012T1,2015T2,2018T2,2019T1,2019T2,2019T3,2020T2,2021T2,2021T3,2021T4,2022T2,2023T2,2024T2
Dividendos + JCP Pagos no Trimestre,0.1089,0.0368,0.0992,0.6818,1.0,0.0841,0.7514,0.5838,0.5678,0.5678,0.5678,0.7665,0.6531,0.7098,1.1936,3.8327,0.6385,3.7542,1.7242,9.3827,7.6413,3.6154,4.251,4.8665,4.1713,2.7808,7.026,2.9107,2.7465,3.2643,2.3174,1.4451,0.5555,1.9034,0.4472,1.2618,0.4381,0.2521,0.095,0.1383,0.2304,0.2004,0.0329,0.1264,0.3984,3.1878,0.5613,1.8302,0.9564,0.8234
