Preço_Fechamento,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
Preço de Fechamento Ajustado,42.18,14.06,14.06,14.42,14.42,14.42,14.42,14.79,14.79,11.09,14.79,18.86,18.86,13.39,12.99,13.29,20.32,22.13,17.72,18.0,28.01,28.01,28.3,28.56,28.56,54.46,54.76,55.1,55.36,60.9,61.21,61.29,66.66,67.97,70.42,72.9,72.9,72.85,73.51,74.26,66.56,72.84,73.42,47.5
