cd_conta,conta,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,104657.000,19106.000,52730.000,-176216.001,-10308.000,-204289.000,-199498.000,-27135.000,-277078.000,-259918.000,160963.000,-270471.000,-379175.000,-268248.000,-2388562.000,-1836460.000,130886.000,-1061818.000,-1784944.000,396904.000,-372147.000,-1387439.000,76144.000,-1002585.000,-329221.000,433129.000,-2028485.000,-778240.000,-1497363.000,-812041.000,-711127.000
6.01.DA,Depreciação e Amortização,42469.000,,,-42261.525,59396.000,55690.000,58994.000,60891.000,59088.000,67183.000,68579.000,74369.000,72844.000,152114.000,231952.000,-160801.000,66089.000,68996.000,85781.000,101089.000,117469.000,141642.000,146859.000,178221.000,178906.000,374602.000,585410.000,-388305.000,243606.000,500795.000,773927.000
6.02,Caixa Líquido Atividades de Investimento,-1923.000,751.000,-2648.000,3793.277,-1208.000,4251.000,-3157.000,-1589.000,-6649.000,342.000,-4998.000,-9629.000,-24168.000,-64249.000,-77647.000,87546.000,-6270.000,-92861.000,-27974.000,-13855.000,-15264.000,-189538.000,-74533.000,4296.000,92533.000,59558.000,-51684.000,1776075.000,-3443.000,-1342098.000,-1859647.000
6.03,Caixa Líquido Atividades de Financiamento,-86189.000,-86118.000,-44057.000,216055.281,19990.000,221674.000,559785.000,-94291.000,9775.000,281760.000,-219643.000,291121.000,419796.000,352712.000,2503679.000,1809532.000,6613.000,966441.000,1800473.000,-382258.000,1560321.000,507546.000,195550.000,710919.000,404699.000,-350306.000,2250891.000,-1423779.000,1423477.000,2105268.000,2565066.000
6.04,Variação Cambial s/ Caixa e Equivalentes,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6.05,Aumento (Redução) de Caixa e Equivalentes,16545.000,-66261.000,6025.000,43632.557,8474.000,21636.000,357130.000,-123015.000,-273952.000,22184.000,-63678.000,11021.000,16453.000,20215.000,37470.000,60618.000,131229.000,-188238.000,-12445.000,791.000,1172910.000,-1069431.000,197161.000,-287370.000,168011.000,142381.000,170722.000,-425944.000,-77329.000,-48871.000,-5708.000
