Preço_Fechamento,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2026T1
Preço de Fechamento Ajustado,3.56,2.8,2.04,1.62,2.26,2.0,3.07,3.71,4.96,4.77,5.19,4.9,6.22,5.1,6.43,5.96,5.98,6.17,5.46,8.52,4.64,6.71,8.49,10.27,12.35,13.14,11.94,13.1,14.15,10.77,12.53,16.64,16.05,16.64,16.66,16.36,15.41,15.35,15.96,16.3,14.85,14.2,14.48,21.27
