cd_conta,ds_conta,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,59602.0,66376.0,62707.0,74146.0,67566.0,65610.0,59633.0,66418.0,60055.0,61820.0,62441.0,67974.0,61602.0,46900.0,51597.0,55526.0,50387.0,25225.0,31395.0,32208.0,28345.0,14474.0,18638.0,30324.0,27383.0,26536.0,36072.0,40593.0,37904.0,39193.0,35914.0,41104.0,37225.0,39963.0,39018.0,44501.0,41492.0,42099.0,43010.0,53891.0,44796.0,44173.0,46609.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-7487.0,-9570.0,-8616.0,-10640.0,-10305.0,-10097.0,-8498.0,-8112.0,-6166.0,-6774.0,-7868.0,-7130.0,-6364.0,-6711.0,-6919.0,-7929.0,-7682.0,-8019.0,-9818.0,-10940.0,-8810.0,-4510.0,-7005.0,-10427.0,-7739.0,-7744.0,-8623.0,-10884.0,-9637.0,-11129.0,-11419.0,-13865.0,-11614.0,-12164.0,-12117.0,-14112.0,-12624.0,-13964.0,-14402.0,-17842.0,-15008.0,-13765.0,-14935.0
3.03,Resultado Bruto,52115.0,56806.0,54091.0,63506.0,57261.0,55513.0,51135.0,58306.0,53889.0,55046.0,54573.0,60844.0,55238.0,40189.0,44678.0,47597.0,42705.0,17206.0,21577.0,21268.0,19535.0,9964.0,11633.0,19897.0,19644.0,18792.0,27449.0,29709.0,28267.0,28064.0,24495.0,27239.0,25611.0,27799.0,26901.0,30389.0,28868.0,28135.0,28608.0,36049.0,29788.0,30408.0,31674.0
3.04,Despesas/Receitas Operacionais,-11846.0,-62229.0,-12312.0,-96007.0,-13009.0,-30597.0,-14798.0,-33876.0,-11628.0,-18033.0,-10919.0,-163528.0,-49221.0,-55004.0,-13459.0,-16720.0,-18375.0,-14264.0,-9330.0,-27624.0,-10982.0,-38904.0,-30709.0,-35800.0,-12021.0,-10841.0,-10877.0,-11512.0,-14934.0,-13199.0,-11578.0,-20359.0,-16576.0,-13796.0,-15347.0,-13086.0,-28148.0,-13608.0,-5244.0,-174435.0,-17258.0,-15636.0,-13443.0
3.04.02,Despesas Gerais e Administrativas,-13634.0,-14456.0,-13334.0,-18162.0,-13700.0,-12390.0,-16023.0,-16755.0,-12131.0,-13062.0,-11862.0,-14460.0,-12266.0,-13584.0,-13259.0,-21085.0,-14842.0,-14312.0,-16218.0,-13274.0,-11514.0,-15252.0,-12031.0,-9726.0,-13339.0,-11400.0,-11193.0,-16513.0,-14531.0,-12035.0,-11301.0,-16403.0,-17137.0,-15769.0,-13003.0,-19722.0,-16521.0,-13698.0,-13764.0,-23262.0,-17656.0,-15661.0,-13959.0
3.04.05,Outras Despesas Operacionais,0.0,0.0,0.0,-122808.0,0.0,0.0,0.0,-34340.0,0.0,0.0,0.0,-255623.0,0.0,0.0,0.0,-74210.0,0.0,0.0,0.0,0.0,0.0,-23652.0,0.0,-23652.0,0.0,0.0,0.0,0.0,-403.0,-1164.0,-277.0,-3956.0,-561.0,0.0,-2344.0,-2905.0,-11627.0,0.0,0.0,-11627.0,0.0,0.0,0.0
3.04.05.02,Depreciação e amortização,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.04.06,Resultado de Equivalência Patrimonial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,40269.0,-5423.0,41779.0,-32501.0,44252.0,24916.0,36337.0,92182.0,42261.0,37013.0,43654.0,305532.0,6017.0,-14815.0,31219.0,30877.0,24330.0,2942.0,30907.0,58922.0,8553.0,-28940.0,-19076.0,55697.0,7623.0,7951.0,16572.0,18197.0,13333.0,14865.0,12917.0,6880.0,9035.0,14003.0,11554.0,17303.0,720.0,14527.0,23364.0,-138386.0,12530.0,14772.0,18231.0
3.06,Resultado Financeiro,-227158.0,-29897.0,-389407.0,92158.0,33101.0,50284.0,5680.0,-70877.0,-32202.0,-103890.0,-10875.0,-108431.0,-66395.0,-181376.0,-85907.0,-10580.0,-51353.0,-3657.0,-85701.0,-3520.0,-288084.0,-123428.0,-76971.0,58814.0,-162309.0,125877.0,-168975.0,-81940.0,155951.0,-189971.0,-95474.0,9245.0,-11410.0,50381.0,-94223.0,8581.0,-99935.0,-255713.0,-23611.0,-326793.0,79108.0,60512.0,-16324.0
