cd_conta,conta,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
2,Passivo Total,263697.0,284106.0,309554.0,356846.0,369260.0,380352.0,420609.0,474906.0,484299.0,500839.0,517058.0,579859.0,587342.0,594833.0,621261.0,682102.0,696285.0,706394.0,728862.0,825166.0,829401.0,822781.0,901331.0
2.01,Passivo Circulante,187229.0,181841.0,204874.0,99936.0,86046.0,81742.0,97393.0,128045.0,115252.0,112993.0,114432.0,166436.0,155610.0,135318.0,140129.0,177724.0,169149.0,154610.0,168938.0,212423.0,210341.0,176691.0,214317.0
2.01.01,Obrigações Sociais e Trabalhistas,12465.0,12659.0,13996.0,12826.0,10292.0,13299.0,17765.0,22284.0,17624.0,19429.0,23274.0,27388.0,23165.0,24743.0,29696.0,34652.0,32214.0,29140.0,34768.0,40599.0,40607.0,35666.0,44505.0
2.01.02,Fornecedores,22198.0,12382.0,29923.0,36251.0,38613.0,32985.0,37236.0,41409.0,46102.0,51309.0,38466.0,60336.0,59483.0,55844.0,47986.0,59198.0,64033.0,69998.0,73100.0,81347.0,75780.0,73773.0,90145.0
2.01.03,Obrigações Fiscais,5747.0,7334.0,7718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.01.04,Empréstimos e Financiamentos,5974.0,10118.0,15913.0,6910.0,8652.0,10100.0,10754.0,10429.0,12001.0,12803.0,14629.0,15767.0,16353.0,17213.0,18994.0,17682.0,16465.0,16801.0,17317.0,15890.0,16532.0,16625.0,17898.0
2.01.05,Outras Obrigações,140845.0,139348.0,137324.0,43949.0,28489.0,25358.0,31638.0,53923.0,39525.0,29452.0,38063.0,62945.0,56609.0,37518.0,43453.0,66192.0,56437.0,38671.0,43753.0,74587.0,77422.0,50627.0,61769.0
2.01.06,Provisões,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.01.07,Passivos sobre Ativos Não-Correntes a Venda e Descontinuados,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.02,Passivo Não Circulante,64304.0,82171.0,77419.0,55268.0,74344.0,76362.0,77641.0,79054.0,81266.0,82791.0,84688.0,85095.0,83495.0,89930.0,90227.0,90745.0,92342.0,103738.0,106351.0,139934.0,135039.0,133859.0,155395.0
