cd_conta,conta,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
1,Ativo Total,263697.0,284106.0,309554.0,356846.0,369260.0,380352.0,420609.0,474906.0,484299.0,500839.0,517058.0,579859.0,587342.0,594833.0,621261.0,682102.0,696285.0,706394.0,728862.0,825166.0,829401.0,822781.0,901331.0
1.01,Ativo Circulante,174942.0,194397.0,221454.0,281105.0,277583.0,283430.0,325904.0,367031.0,369247.0,373495.0,374537.0,427793.0,429871.0,426288.0,441568.0,502705.0,507967.0,500149.0,512009.0,568521.0,572265.0,562662.0,612629.0
1.01.01,Caixa e Equivalentes de Caixa,74395.0,86768.0,77260.0,89077.0,85998.0,63422.0,63200.0,66771.0,74359.0,60671.0,53347.0,60489.0,63286.0,39929.0,46274.0,54477.0,82179.0,66988.0,47357.0,23410.0,50440.0,23674.0,20658.0
1.01.02,Aplicações Financeiras,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.01.03,Contas a Receber,18665.0,30469.0,51711.0,98981.0,56056.0,70374.0,92999.0,125322.0,84680.0,92551.0,98753.0,152769.0,115381.0,117827.0,126392.0,196536.0,148743.0,152949.0,147733.0,241664.0,173739.0,176615.0,206108.0
1.01.04,Estoques,64084.0,61258.0,77718.0,79901.0,115821.0,133538.0,148202.0,158638.0,197631.0,207751.0,212129.0,204466.0,240170.0,253857.0,254425.0,232856.0,253506.0,260537.0,296402.0,289396.0,328488.0,337287.0,354764.0
1.01.05,Ativos Biológicos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.01.06,Tributos a Recuperar,13407.0,11490.0,9073.0,11523.0,16540.0,14124.0,18123.0,13263.0,8856.0,8922.0,5926.0,4938.0,4962.0,6034.0,6349.0,10336.0,10915.0,4359.0,4188.0,4281.0,4875.0,4941.0,9864.0
1.01.07,Despesas Antecipadas,4391.0,4412.0,5692.0,1623.0,3168.0,1972.0,3380.0,3037.0,3721.0,3600.0,4382.0,5131.0,6072.0,8641.0,8128.0,8500.0,12624.0,15316.0,16329.0,9770.0,14723.0,20145.0,21235.0
1.01.08,Outros Ativos Circulantes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.02,Ativo Não Circulante,88755.0,89709.0,88100.0,75741.0,91677.0,96922.0,94705.0,107875.0,115052.0,127344.0,142521.0,152066.0,157471.0,168545.0,179693.0,179397.0,188318.0,206245.0,216853.0,256645.0,257136.0,260119.0,288702.0
1.02.01,Ativo Realizável a Longo Prazo,32335.0,36055.0,35345.0,18094.0,12104.0,11448.0,5709.0,12776.0,11957.0,13661.0,16848.0,16665.0,18292.0,17477.0,19147.0,12101.0,11998.0,12470.0,12618.0,12411.0,13188.0,11512.0,11842.0
1.02.02,Investimentos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.02.03,Imobilizado,54663.0,52044.0,51281.0,56196.0,77772.0,82962.0,85257.0,90124.0,97133.0,106804.0,116307.0,124453.0,126128.0,136416.0,140718.0,146610.0,151925.0,169273.0,178280.0,219214.0,217689.0,220060.0,246467.0
1.02.04,Intangível,1757.0,1610.0,1474.0,1451.0,1801.0,2512.0,3739.0,4975.0,5962.0,6879.0,9366.0,10948.0,13051.0,14652.0,19828.0,20686.0,24395.0,24502.0,25955.0,25020.0,26259.0,28547.0,30393.0
