cd_conta,conta,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,30070619.0,562197.0,43650123.0,-32516590.0,21000099.0,-19739760.0,79570194.0,-81008161.0,17683276.0,28569215.0,-6278640.0,10254634.0,-83262056.0,-43497567.0,-42681666.0
6.02,Caixa Líquido Atividades de Investimento,6745604.0,-17664262.0,-10718971.0,3858947.0,51522165.0,15045246.0,9874530.0,7164291.0,2780314.0,-6582029.0,8499226.0,-9711060.0,51989192.0,57954146.0,68885697.0
6.03,Caixa Líquido Atividades de Financiamento,4037705.0,6291956.0,13449626.0,-1861499.0,-10960719.0,-10248048.0,-10617793.0,8763790.0,-1057438.0,-13283926.0,-4052273.0,-5282853.0,-5358119.0,521692.0,-8401146.0
6.04,Variação Cambial s/ Caixa e Equivalentes,527872.0,150963.0,41752.0,171706.0,198302.0,-86852.0,55911.0,71964.0,-190229.0,87039.0,-95709.0,-106326.0,-172089.0,-172685.0,-200715.0
6.05,Aumento (Redução) de Caixa e Equivalentes,41381800.0,-10659146.0,46422530.0,-30347436.0,61759847.0,-15029414.0,78882842.0,-65008116.0,19215923.0,8790299.0,-1927396.0,-4845605.0,-36803072.0,14805586.0,17602170.0
