cd_conta,conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,138751.000,54514.000,31298.000,100675.000,-13948.000,192206.000,208596.000,78898.000,29666.000,80468.000,4896.000,45382.000,-173001.000,177957.000,463466.000,-31938.000,-204103.000,41576.000,135081.000,-32592.000,-7693.000,103662.000,344605.000,203412.000,144991.000,343054.000,147272.000,114832.000,270709.000,328116.000,-5800.000,-271556.000,-75087.000,-80116.000,-168119.000,-60463.000,290216.000,-97067.000,-12925.000,-47598.000,-71279.000,160571.000,767574.000,56454.000,-55957.000,313043.000,-39588.000,160781.000,554220.000,-98752.000,487090.000,-74643.000,238813.000,802969.000,-482053.000,-109435.000,238982.000,13917.000,-140616.000,169407.000,31200.000,69187.000,85928.000
6.01.DA,Depreciação e Amortização,37898.000,38780.000,39056.000,40921.000,41074.000,43241.000,45622.000,25763.000,45559.000,37479.000,37366.000,45490.000,51589.000,51339.000,52949.000,53278.000,54359.000,54799.000,54867.000,54158.000,58204.000,118169.000,174057.000,-89375.000,61103.000,60187.000,59706.000,54580.000,53505.000,54616.000,55033.000,54892.000,53214.000,53624.000,53811.000,54267.000,55441.000,56418.000,57583.000,58254.000,59368.000,119191.000,180015.000,-117650.000,62436.000,62884.000,48881.000,71504.000,67480.000,68295.000,69942.000,71365.000,73669.000,79510.000,79714.000,81708.000,83779.000,85026.000,85381.000,93230.000,91200.000,185632.000,282150.000
6.02,Caixa Líquido Atividades de Investimento,-85537.000,-36090.000,-5471.000,-146825.000,5613.000,-81523.000,-115592.000,-53483.000,-37179.000,-56777.000,-64176.000,-181975.000,-64692.000,-61345.000,-63554.000,-117706.000,-42214.000,-59945.000,-72578.000,-115356.000,-59757.000,-108632.000,-192346.000,59189.000,-75676.000,-81621.000,-91897.000,-120249.000,-118336.000,-82210.000,-72590.000,-98425.000,-110753.000,-112605.000,-79811.000,-93484.000,-123289.000,-96301.000,-103665.000,-129762.000,-99912.000,-208340.000,-344283.000,125780.000,-115792.000,-109770.000,-202068.000,-185609.000,-212174.000,-236757.000,-292784.000,-267208.000,-244692.000,-630920.000,163076.000,-297146.000,-223305.000,-182606.000,-248319.000,-300824.000,-243999.000,-418470.000,-700662.000
6.03,Caixa Líquido Atividades de Financiamento,-25648.000,-39807.000,-20903.000,-12077.000,-4561.000,2891.000,-21506.000,-15348.000,-53958.000,-70565.000,-28081.000,89669.000,151403.000,270241.000,-21715.000,-37350.000,29442.000,206056.000,-42984.000,-57100.000,15312.000,-35497.000,227541.000,-77538.000,84201.000,-66246.000,-344692.000,-58552.000,-50354.000,-150347.000,-71507.000,-30570.000,108660.000,5539.000,265707.000,533998.000,-118930.000,203720.000,-12482.000,116204.000,-53231.000,407993.000,172042.000,-313345.000,24314.000,-121297.000,-116011.000,125837.000,521269.000,-99640.000,-30455.000,-153570.000,-56607.000,-16486.000,-53889.000,651882.000,-41436.000,-105857.000,1119894.000,-185951.000,-51360.000,-293848.000,5298.000
6.04,Variação Cambial s/ Caixa e Equivalentes,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6.05,Aumento (Redução) de Caixa e Equivalentes,27566.000,-21383.000,4924.000,-58227.000,-12896.000,113574.000,71498.000,10067.000,-61471.000,-46874.000,-87361.000,-46924.000,-86290.000,386853.000,378197.000,-186994.000,-216875.000,187687.000,19519.000,-205048.000,-52138.000,-40467.000,379800.000,185063.000,153516.000,195187.000,-289317.000,-63969.000,102019.000,95559.000,-149897.000,-400551.000,-77180.000,-187182.000,17777.000,380051.000,47997.000,10352.000,-129072.000,-61156.000,-224422.000,360224.000,595333.000,-131111.000,-147435.000,81976.000,-357667.000,101009.000,863315.000,-435149.000,163851.000,-495421.000,-62486.000,155563.000,-372866.000,245301.000,-25759.000,-274546.000,730959.000,-317368.000,-264159.000,-643131.000,-609436.000
