cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,1043767.000,912561.000,983162.000,1097275.000,1056858.000,982282.000,1047814.000,1104460.000,1144555.000,1021902.000,1051297.000,1327460.000,1278719.000,1087962.000,1189349.000,1316347.000,1300394.000,1364617.000,1425532.000,2155700.000,1814747.000,1648205.000,1595187.000,1806556.000,1643373.000,1235741.000,1535157.000,1694469.000,1539203.000,1653017.000,1930187.000,1968828.000,1774828.000,1981099.000,2220759.000,1687858.000,2132137.000,1782205.000,2027135.000,2074432.000,2109793.000,1972013.000,2045157.000,2731737.000,2523690.000,2411121.000,3603425.000,2803314.000,2677154.000,2365674.000,2458743.000,2581270.000,2606985.000,2599831.000,2606496.000,2589296.000,2600515.000,2619505.000,2626662.000,2812176.000,2977531.000,2899542.000,2962903.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-752950.000,-784359.000,-895697.000,-945328.000,-799513.000,-756882.000,-805751.000,-901316.000,-890074.000,-999290.000,-927215.000,-1284630.000,-1290618.000,-579847.000,-989153.000,-1192929.000,-1247140.000,-1151879.000,-1229056.000,-1596992.000,-1681127.000,-1544721.000,-1542905.000,-1608708.000,-1484483.000,-1337898.000,-1292972.000,-1468791.000,-1271439.000,-1488351.000,-1690305.000,-1761584.000,-1537610.000,-1723182.000,-2029678.000,-1544286.000,-1862177.000,-1565529.000,-1749107.000,-1846190.000,-1790126.000,-1745723.000,-1780994.000,-2338135.000,-2163802.000,-2139055.000,-3246300.000,-2505352.000,-2136292.000,-2051075.000,-2212867.000,-2243626.000,-2110787.000,-2127840.000,-2337141.000,-2169288.000,-2075462.000,-2082463.000,-2276733.000,-2418320.000,-2356599.000,-2386146.000,-2498293.000
3.03,Resultado Bruto,290817.000,128202.000,87465.000,151947.000,257345.000,225400.000,242063.000,203144.000,254481.000,22612.000,124082.000,42830.000,-11899.000,508115.000,200196.000,123418.000,53254.000,212738.000,196476.000,558708.000,133620.000,103484.000,52282.000,197848.000,158890.000,-102157.000,242185.000,225678.000,267764.000,164666.000,239882.000,207244.000,237218.000,257917.000,191081.000,143572.000,269960.000,216676.000,278028.000,228242.000,319667.000,226290.000,264163.000,393602.000,359888.000,272066.000,357125.000,297962.000,540862.000,314599.000,245876.000,337644.000,496198.000,471991.000,269355.000,420008.000,525053.000,537042.000,349929.000,393856.000,620932.000,513396.000,464610.000
3.04,Despesas/Receitas Operacionais,-98327.000,-82795.000,-116932.000,-87338.000,-97362.000,-113844.000,-144073.000,-133841.000,-139963.000,-135461.000,-325351.000,-342440.000,-194185.000,-179043.000,-148092.000,-153483.000,-129521.000,-129635.000,-107005.000,131990.000,-92548.000,-137512.000,-92040.000,-69414.000,-101898.000,-117845.000,-104080.000,-107013.000,-106802.000,-139717.000,-153978.000,-173862.000,-98528.000,-111705.000,-126277.000,-97598.000,-117471.000,-121762.000,-121070.000,-135480.000,-92382.000,-139230.000,-144771.000,-145704.000,-64193.000,-144640.000,-119536.000,-161302.000,-151396.000,-161515.000,-138550.000,-185173.000,-143737.000,-159070.000,-147263.000,-382379.000,-151368.000,-92970.000,-182520.000,-159231.000,-161922.000,-164619.000,-140609.000
3.04.02,Despesas Gerais e Administrativas,-46771.000,-47348.000,-49393.000,-62471.000,-44481.000,-78110.000,-61034.000,-99405.000,-71016.000,-84062.000,-331998.000,-125977.000,-96367.000,-98599.000,-67726.000,-83954.000,-80224.000,-74220.000,-77715.000,-86930.000,-92929.000,-88633.000,-83377.000,-26415.000,-73768.000,-83707.000,-82182.000,-95469.000,-78349.000,-92470.000,-94153.000,-115618.000,-75242.000,-73938.000,-72784.000,-93715.000,-87827.000,-94377.000,-98092.000,-110352.000,-88518.000,-102838.000,-109663.000,-112124.000,-72928.000,-85056.000,-85767.000,-110066.000,-118326.000,-131320.000,-138910.000,-176997.000,-150238.000,-151697.000,-160172.000,-188791.000,-149864.000,-148170.000,-163749.000,-178490.000,-163737.000,-176055.000,-183412.000
3.04.05,Outras Despesas Operacionais,-15290.000,9676.000,-37556.000,-30612.000,-16609.000,-2320.000,-28137.000,-29259.000,-18851.000,-18862.000,39549.000,-123433.000,-66506.000,-16720.000,-10808.000,-44632.000,-19180.000,-26555.000,-2575.000,248902.000,41325.000,-14486.000,0.000,25964.000,0.000,0.000,-19229.000,93651.000,0.000,0.000,0.000,47616.000,0.000,38311.000,46346.000,-84657.000,0.000,0.000,0.000,0.000,0.000,0.000,-13226.000,-5291.000,0.000,23239.000,-5905.000,-17334.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-341292.000,-67321.000,9305.000,-30832.000,-3265.000,-16242.000,-9160.000,-16659.000
3.04.06,Resultado de Equivalência Patrimonial,1424.000,2872.000,6407.000,-4043.000,1814.000,2014.000,1566.000,2559.000,1912.000,1820.000,1851.000,2566.000,6835.000,5471.000,5096.000,7537.000,8117.000,7544.000,10311.000,12545.000,4274.000,8085.000,1888.000,18275.000,13640.000,12017.000,8238.000,6528.000,3062.000,2408.000,2035.000,2058.000,4550.000,2498.000,4819.000,7830.000,6194.000,18650.000,8643.000,10113.000,9596.000,10052.000,17604.000,19331.000,17840.000,14040.000,29838.000,10965.000,15238.000,18031.000,35018.000,11058.000,16589.000,11954.000,13144.000,15434.000,15073.000,14497.000,18652.000,17343.000,16971.000,13023.000,10870.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,192490.000,45407.000,-29467.000,64609.000,159983.000,111556.000,97990.000,69303.000,114518.000,-112849.000,-201269.000,-299610.000,-206084.000,329072.000,52104.000,-30065.000,-76267.000,83103.000,89471.000,690698.000,41072.000,-34028.000,-39758.000,128434.000,56992.000,-220002.000,138105.000,118665.000,160962.000,24949.000,85904.000,33382.000,138690.000,146212.000,64804.000,45974.000,152489.000,94914.000,156958.000,92762.000,227285.000,87060.000,119392.000,247898.000,295695.000,127426.000,237589.000,136660.000,389466.000,153084.000,107326.000,152471.000,352461.000,312921.000,122092.000,37629.000,373685.000,444072.000,167409.000,234625.000,459010.000,348777.000,324001.000
3.06,Resultado Financeiro,15583.000,16966.000,20012.000,32249.000,13483.000,17358.000,-22723.000,7100.000,15150.000,7529.000,15216.000,90507.000,9542.000,19720.000,15407.000,106615.000,45996.000,-4547.000,-30433.000,36494.000,32017.000,69006.000,-35166.000,12473.000,-20401.000,-51682.000,44139.000,-92369.000,4617.000,-136623.000,-15087.000,-1948.000,-19799.000,-31024.000,7436.000,-65106.000,-26190.000,-29920.000,-2396.000,-17637.000,-8568.000,49.000,14974.000,36625.000,9217.000,24689.000,19836.000,-29583.000,-19493.000,-9275.000,-28964.000,-24961.000,-52896.000,-20196.000,-96092.000,27396.000,-49540.000,-55636.000,-82190.000,-99998.000,-81265.000,-159812.000,-107495.000
3.06.01,Receitas Financeiras,30108.000,33222.000,34598.000,47439.000,28510.000,34794.000,36403.000,32470.000,35962.000,30789.000,28556.000,184782.000,28313.000,44422.000,53032.000,141702.000,71029.000,55195.000,37320.000,77671.000,94225.000,116906.000,56370.000,147895.000,79820.000,75319.000,142709.000,69772.000,68757.000,103234.000,60491.000,64824.000,40385.000,41673.000,100451.000,62434.000,74868.000,55183.000,62400.000,39739.000,42252.000,51621.000,57886.000,79328.000,54708.000,76226.000,70530.000,56601.000,97923.000,131175.000,133334.000,93159.000,285621.000,136327.000,107728.000,150928.000,86306.000,87615.000,81372.000,155405.000,172822.000,203041.000,190072.000
