cd_conta,ds_conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
3.01,Receita de Venda de Bens e/ou Serviços,744411.000,888302.000,909938.000,865554.000,880383.000,940210.000,1063818.000,1092566.000,944064.000,1077172.000,1151994.000,1206661.000,1194987.000,1322740.000,1495059.000,1443780.000,1397904.000,1656236.000,1805804.000,2127286.000,2156161.000,2226773.000,2388182.000,2753681.000,2337606.000,2220962.000,2533698.000,2556404.000,2141939.000,2579288.000,3417814.000,3964748.000,3531353.000,3735742.000,4337676.000,4610138.000,3727613.000,4024369.000,4511183.000,4859660.000,4167074.000,4399202.000,5137107.000,5702961.000,5803374.000,6287817.000,7368241.000,7505928.000,7229165.000,8471762.000,8437666.000,6839176.000,6381473.000,7276483.000,7067636.000,6166017.000,7187084.000,7666140.000,8501424.000,10714218.000,11196151.000,13917915.000,15512241.000
3.02,Custo dos Bens e/ou Serviços Vendidos,-614777.000,-697401.000,-726833.000,-721198.000,-758636.000,-797090.000,-909385.000,-911385.000,-759744.000,-863065.000,-886093.000,-955314.000,-967259.000,-1055999.000,-1172180.000,-1135272.000,-1115118.000,-1325074.000,-1449346.000,-1744117.000,-1753992.000,-1825657.000,-1888827.000,-2133463.000,-1852471.000,-1769409.000,-2042674.000,-2098774.000,-1730836.000,-2074785.000,-2797691.000,-3263424.000,-2952232.000,-3059785.000,-3515248.000,-3839351.000,-3067004.000,-3295994.000,-3674648.000,-3792618.000,-3416446.000,-3379964.000,-4129434.000,-4645577.000,-4859449.000,-5244526.000,-6111980.000,-6104381.000,-6003152.000,-6954067.000,-6778821.000,-5504312.000,-5227573.000,-5764102.000,-5590113.000,-4796272.000,-5757922.000,-6000533.000,-6726936.000,-8580212.000,-9120721.000,-11472782.000,-12955917.000
3.03,Resultado Bruto,129634.000,190901.000,183105.000,144356.000,121747.000,143120.000,154433.000,181181.000,184320.000,214107.000,265901.000,251347.000,227728.000,266741.000,322879.000,308508.000,282786.000,331162.000,356458.000,383169.000,402169.000,401116.000,499355.000,620218.000,485135.000,451553.000,491024.000,457630.000,411103.000,504503.000,620123.000,701324.000,579121.000,675957.000,822428.000,770787.000,660609.000,728375.000,836535.000,1067042.000,750628.000,1019238.000,1007673.000,1057384.000,943925.000,1043291.000,1256261.000,1401547.000,1226013.000,1517695.000,1658845.000,1334864.000,1153900.000,1512381.000,1477523.000,1369745.000,1429162.000,1665607.000,1774488.000,2134006.000,2075430.000,2445133.000,2556324.000
3.04,Despesas/Receitas Operacionais,-91844.000,-128228.000,-128693.000,-80362.000,-77772.000,-75025.000,-93955.000,-71383.000,-118943.000,-114103.000,-144168.000,-120033.000,-141445.000,-146557.000,-173721.000,-204616.000,-160403.000,-166359.000,-192839.000,-240421.000,-231492.000,-202203.000,-241188.000,-326223.000,-253748.000,-234173.000,-261791.000,-248644.000,-238696.000,-254965.000,-357382.000,-396469.000,-366756.000,-992059.000,-421527.000,-393439.000,-427556.000,-419762.000,-449317.000,-533844.000,-452299.000,-523425.000,-548584.000,-516842.000,-552006.000,-583383.000,-707455.000,-766762.000,-675004.000,-846652.000,-955288.000,-837238.000,-753039.000,-940976.000,-902834.000,-866502.000,-952572.000,-1070436.000,-1126508.000,-1425872.000,-1355106.000,-1386303.000,-1409852.000
3.04.02,Despesas Gerais e Administrativas,-18092.000,-22852.000,-19969.000,-10274.000,-24480.000,-28843.000,-34413.000,-22666.000,-27984.000,-30226.000,-34547.000,-41640.000,-37873.000,-39918.000,-41941.000,-46587.000,-45666.000,-54741.000,-62760.000,-63149.000,-61476.000,-68901.000,-74425.000,-80125.000,-84913.000,-92576.000,-87746.000,-88455.000,-92131.000,-117052.000,-139622.000,-157278.000,-134475.000,-152114.000,-174687.000,-150090.000,-160962.000,-141127.000,-146402.000,-176559.000,-168365.000,-197668.000,-181367.000,-158434.000,-179791.000,-218100.000,-210685.000,-249005.000,-230152.000,-244170.000,-256465.000,-295341.000,-286186.000,-382176.000,-338884.000,-319401.000,-368868.000,-456095.000,-448144.000,-582287.000,-531248.000,-563211.000,-545372.000
3.04.05,Outras Despesas Operacionais,0.000,-4113.000,-2094.000,3335.000,0.000,0.000,0.000,0.000,-233.000,0.000,0.000,233.000,0.000,0.000,0.000,0.000,0.000,0.000,-2705.000,-18919.000,0.000,0.000,-7855.000,6968.000,-8279.000,0.000,-14314.000,8680.000,0.000,0.000,-15635.000,15635.000,-1529.000,-580212.000,0.000,58623.000,-9047.000,0.000,0.000,4725.000,-3234.000,-11623.000,-6261.000,-10193.000,-2689.000,0.000,0.000,2689.000,0.000,0.000,-7453.000,7453.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.04.06,Resultado de Equivalência Patrimonial,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,37790.000,62673.000,54412.000,63994.000,43975.000,68095.000,60478.000,109798.000,65377.000,100004.000,121733.000,131314.000,86283.000,120184.000,149158.000,103892.000,122383.000,164803.000,163619.000,142748.000,170677.000,198913.000,258167.000,293995.000,231387.000,217380.000,229233.000,208986.000,172407.000,249538.000,262741.000,304855.000,212365.000,-316102.000,400901.000,377348.000,233053.000,308613.000,387218.000,533198.000,298329.000,495813.000,459089.000,540542.000,391919.000,459908.000,548806.000,634785.000,551009.000,671043.000,703557.000,497626.000,400861.000,571405.000,574689.000,503243.000,476590.000,595171.000,647980.000,708134.000,720324.000,1058830.000,1146472.000
3.06,Resultado Financeiro,-63063.000,-63876.000,-20169.000,-93287.000,-66795.000,-69416.000,-133844.000,-104697.000,-138418.000,-274225.000,-100902.000,-106255.000,-71997.000,-323319.000,-146827.000,-233379.000,-42681.000,-146832.000,-345652.000,-477983.000,-755750.000,-32283.000,-665670.000,-213965.000,-125553.000,-74242.000,-214057.000,-222554.000,-132640.000,-321905.000,-155744.000,-580353.000,-336189.000,-1164782.000,-530110.000,-452446.000,-262485.000,-414746.000,-461554.000,-455907.000,-8215.000,-201464.000,-382234.000,-435846.000,-120982.000,-322271.000,-463987.000,-542571.000,-687627.000,-262098.000,-523011.000,-562390.000,-283989.000,-427084.000,-535866.000,-462106.000,-626467.000,-492789.000,-565471.000,-2248119.000,-508948.000,-597459.000,-1090257.000
3.06.01,Receitas Financeiras,8761.000,1699.000,46951.000,-27586.000,28152.000,22936.000,10704.000,359.000,14335.000,18849.000,10731.000,14552.000,27316.000,8899.000,14825.000,196.000,80555.000,32398.000,18455.000,-54686.000,26235.000,140997.000,41395.000,-102902.000,330988.000,338436.000,42711.000,67137.000,166164.000,38691.000,141387.000,-242026.000,16208.000,17834.000,20028.000,31888.000,38317.000,35550.000,14441.000,-23923.000,586143.000,19839.000,20746.000,-551831.000,129865.000,219932.000,22371.000,-297153.000,45065.000,27089.000,73380.000,41725.000,48771.000,84707.000,75911.000,177572.000,237111.000,626712.000,416395.000,-311380.000,162420.000,322721.000,333902.000
3.06.02,Despesas Financeiras,-71824.000,-65575.000,-67120.000,-65701.000,-94947.000,-92352.000,-144548.000,-105056.000,-152753.000,-293074.000,-111633.000,-120807.000,-99313.000,-332218.000,-161652.000,-233575.000,-123236.000,-179230.000,-364107.000,-423297.000,-781985.000,-173280.000,-707065.000,-111063.000,-456541.000,-412678.000,-256768.000,-289691.000,-298804.000,-360596.000,-297131.000,-338327.000,-352397.000,-1182616.000,-550138.000,-484334.000,-300802.000,-450296.000,-475995.000,-431984.000,-594358.000,-221303.000,-402980.000,115985.000,-250847.000,-542203.000,-486358.000,-245418.000,-732692.000,-289187.000,-596391.000,-604115.000,-332760.000,-511791.000,-611777.000,-639678.000,-863578.000,-1119501.000,-981866.000,-1936739.000,-671368.000,-920180.000,-1424159.000
3.07,Resultado Antes dos Tributos sobre o Lucro,-25273.000,-1203.000,34243.000,-29293.000,-22820.000,-1321.000,-73366.000,5101.000,-73041.000,-174221.000,20831.000,25059.000,14286.000,-203135.000,2331.000,-129487.000,79702.000,17971.000,-182033.000,-335235.000,-585073.000,166630.000,-407503.000,80030.000,105834.000,143138.000,15176.000,-13568.000,39767.000,-72367.000,106997.000,-275498.000,-123824.000,-1480884.000,-129209.000,-75098.000,-29432.000,-106133.000,-74336.000,77291.000,290114.000,294349.000,76855.000,104696.000,270937.000,137637.000,84819.000,92214.000,-136618.000,408945.000,180546.000,-64764.000,116872.000,144321.000,38823.000,41137.000,-149877.000,102382.000,82509.000,-1539985.000,211376.000,461371.000,56215.000
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,1216.000,-6001.000,-9690.000,58899.000,37424.000,-2103.000,88829.000,9971.000,6302.000,43366.000,-262.000,-46852.000,-9070.000,6817.000,-897.000,4870.000,-10606.000,571.000,-11787.000,23199.000,-2132.000,230.000,-38604.000,-13533.000,-59522.000,-54150.000,32265.000,25862.000,-37305.000,16754.000,-21180.000,-37851.000,9103.000,554909.000,-2818.000,-16961.000,-1974.000,-7189.000,-8401.000,166331.000,-18909.000,-40935.000,-18510.000,9432.000,-11391.000,-20967.000,-12445.000,58075.000,251210.000,15727.000,-39062.000,39080.000,-2908.000,-23589.000,102204.000,-21327.000,-36274.000,-6944.000,11586.000,-27203.000,-26388.000,-3101.000,63804.000
3.09,Resultado Líquido das Operações Continuadas,-24057.000,-7204.000,24553.000,29606.000,14604.000,-3424.000,15463.000,15072.000,-66739.000,-130855.000,20569.000,-21793.000,5216.000,-196318.000,1434.000,-124617.000,69096.000,18542.000,-193820.000,-312036.000,-587205.000,166860.000,-446107.000,66497.000,46312.000,88988.000,47441.000,12294.000,2462.000,-55613.000,85817.000,-313349.000,-114721.000,-925975.000,-132027.000,-92059.000,-31406.000,-113322.000,-82737.000,243622.000,271205.000,253414.000,58345.000,114128.000,259546.000,116670.000,72374.000,150289.000,114592.000,424672.000,141484.000,-25684.000,113964.000,120732.000,141027.000,19810.000,-186151.000,95438.000,94095.000,-1567188.000,184988.000,458270.000,120019.000
3.10,Resultado Líquido de Operações Descontinuadas,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3.11,Lucro/Prejuízo Consolidado do Período,-24057.000,-7204.000,24553.000,29606.000,14604.000,-3424.000,15463.000,15072.000,-66739.000,-130855.000,20569.000,-21793.000,5216.000,-196318.000,1434.000,-124617.000,69096.000,18542.000,-193820.000,-312036.000,-587205.000,166860.000,-446107.000,66497.000,46312.000,88988.000,47441.000,12294.000,2462.000,-55613.000,85817.000,-313349.000,-114721.000,-925975.000,-132027.000,-92059.000,-31406.000,-113322.000,-82737.000,243622.000,271205.000,253414.000,58345.000,114128.000,259546.000,116670.000,72374.000,150289.000,114592.000,424672.000,141484.000,-25684.000,113964.000,120732.000,141027.000,19810.000,-186151.000,95438.000,94095.000,-1567188.000,184988.000,458270.000,120019.000
3.11.01,Atribuído a Sócios da Empresa Controladora,-24017.000,-7416.000,24469.000,27839.000,13271.000,-1500.000,18772.000,14821.000,-65743.000,-130336.000,21389.000,-19406.000,5571.000,-196146.000,1361.000,-124755.000,68914.000,18589.000,-193735.000,-311996.000,-587334.000,166930.000,-446633.000,66325.000,46303.000,88965.000,47387.000,12215.000,2363.000,-55854.000,85817.000,-313349.000,-114721.000,-925975.000,-132027.000,-92059.000,-31406.000,-113322.000,-82737.000,243622.000,271205.000,253414.000,58345.000,114128.000,259546.000,116670.000,72374.000,150289.000,114592.000,424672.000,141484.000,-28215.000,119783.000,118010.000,155496.000,27765.000,-200931.000,88433.000,86058.000,-1532272.000,156368.000,442741.000,118114.000
3.11.02,Atribuído a Sócios Não Controladores,-40.000,212.000,84.000,1767.000,1333.000,-1924.000,-3309.000,251.000,-996.000,-519.000,-820.000,-2387.000,-355.000,-172.000,73.000,138.000,182.000,-47.000,-85.000,-40.000,129.000,-70.000,526.000,172.000,9.000,23.000,54.000,79.000,99.000,241.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2531.000,-5819.000,2722.000,-14469.000,-7955.000,14780.000,7005.000,8037.000,-34916.000,28620.000,15529.000,1905.000
3.99,Lucro por Ação (Reais/Ação),-0.228,-0.068,0.232,0.280,-0.511,-0.033,0.148,0.944,-0.455,-0.893,0.140,-1.357,0.040,-1.318,0.010,-2.204,0.463,0.104,-1.089,1.887,-3.382,0.696,-1.860,-0.788,0.241,0.387,0.206,0.586,0.010,-0.249,0.384,-1.284,-0.521,-2.458,-0.350,-2.868,-0.084,-0.306,-0.221,0.652,0.562,0.524,0.122,0.119,0.493,0.222,0.137,0.174,0.196,0.727,0.242,-0.050,0.205,0.201,0.265,0.047,-0.342,0.151,0.146,-2.604,0.266,0.454,0.120
