cd_conta,conta,2010T1,2010T2,2010T3,2010T4,2011T1,2011T2,2011T3,2011T4,2012T1,2012T2,2012T3,2012T4,2013T1,2013T2,2013T3,2013T4,2014T1,2014T2,2014T3,2014T4,2015T1,2015T2,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2020T2,2020T3,2020T4,2021T1,2021T2,2021T3,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3
6.01,Caixa Líquido das Atividades Operacionais,-73937.000,15166.000,13490.000,-4156.000,-58668.000,-12383.000,-113264.000,173729.000,-7325.000,115368.000,204326.000,104931.000,-93257.000,95617.000,195554.000,276874.000,-179146.000,-77896.000,85048.000,513409.000,442314.000,-120961.000,416086.000,221827.000,205234.000,150791.000,-152048.000,378130.000,59783.000,60266.000,604496.000,-136332.000,187568.000,395759.000,406497.000,340059.000,239341.000,322390.000,955171.000,240990.000,1717982.000,711196.000,954594.000,-159945.000,1050238.000,483643.000,412027.000,648753.000,840208.000,105622.000,1110907.000,1077955.000,-8356.000,569999.000,1759686.000,376159.000,1355271.000,765995.000,1890813.000,2544382.000,48001.000,368101.000,3748461.000
6.02,Caixa Líquido Atividades de Investimento,-26151.000,-62981.000,-36253.000,-80790.000,-108580.000,-37436.000,-63478.000,30839.000,-25697.000,-53942.000,-80274.000,-61244.000,-36686.000,-84776.000,-124744.000,68168.000,-83602.000,-206580.000,-269945.000,206996.000,-102879.000,-47314.000,-168275.000,-43327.000,-37189.000,-7454.000,-69195.000,-65763.000,-52988.000,-77794.000,-1180570.000,-72737.000,-48912.000,-50826.000,-46098.000,-43254.000,-27849.000,-94092.000,-61931.000,-63191.000,-95528.000,-50025.000,-131051.000,-99494.000,-73415.000,-69451.000,-194888.000,-230767.000,-172819.000,-178958.000,-214549.000,-1091818.000,-371491.000,-558582.000,-2260323.000,706527.000,-181867.000,-204296.000,-147807.000,-5931950.000,-230874.000,-471552.000,-812044.000
6.03,Caixa Líquido Atividades de Financiamento,137090.000,80539.000,48209.000,199967.000,167622.000,137072.000,191920.000,-137455.000,132916.000,10714.000,50052.000,152547.000,-384951.000,-72825.000,-119473.000,555594.000,9041.000,627904.000,661263.000,-375961.000,192957.000,-170734.000,726619.000,-1070765.000,436057.000,-720484.000,680105.000,-150242.000,-459864.000,1449522.000,-601030.000,816720.000,-102568.000,121266.000,-323815.000,-300989.000,-755758.000,-926458.000,-251081.000,664472.000,-396514.000,-264064.000,-357785.000,-809977.000,-1312287.000,-209435.000,900555.000,-1351213.000,-2111758.000,582175.000,648186.000,-570525.000,-229569.000,-699606.000,3822199.000,2461008.000,1908661.000,-229455.000,-1361632.000,482120.000,-2144661.000,-1437652.000,-2093990.000
6.04,Variação Cambial s/ Caixa e Equivalentes,3511.000,7720.000,-57684.000,-11285.000,-33807.000,-16712.000,82919.000,-32400.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33885.000,-144550.000,-62282.000,227903.000,10299.000,-76946.000,-115901.000,13246.000,620359.000,118468.000,43332.000,120194.000,354167.000,-272936.000,571062.000,204527.000,-568265.000,405101.000,218290.000,-310298.000,-88480.000,-186003.000,64269.000,249689.000,38295.000,381792.000,-76526.000,548544.000,-259342.000,-371870.000,-410141.000
6.05,Aumento (Redução) de Caixa e Equivalentes,40513.000,40444.000,-32238.000,103736.000,-33433.000,70541.000,98097.000,34713.000,99894.000,72140.000,174104.000,196234.000,-514894.000,-61984.000,-48663.000,900636.000,-253707.000,343428.000,476366.000,344444.000,532392.000,-339009.000,974430.000,-892265.000,604102.000,-577147.000,458862.000,162125.000,-453069.000,1431994.000,-1177104.000,607651.000,69973.000,321649.000,-25698.000,223719.000,-533967.000,-775106.000,526258.000,855517.000,1846299.000,515575.000,509090.000,-949222.000,18703.000,-68179.000,1688756.000,-728700.000,-2012634.000,913940.000,1762834.000,-894686.000,-697896.000,-874192.000,3385831.000,3793383.000,3120360.000,714036.000,304848.000,-2356904.000,-2586876.000,-1912973.000,432286.000
