cd_conta_padrao,ds_conta_padrao,2015-T1,2015-T2,2015-T3,2015-T4,2016-T1,2016-T2,2016-T3,2016-T4,2017-T1,2017-T2,2017-T3,2017-T4,2018-T1,2018-T2,2018-T3,2018-T4,2019-T1,2019-T2,2019-T3,2019-T4,2020-T1,2020-T2,2020-T3,2020-T4,2021-T1,2021-T2,2021-T3,2021-T4,2022-T1,2022-T2,2022-T3,2022-T4,2023-T1,2023-T2,2023-T3,2023-T4,2024-T1,2024-T2,2024-T3,2024-T4,2025-T1,2025-T2,2025-T3
3.01,Receita de Venda de Bens e/ou Serviços,1308449.0,1337936.0,1445697.0,1595507.0,1463477.0,1698628.0,1964848.0,1963845.0,1866692.0,1984195.0,2224595.0,2297896.0,2189154.0,2235178.0,2806826.0,2785303.0,2490024.0,2620869.0,2809489.0,2351457.0,2591387.0,2956397.0,3108828.0,3292182.0,3466547.0,4075553.0,4358231.0,4581057.0,4422130.0,5038955.0,5488228.0,5083386.0,4830761.0,4292579.0,4400407.0,4500002.0,4429583.0,4948733.0,4998729.0,5268219.0,4858534.0,5247202.0,5426467.0
3.02,Custo dos Bens e/ou Serviços Vendidos,-874529.0,-903185.0,-830580.0,-837095.0,-940713.0,-983203.0,-1397941.0,-1372255.0,-1044543.0,-1636381.0,-1507394.0,-1449513.0,-1438500.0,-1382227.0,-1550704.0,-1342608.0,-1632192.0,-1870231.0,-1829482.0,-1519276.0,-1597169.0,-1813345.0,-1857810.0,-1958586.0,-2347250.0,-2266108.0,-2199250.0,-2125935.0,-2345413.0,-2755087.0,-2208421.0,-3208923.0,-2475825.0,-2550670.0,-3096835.0,-3050973.0,-2795742.0,-3281631.0,-3059452.0,-3136916.0,-3223998.0,-3097745.0,-3367811.0
3.03,Resultado Bruto,433920.0,434751.0,615117.0,758412.0,522764.0,715425.0,566907.0,591590.0,822149.0,347814.0,717201.0,848383.0,750654.0,852951.0,1256122.0,1442695.0,857832.0,750638.0,980007.0,832181.0,994218.0,1143052.0,1251018.0,1333596.0,1119297.0,1809445.0,2158981.0,2455122.0,2076717.0,2283868.0,3279807.0,1874463.0,2354936.0,1741909.0,1303572.0,1449029.0,1633841.0,1667102.0,1939277.0,2131303.0,1634536.0,2149457.0,2058656.0
3.04,Despesas/Receitas Operacionais,-167923.0,-192629.0,-183075.0,-206751.0,-203257.0,-220973.0,-293511.0,-280799.0,-280898.0,-278780.0,-305291.0,-318526.0,-310890.0,-303515.0,-357064.0,-347348.0,-324295.0,-310978.0,215086.0,-474097.0,-361910.0,-395806.0,-465473.0,-283929.0,-438513.0,-511442.0,-461367.0,-624649.0,-575309.0,-679120.0,-802585.0,-767247.0,-733541.0,-614320.0,-668893.0,-583482.0,-631627.0,-669799.0,-719098.0,-853560.0,-707886.0,-863297.0,-700255.0
3.05,Resultado Antes do Resultado Financeiro e dos Tributos,265997.0,242122.0,432042.0,551661.0,319507.0,494452.0,273396.0,310791.0,541251.0,69034.0,411910.0,529857.0,439764.0,549436.0,899058.0,1095347.0,533537.0,439660.0,1195093.0,358084.0,632308.0,747246.0,785545.0,1049667.0,680784.0,1298003.0,1697614.0,1830473.0,1501408.0,1604748.0,2477222.0,1107216.0,1621395.0,1127589.0,634679.0,865547.0,1002214.0,997303.0,1220179.0,1277743.0,926650.0,1286160.0,1358401.0
3.06,Resultado Financeiro,-1384611.0,201462.0,-2489678.0,233197.0,1012630.0,1296246.0,-256600.0,-235487.0,318393.0,-669196.0,330104.0,-692685.0,-262176.0,-2011639.0,-756505.0,-21866.0,-450162.0,-339935.0,-1246698.0,374947.0,-5488333.0,-1397601.0,-1071700.0,928503.0,-203109.0,-207046.0,-290696.0,-389612.0,-77275.0,-302840.0,319320.0,-30644.0,58265.0,155990.0,-324831.0,-324577.0,-378355.0,-562670.0,-403009.0,-883725.0,-158435.0,-565619.0,-669772.0
3.07,Resultado Antes dos Tributos sobre o Lucro,-1118614.0,443584.0,-2057636.0,784858.0,1332137.0,1790698.0,16796.0,75304.0,859644.0,-600162.0,742014.0,-162828.0,177588.0,-1462203.0,142553.0,1073481.0,83375.0,99725.0,-51605.0,733031.0,-4856025.0,-650355.0,-286155.0,1978170.0,477675.0,1090957.0,1406918.0,1440861.0,1424133.0,1301908.0,2796542.0,1076572.0,1679660.0,1283579.0,309848.0,540970.0,623859.0,434633.0,817170.0,394018.0,768215.0,720541.0,688629.0
3.08,Imposto de Renda e Contribuição Social sobre o Lucro,390048.0,-147988.0,716803.0,-264252.0,-258625.0,-522572.0,14649.0,33559.0,-257619.0,222579.0,-351394.0,79935.0,-52933.0,507569.0,-38733.0,-160504.0,-279539.0,-27475.0,259032.0,-101926.0,1713482.0,267625.0,94938.0,-651170.0,-56967.0,-372201.0,-191614.0,-390755.0,-549260.0,-330257.0,-743787.0,-286948.0,-417534.0,-312880.0,-65268.0,-170987.0,-163847.0,-119503.0,-88097.0,148712.0,-321716.0,-135212.0,-210745.0
3.09,Resultado Líquido das Operações Continuadas,-728566.0,295596.0,-1340833.0,520606.0,1073512.0,1268126.0,31445.0,108863.0,602025.0,-377583.0,390620.0,-82893.0,124655.0,-954634.0,103820.0,912977.0,-196164.0,72250.0,207427.0,631105.0,-3142543.0,-382730.0,-191217.0,1327000.0,420708.0,718756.0,1215304.0,1050106.0,874873.0,971651.0,2052755.0,789624.0,1262126.0,970699.0,244580.0,369983.0,460012.0,315130.0,729073.0,542730.0,446499.0,585329.0,477884.0
3.10,Resultado Líquido de Operações Descontinuadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
