Dividendos_Pagos,2002T1,2003T3,2004T1,2004T3,2005T1,2005T3,2006T1,2006T3,2007T1,2007T3,2008T1,2008T3,2009T2,2009T3,2009T4,2010T2,2010T3,2011T2,2011T3,2012T2,2012T3,2012T4,2013T2,2013T3,2013T4,2014T1,2014T3,2014T4,2015T1,2015T3,2015T4,2016T1,2016T2,2016T3,2016T4,2017T1,2017T2,2017T3,2017T4,2018T1,2018T2,2018T3,2018T4,2019T1,2019T2,2019T3,2019T4,2020T1,2021T4,2022T1,2022T2,2022T3,2022T4,2023T1,2023T2,2023T3,2023T4,2024T1,2024T2,2024T3,2024T4,2025T1,2025T2,2025T3,2025T4
Dividendos + JCP Pagos no Trimestre,0.0643,0.1417,0.4301,0.1611,0.1933,0.2159,0.1531,0.2602,0.2398,0.3779,0.2622,0.2556,0.0718,0.1025,0.0951,0.1248,0.2627,0.1551,0.3039,0.178,0.2667,0.1667,0.1691,0.3112,0.189,0.6883,0.2323,0.1376,0.1559,0.2614,0.1605,0.1835,0.1566,0.1651,0.1789,0.199,0.1652,0.1819,0.2293,0.2277,0.2022,0.2354,0.7847,0.0266,0.267,0.255,0.6561,0.0305,0.5124,0.4805,0.4402,0.5076,0.6845,0.4389,0.4938,0.3413,0.6218,0.2436,0.418,0.4721,0.7864,0.0622,0.3203,0.3513,1.6418
